defName,mod,package_id,bodySize,mass,drawSize,meleeDPS_best,tools,wildness,moveSpeed,mass_per_body,dps_per_body
DA_Pilgrim,Dark Ages : Beasts and Monsters,van.beasts,2.4000000953674316,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.33,claws:11/1.5|beak:12/2.4000000953674316|head:10/1.5,0.3499999940395355,6,25.0,3.06
DA_RedhornedLarpah,Dark Ages : Beasts and Monsters,van.beasts,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.91,horn:24/2.200000047683716|?:12/2,0.9900000095367432,6.5,60.0,10.91
DA_RockTroll,Dark Ages : Beasts and Monsters,van.beasts,4.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,head:20/2|left claw:17/2.299999952316284|right claw:17/2.299999952316284|?:23/2.299999952316284,0.800000011920929,3.5,13.3,2.22
DA_SilverMole,Dark Ages : Beasts and Monsters,van.beasts,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.9,left claw:3.5999999046325684/1.5|right claw:3.5999999046325684/1.5|?:5.800000190734863/2|head:2/2,1,7,300.0,14.5
DA_Snaptoad,Dark Ages : Beasts and Monsters,van.beasts,2.299999952316284,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,head:16/2|?:26/2.5999999046325684,0.8999999761581421,4.5,26.1,4.35
DA_SnowTaraal,Dark Ages : Beasts and Monsters,van.beasts,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,left claw:20/2|right claw:20/2|beak:23.600000381469727/2.5999999046325684|head:17/2.200000047683716,0.800000011920929,5.599999904632568,24.0,4.0
DA_Taraal,Dark Ages : Beasts and Monsters,van.beasts,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,left claw:20/2|right claw:20/2|beak:23.600000381469727/2.5999999046325684|head:17/2.200000047683716,0.800000011920929,5.599999904632568,24.0,4.0
DZY_RNGChicken,R-Hen-G: Chaos Chickens,dizzyeevee.rheng,0.30000001192092896,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.5,claws:2/1.5|beak:3/2|head:1/1.5,0,2.0999999046325684,200.0,5.0
Dactillion,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,claws:6/1.5|claws:6/1.5|beak:16/2|horns:8/2,0.6000000238418579,3,20.0,2.67
Daeodon,Megafauna,spino.megafauna,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.5,left hoof:14/1.5499999523162842|right hoof:14/1.5499999523162842|?:20/1.600000023841858,1,5.5,20.0,4.17
Dalgo,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,head:10/2.9000000953674316|left hoof:8/2|right hoof:8/2|?:8/2,0.3499999940395355,5.599999904632568,24.0,1.6
Deer,Core,ludeon.rimworld,1.2000000476837158,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,left hoof:7/2|right hoof:7/2|teeth:8/2|head:5/2,0.75,5.5,50.0,3.33
Deinotherium,Megafauna,spino.megafauna,5.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),14.78,tusk:34/2.299999952316284|left foot:18/1.75|right foot:18/1.75|head:15/1.649999976158142,1,4.300000190734863,10.9,2.69
Devourers,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.0,left fist:18/1.5|right fist:18/1.5|?:20/2|head:8/2,0.8999999761581421,4.5,24.0,4.8
Dewback,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,tail:8/2|head:15/2,0.6000000238418579,4.699999809265137,20.0,2.5
Dianoga,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.5,left tentacle:21/2|right tentacle:21/2|?:22/2.5999999046325684,0.8999999761581421,2.799999952316284,15.0,2.62
Dinocrocuta,Megafauna,spino.megafauna,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.78,left claw:17/1.4500000476837158|right claw:17/1.4500000476837158|?:23/1.7999999523162842,0.8999999761581421,5.349999904632568,17.1,3.65
Dinopithecus,Megafauna,spino.megafauna,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.14,left hand:17/1.399999976158142|right hand:17/1.399999976158142|?:17/1.5,1,5,24.0,4.86
Dinornis,Megafauna,spino.megafauna,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.57,claws:12/1.399999976158142|?:11/1.7999999523162842,0.6499999761581421,6,12.0,1.71
Diprotodon,Megafauna,spino.megafauna,4.199999809265137,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.5,left claw:14/1.5499999523162842|right claw:14/1.5499999523162842|?:19/2,1,3.200000047683716,14.3,2.26
Doedicurus,Megafauna,spino.megafauna,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.89,tail:25/3|left claw:10/1.75|right claw:10/1.75|?:16/1.7999999523162842,0.699999988079071,2,20.0,2.96
Donkey,Core,ludeon.rimworld,1.399999976158142,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.14,head:12/2.9000000953674316|left hoof:8/2|right hoof:8/2|?:6/2,0,5,42.9,2.96
Dragonsnake,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),11.54,?:30/2.5999999046325684|head:18/2|bodily constriction:20/2.200000047683716,0.800000011920929,3,15.0,2.88
Drexl,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.33,left claws:20/1.5|right claws:20/1.5|?:26/2|serated tail:18/2.200000047683716|horned head:14/2,0.6000000238418579,3,12.0,2.67
Dromedary,Core,ludeon.rimworld,2.0999999046325684,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,left hoof:9/2|right hoof:9/2|?:10/2|head:7/2,0.25,4.300000190734863,28.6,2.38
Dryad_Barkskin,Ideology,ludeon.rimworld.ideology,0.6499999761581421,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,3.200000047683716,92.3,6.92
Dryad_Basic,Ideology,ludeon.rimworld.ideology,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,3,90.0,6.75
Dryad_Berrymaker,Ideology,ludeon.rimworld.ideology,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,3,90.0,6.75
Dryad_Carrier,Ideology,ludeon.rimworld.ideology,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,2.4000000953674316,90.0,6.75
Dryad_Clawer,Ideology,ludeon.rimworld.ideology,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.0,left claw:18/1.5|right claw:18/1.5|?:9/2|head:4/2,0,4,90.0,17.99
Dryad_Gaumaker,Ideology,ludeon.rimworld.ideology,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,3,90.0,6.75
Dryad_Medicinemaker,Ideology,ludeon.rimworld.ideology,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,3,90.0,6.75
Dryad_Woodmaker,Ideology,ludeon.rimworld.ideology,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,3,90.0,6.75
Duck,Core,ludeon.rimworld,0.30000001192092896,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.0,claws:3/1.5|beak:4/2|head:2/1.5,0,2.0999999046325684,200.0,6.67
ERN_Amaro,Erin's Final Fantasy Animals,erin.ffanimals,1.25,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,claws:12/1.5|head:8/2,0.44999998807907104,4.599999904632568,48.0,6.4
ERN_BigCarbuncle,Erin's Final Fantasy Animals,erin.ffanimals,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.0,left claw:12/2|right claw:12/2|?:14/2|head:8/2,1,5,60.0,7.0
ERN_Carbuncle,Erin's Final Fantasy Animals,erin.ffanimals,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,1,5,100.0,7.5
ERN_Chocobo,Erin's Final Fantasy Animals,erin.ffanimals,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.33,claws:11/1.5|beak:11/2|head:6/2,1,6,60.0,7.33
Elasmotherium,Megafauna,spino.megafauna,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),11.76,horn:20/1.7000000476837158|?:14/1.7999999523162842|head:12/1.7000000476837158,0.800000011920929,4.599999904632568,15.0,2.94
Elephant,Core,ludeon.rimworld,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.62,tusk:25/2.5999999046325684|left foot:16.899999618530273/2|right foot:16.899999618530273/2|head:14/2,0.75,4.800000190734863,15.0,2.4
Elk,Core,ludeon.rimworld,2.0999999046325684,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,left hoof:10/2|right hoof:10/2|?:10/2|head:13/2.5999999046325684,0.75,5,28.6,2.38
Emu,Core,ludeon.rimworld,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.33,claws:8/1.5|beak:9/2|head:6/2,1,5.5,100.0,8.89
EnergySpider,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),17.14,tarsus spike:20/2|fanged pedipalps:24/1.399999976158142|head:8/2.4000000953674316,0.949999988079071,5,20.0,5.71
Enhydriodon,Megafauna,spino.megafauna,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.26,left claw:17/1.5499999523162842|right claw:17/1.5499999523162842|?:19/1.5499999523162842,1,5.25,20.0,4.09
Eopie,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,1.399999976158142,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.14,head:12/2.9000000953674316|left hoof:8/2|right hoof:8/2|?:6/2,0.25,4.300000190734863,42.9,2.96
Falumpaset,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.0,head:14/2.9000000953674316|left hoof:12/2|right hoof:12/2|?:18/2,0.6499999761581421,4.300000190734863,20.0,3.0
Fambaa,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,6,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.77,?:28/2.5999999046325684|left foot:19/2|right foot:19/2|head:17/2,0.6000000238418579,4.699999809265137,10.0,1.79
Fanback,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.0,tusk:14/2|tail:8/2.200000047683716|left claw:8/1.5|right claw:8/1.5,0.800000011920929,2,30.0,3.5
FancyRat,AA FancyRats,armoredampharos.fancyrats,0.15000000596046448,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.0,left claw:3.5999999046325684/1.5|right claw:3.5999999046325684/1.5|?:6/2|head:2/2,0.4000000059604645,4,400.0,20.0
FeralGrazer,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.0,horn:12/2|horn:12/2|head:15/2.9000000953674316,0.6000000238418579,2,30.0,3.0
FeralNerf,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.06,horns:10/1.649999976158142|left hoof:10/2|right hoof:10/2|?:10/2|head:13/2.5999999046325684,0.75,5,60.0,6.06
Flamingo,Odyssey,ludeon.rimworld.odyssey,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.33,claws:5/1.5|beak:6/2|head:4/2,1,3.4000000953674316,100.0,5.56
FleshmassNucleus,Anomaly,ludeon.rimworld.anomaly,1,100,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),UNMEASURED,,UNMEASURED,0,100.0,
Fox_Arctic,Core,ludeon.rimworld,0.550000011920929,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0.75,4.599999904632568,109.1,8.18
Fox_Fennec,Core,ludeon.rimworld,0.550000011920929,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,1,4.599999904632568,109.1,8.18
Fox_Red,Core,ludeon.rimworld,0.550000011920929,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0.75,4.599999904632568,109.1,8.18
FrilledGorg,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.4000000059604645,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.33,claws:5/1.5|claws:5/1.5|?:6/2|head:3/1.5,0,2.299999952316284,150.0,8.33
FrogDog,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.8500000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.0,claws:2/1.5|?:12/2|head:6/1.5,0.10000000149011612,2.5,70.6,7.06
GR_AberrantFleshbeast,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.0,bite:2/1,0.8999999761581421,1,12.0,0.4
GR_AnimusHare,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,0.3499999940395355,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.0,left claw:4/2|right claw:4/2|?:2/2|head:1/2,0.6499999761581421,3.5,171.4,5.71
GR_ArchotechCentipede,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,20,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1000.0,head:200/0.20000000298023224,0.44999998807907104,10,3.0,50.0
GR_BearBug,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,mandibles:15/2|head:6/2,0.75,3.5,30.0,3.75
GR_Bearalope,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.88,left claw:13/2|right claw:13/2|?:13/1.649999976158142|head:6/1.649999976158142,0.800000011920929,4,40.0,5.25
GR_Bearcat,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,1.75,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,left claw:15/1.5|right claw:15/1.5|?:16/2|head:9/2,0.800000011920929,5,34.3,5.71
GR_Bearchicken,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,0.8100000023841858,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.88,left claw:13/2|right claw:13/2|?:13/1.649999976158142|head:6/1.649999976158142,1,3,74.1,9.73
GR_Bearffalo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.88,left claw:14/2|right claw:14/2|?:13/1.649999976158142|head:6/1.649999976158142,0.800000011920929,4.300000190734863,40.0,5.25
GR_Bearhorse,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.0,head:15/2.9000000953674316|left hoof:12/2|right hoof:12/2|?:5/2,0.4000000059604645,4,17.1,1.71
