tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution
4334,9.1117,15.5921,Ocean,-26,31.1,3740,Flat,0.5255,0
4335,7.7961,14.8014,Ocean,-137,31.4,3291,Flat,0.6824,0
4336,6.5443,17.1075,Volcano,43,31.6,3273,Mountainous,0,0
4337,6.5155,15.5628,Ocean,-165,31.3,3151,Flat,0.4235,0
4338,7.8655,17.8951,BiomeAreeb,39,31.2,3742,Flat,0.3255,0
4339,9.1522,17.1417,BiomeAreeb,86,30.9,4018,Flat,0.3333,0
4340,10.4743,17.9385,BiomeAreeb,194,29.6,4232,Flat,0.2784,0
4341,11.7496,17.1887,BiomeAreeb,289,28.1,4054,Flat,0.2667,0
4342,10.5148,19.4855,AB_OcularForest,301,28.9,4184,Flat,0.3529,0
4343,11.8415,20.2895,BiomeAreeb,646,24.5,3579,Flat,0.3451,0
4344,13.122,19.5503,BiomeAreeb,534,24.5,3549,Flat,0.3176,0
4345,13.0706,17.996,BiomeAreeb,415,25.6,3698,Flat,0.3608,0
4346,9.0198,12.4848,Ocean,-132,31.6,3094,Flat,0.5608,0
4347,8.9684,10.9282,Ocean,-1,31.5,2873,Flat,0.3882,0
4348,7.757,13.2499,Ocean,-128,31.8,3217,Flat,0.549,0
4349,6.4502,12.4642,Ocean,-193,32.2,2743,Flat,0.2941,0
4350,6.4139,10.9114,Ocean,-170,32.2,2623,Flat,0.2235,0
4351,7.6693,10.1409,Ocean,-78,31.8,2615,Flat,0.3373,0
4352,11.5114,10.9528,Ocean,-22,29.8,3114,Flat,0.1608,0
4353,12.7389,10.1851,Ocean,-59,28.8,2956,Flat,0.0863,0
4354,10.2107,10.1595,Ocean,-93,30.4,2713,Flat,0.3333,0
4355,10.1464,8.5982,Ocean,-47,30.2,2450,Flat,0.2078,0
4356,11.3667,7.8253,Ocean,-82,29.3,2221,Flat,0.1451,0
4357,12.6585,8.6183,Ocean,-17,28.8,2578,Flat,0.0627,0
4358,14.121,12.5537,BiomeAreeb,11,27.8,3188,LargeHills,0,0
4359,15.4284,13.3627,BiomeAreeb,174,26.6,3522,Flat,0.3176,0
4360,14.0398,10.9851,Ocean,-65,28.2,3180,Flat,0.1922,0
4361,15.2512,10.2178,Ocean,-107,27.5,3213,Flat,0.1765,0
4362,16.5509,11.0256,Ocean,-105,26.7,3397,Flat,0.1137,0
4363,16.6469,12.6024,AB_OcularForest,64,26.1,3504,Flat,0.1922,0
4364,14.3324,17.2498,BiomeAreeb,542,24,3490,Flat,0.3098,0
4365,14.2673,15.6865,BiomeAreeb,482,24.9,3733,Flat,0.3922,0
4366,15.5084,14.9334,BiomeAreeb,390,25.1,3819,Flat,0.2588,0
4367,16.8211,15.7527,AB_OcularForest,593,22.3,3576,Flat,0.3216,0
4368,16.8992,17.325,AB_MycoticJungle,566,22.3,3464,Flat,0.3647,0
4369,15.6515,18.0684,BiomeMist,422,24.2,3517,Flat,0.2784,0
4370,9.3251,26.3452,AB_OcularForest,858,24,2939,Flat,0,0
4371,9.3043,24.8252,AB_OcularForest,965,23.1,3128,Flat,0,0
4372,6.6528,24.7664,AB_OcularForest,471,28.3,3414,Flat,0.3451,0
4373,7.9697,24.0322,AB_OcularForest,643,26.5,3511,Flat,0.2784,0
4374,6.6676,26.2815,AB_OcularForest,663,26.5,3228,Flat,0.2235,0
4375,8.0054,27.0667,AB_OcularForest,811,24.7,2823,Flat,0,0
4376,8.0194,28.5733,AB_OcularForest,688,24.9,2583,Flat,0.0784,0
4377,9.3587,29.3645,AB_OcularForest,729,24.2,2358,Flat,0.0118,0
4378,6.691,29.29,PoisonForest,742,24.7,2465,Flat,0.0196,0
4379,6.6997,30.7824,PoisonForest,768,24.2,2319,Flat,0,0
4380,8.041,31.5632,AB_GallatrossGraveyard,624,24.6,2066,Flat,0.0941,0
4381,9.3717,30.8627,AB_OcularForest,697,23.8,2141,Flat,0.0431,0
4382,11.9472,24.9057,AB_OcularForest,1053,20.1,2863,Flat,0,0
4383,13.2483,24.1866,AB_OcularForest,863,20.7,2856,LargeHills,0,0
4384,10.6135,24.0985,AB_OcularForest,871,23,3317,Flat,0,0
4385,10.5843,22.5661,AB_OcularForest,933,22.8,3349,Flat,0,0
4386,11.8806,21.8334,AB_OcularForest,818,23,3353,Flat,0,0
4387,13.2108,22.6462,AB_MycoticJungle,810,21.4,3037,Flat,0,0
4388,14.6154,26.5462,AB_OcularForest,917,19.2,2292,Flat,0,0
4389,15.9484,27.3811,Volcano,1294,15,1814,SmallHills,0,0
4390,14.5809,25.0098,AB_OcularForest,879,19.3,2603,Flat,0,0
4391,15.8714,24.2973,BiomeMist,1135,16.5,2149,Flat,0,0
4392,17.2003,25.1372,BiomeMist,1318,14.1,1733,Flat,0,0
4393,17.2428,26.6853,BiomeMist,1653,11.3,1330,Flat,0,0
4394,14.6707,29.5988,Scarlands,962,17.9,1840,Flat,0,0.05
4395,14.6919,31.1139,BiomeGRimberlands,848,18.5,1752,Flat,0,0
4396,15.9788,28.9128,AB_GallatrossGraveyard,1306,14.6,1806,Flat,0,0
4397,17.3102,29.7611,BiomeMist,1509,11.9,1478,Flat,0,0
4398,17.3354,31.2876,ZBiome_Grasslands,1459,11.7,1424,Flat,0,0
4399,16.0251,31.9537,BiomeGRimberlands,631,19,1872,Flat,0.2941,0
4400,10.7116,31.6617,BiomeGRimberlands,684,23.3,1915,Flat,0.0353,0
4401,12.0366,30.9728,BiomeGRimberlands,619,23.2,1914,Flat,0.0588,0
4402,13.3737,31.7914,BiomeGRimberlands,582,21.9,1619,Flat,0.1412,0
4403,13.3859,33.288,BiomeMist,415,23,1378,Flat,0.0471,0
4404,12.0583,33.957,AB_GallatrossGraveyard,274,25.5,1290,Flat,0.0471,0
4405,10.721,33.1498,AB_GallatrossGraveyard,381,25.8,1759,Flat,0.0431,0
4406,-2.6858,32.9287,Ocean,-271,31.3,2095,Flat,0.051,0
4407,-2.6837,31.4548,Ocean,-218,32.2,1930,Flat,0.0392,0
4408,-5.3647,31.495,Ocean,-302,32,2514,Flat,0.0275,0
4409,-4.0226,30.7303,Ocean,-235,32.5,2097,Flat,0.0275,0
4410,-5.3691,32.9714,Ocean,-357,31.9,2656,Flat,0.0314,0
4411,-4.029,33.6799,Ocean,-348,31.3,2422,Flat,0.0549,0
4412,0,31.4415,Ocean,-76,32,2063,Flat,0.2353,0
4413,1.3413,30.7044,PoisonForest,51,31.9,2370,Flat,0.3059,0
4414,-1.3413,30.7044,Ocean,-114,32.1,2177,Flat,0.1137,0
4415,-1.3395,29.2171,PoisonForest,16,32.6,2709,Flat,0.1922,0
4416,0,28.4675,BiomeAreeb,160,32.6,2956,Flat,0.3882,0
4417,1.3395,29.2171,BiomeAreeb,175,32.4,2823,Flat,0.4157,0
4418,2.6858,32.9287,AB_GallatrossGraveyard,95,30.4,2087,Flat,0.3529,0
4419,4.029,33.6799,BiomeToxlands,173,29.3,2107,Flat,0.1961,1
4420,2.6837,31.4548,PoisonForest,157,30.9,2417,Flat,0.4745,0
4421,4.0226,30.7302,PoisonForest,394,28.8,2671,Flat,0.4745,0
4422,5.3647,31.495,BiomeToxlands,520,26.8,2459,Flat,0.2392,1
4423,5.3691,32.9714,AB_GelatinousSuperorganism,485,26.9,2064,SmallHills,0.1686,0
4424,2.6871,35.844,Ocean,-105,28.4,1704,Flat,0.3686,0
4425,2.6864,37.2844,Ocean,-87,27.5,1847,Flat,0.349,0
4426,4.03,35.1387,AB_GallatrossGraveyard,32,28.5,1821,Flat,0.1725,0
4427,5.372,35.8925,AB_GallatrossGraveyard,123,27.8,1827,SmallHills,0.0863,0
4428,5.3708,37.3362,BiomeGRimphire,67,27.4,1792,SmallHills,0.1686,0
4429,4.0281,38.0222,Ocean,-64,27.1,1779,Flat,0.102,0
4430,0,37.2676,Ocean,-292,28.3,1985,Flat,0.3882,0
4431,-1.343,37.9871,Ocean,-380,28.2,1822,Flat,0.302,0
4432,1.343,37.9871,Ocean,-218,27.5,1764,Flat,0.302,0
4433,1.342,39.4083,Ocean,-210,27.1,1644,Flat,0.1686,0
4434,0,40.1094,Ocean,-276,27.4,1952,Flat,0.1804,0
4435,-1.342,39.4083,Ocean,-356,27.7,1918,Flat,0.2157,0
4436,-4.03,35.1387,Ocean,-397,30.9,2323,Flat,0.0353,0
4437,-2.6871,35.844,Ocean,-368,30.2,2003,Flat,0.0863,0
4438,-2.6864,37.2844,Ocean,-402,29.2,1934,Flat,0.1647,0
4439,-4.0281,38.0222,Ocean,-429,28.7,2033,Flat,0.2196,0
4440,-5.372,35.8925,Ocean,-416,30.3,2231,Flat,0.0588,0
4441,31.5579,0.5715,BiomeMist,830,13.3,1617,Mountainous,0,0
4442,32.1311,0.3554,BiomeMist,714,13.8,1484,Impassable,0,0
4443,32.1311,-0.3554,BiomeMist,674,14,1419,Impassable,0,0
4444,31.2054,0,BiomeGrindland,853,13.4,1660,LargeHills,0,0
4445,31.5579,-0.5715,BiomeGrindland,750,13.8,1552,Mountainous,0,0
4446,68.3267,1.1958,Ocean,-263,-14.5,156,Flat,0,0
4447,69.0756,2.4697,Ocean,-190,-15.4,148,Flat,0,0
4448,68.3267,-1.1958,Ocean,-227,-14.6,163,Flat,0,0
4449,69.0756,-2.4697,Ocean,-239,-15.8,157,Flat,0,0
4450,69.8536,1.2781,Ocean,-215,-16.4,136,Flat,0,0
4451,69.8536,-1.2781,Ocean,-179,-16.6,139,Flat,0,0
4452,34.3906,-44.8547,ZBiome_Grasslands,462,12.2,1119,Flat,0.4275,0
4453,34.9257,-44.0049,Glowforest,329,13,1005,Flat,0.6941,0
4454,34.722,-45.8487,ZBiome_Grasslands,471,12,1149,Flat,0.3333,0
4455,35.593,-46.0041,Scarlands,456,11.3,1088,SmallHills,0.3647,0.05
4456,35.8018,-44.1411,ZBiome_Grasslands,202,12.9,928,Flat,0.7176,0
4457,36.1379,-45.1464,Glowforest,373,11.4,1001,Flat,0.6235,0
4458,0.8817,-20.906,Ocean,-305,27.6,1040,Flat,0.2941,0
4459,0.4416,-21.6684,Ocean,-349,27.6,1095,Flat,0.3882,0
4460,-0.8817,-20.906,Ocean,-349,27.4,1352,Flat,0.349,0
4461,-0.4416,-21.6684,Ocean,-354,27.4,1223,Flat,0.3451,0
4462,-0.4401,-20.1411,Ocean,-249,27.6,1303,Flat,0.2118,0
4463,0.4401,-20.1411,Ocean,-205,27.5,1160,Flat,0.1569,0
4464,34.3906,44.8547,Ocean,-121,13,1812,Flat,0.1765,0
4465,34.9257,44.0049,Ocean,-68,12.7,1753,Flat,0.2824,0
4466,34.7219,45.8487,Ocean,-145,13.1,1727,Flat,0.1373,0
4467,35.593,46.0041,Ocean,-156,13.1,1564,Flat,0.1765,0
4468,36.1379,45.1464,Ocean,-103,12.7,1442,Flat,0.2902,0
4469,35.8018,44.1411,Ocean,-57,12.6,1582,Flat,0.3765,0
4470,0.8817,20.906,AB_OcularForest,212,32.5,3090,Flat,0.3922,0
4471,0.4416,21.6684,AB_OcularForest,129,32.3,3016,SmallHills,0.4078,0
4472,-0.4416,21.6684,AB_OcularForest,19,32,3061,Flat,0.2745,0
4473,-0.8817,20.906,AB_OcularForest,89,32.2,3063,Flat,0.3647,0
4474,-0.4401,20.1411,AB_OcularForest,246,32.4,2910,Flat,0.4745,0
4475,0.4401,20.1411,AB_OcularForest,204,32.8,2917,Mountainous,0,0
4476,79.3679,-85.8302,Ocean,-342,-26.5,79,Flat,0,0
4477,57.7017,-49.5429,BiomeGRimonade,448,-10,466,Flat,0,0
4478,58.31,-48.3534,BiomeArcticOasis,443,-10.7,410,Flat,0,0
4479,57.9361,-51.0465,BiomeArcticOasis,462,-10.6,538,Flat,0,0
4480,58.7856,-51.4195,BiomeArcticOasis,426,-11.2,541,Flat,0,0
4481,59.17,-48.6735,BiomeArcticOasis,405,-10.8,415,Flat,0,0
4482,59.4113,-50.2377,BiomeGRimonade,265,-9.9,481,Flat,0,0
4483,79.3679,85.8302,Ocean,-343,-25.3,76,Flat,0,0
4484,58.31,48.3534,Glowforest,211,-2.8,59,Flat,0,0
4485,59.17,48.6735,Glowforest,144,-3.5,59,SmallHills,0,0
4486,57.7017,49.5429,Glowforest,296,-2.8,59,Impassable,0,0
4487,57.9361,51.0464,Glowforest,236,-2.6,59,LargeHills,0,0
4488,58.7856,51.4195,Glowforest,181,-3.6,59,Mountainous,0,0
4489,59.4113,50.2377,Glowforest,128,-3.9,59,Mountainous,0,0
4490,-10.1832,0,Ocean,-178,26.7,1101,Flat,0.102,0
4491,-10.6023,0.7819,Ocean,-164,26.3,1039,Flat,0.1333,0
4492,-11.4367,0.7825,Ocean,-181,26.3,997,Flat,0.1059,0
4493,-11.8521,0,Ocean,-175,26.1,1025,Flat,0.0824,0
4494,-10.6023,-0.7819,Ocean,-191,26.5,1127,Flat,0.0745,0
4495,-11.4367,-0.7825,Ocean,-189,26.2,1043,Flat,0.0667,0
4496,48.1573,-17.5242,Ocean,-45,3.1,407,Flat,0,0
4497,47.871,-18.7617,Wasteland,15,3.3,284,Flat,0,0.05
4498,46.4613,-18.1466,Ocean,-31,5.2,366,Flat,0,0
4499,47.0177,-19.054,Ocean,-10,4.3,261,Flat,0,0
4500,46.7439,-16.9464,Ocean,-22,5,471,Flat,0,0
4501,47.5864,-16.617,Ocean,-21,4,520,Flat,0,0
4502,23.113,-22.3063,BiomeGRimerald,166,19.4,636,Flat,0,0
4503,23.9889,-22.3021,AB_GallatrossGraveyard,204,19.1,847,Flat,0.2,0
4504,22.6348,-21.5099,Volcano,182,19.9,644,Mountainous,0,0
4505,23.0271,-20.7109,Volcano,191,19.9,817,Mountainous,0,0
4506,23.8987,-20.7007,BiomeMist,219,19.5,950,Mountainous,0,0
4507,24.3823,-21.4954,ZBiome_Grasslands,236,19.2,906,Flat,0.1922,0
4508,10.1832,0,AB_GallatrossGraveyard,301,29.6,1780,Flat,0.1608,0
4509,10.6023,-0.7819,AB_GallatrossGraveyard,377,28.5,1835,Flat,0.1333,0
4510,11.4367,0.7825,AB_GallatrossGraveyard,270,29.1,1520,Flat,0.1137,0
4511,10.6023,0.7819,AB_GelatinousSuperorganism,229,30.1,1572,Flat,0.1529,0
4512,11.8521,0,AB_GallatrossGraveyard,325,28.3,1577,Flat,0.1098,0
4513,11.4367,-0.7825,AB_GallatrossGraveyard,341,28.3,1657,Flat,0.098,0
4514,47.0177,19.054,BiomeGRimethyst,45,6.4,864,Flat,0.3725,0
4515,47.871,18.7617,Wasteland,8,6,789,Flat,0.1608,0.05
4516,46.4613,18.1466,Wasteland,21,6.8,894,Flat,0.4471,0.05
4517,46.7439,16.9464,Ocean,-9,6.8,779,Flat,0.1529,0
4518,47.5864,16.617,Ocean,-35,6.4,689,Flat,0,0
4519,48.1573,17.5242,Wasteland,35,5.9,659,LargeHills,0,0.05
4520,23.113,22.3063,AB_MycoticJungle,977,15.4,2015,Flat,0,0
4521,22.6348,21.5099,ZBiome_Grasslands,1358,13.1,1791,Mountainous,0,0
4522,23.0271,20.7109,AB_GallatrossGraveyard,1383,13,1849,Mountainous,0,0
4523,23.8987,20.7007,BiomeCypreJungle,1368,12.6,1869,Flat,0,0
4524,23.9889,22.3021,BiomeGrindland,1082,14.1,1943,SmallHills,0,0
4525,24.3823,21.4954,Scarlands,1085,14.2,2037,Flat,0,0.05
4526,12.8599,41.3759,AB_PyroclasticConflagration,900,16.9,622,LargeHills,0,0
4527,12.4595,40.5774,ZBiome_Grasslands,1050,16,539,Flat,0,0
4528,11.1209,41.199,AB_PyroclasticConflagration,461,21.5,826,Flat,0.0431,0
4529,11.5875,40.4934,BiomeGrindland,743,18.8,706,Flat,0,0
4530,11.5215,41.9885,AB_PyroclasticConflagration,694,19.4,773,Flat,0.0078,0
4531,12.3884,42.0813,AB_PyroclasticConflagration,820,17.7,699,Flat,0,0
4532,11.5875,-40.4934,Ocean,-235,28.1,2709,Flat,0.2824,0
4533,12.4595,-40.5774,Ocean,-212,27.6,2638,Flat,0.2431,0
4534,11.1209,-41.199,Ocean,-273,28,2572,Flat,0.3725,0
4535,11.5215,-41.9885,Ocean,-280,27.8,2475,Flat,0.3843,0
4536,12.3884,-42.0813,Ocean,-237,27.4,2537,Flat,0.349,0
4537,12.8599,-41.3759,Ocean,-191,27.2,2568,Flat,0.2824,0
4538,65.8617,-71.9719,Ocean,-379,-16.3,377,Flat,0,0
4539,66.6228,-71.2342,Ocean,-293,-16.9,338,Flat,0,0
4540,65.7644,-73.9301,Ocean,-399,-15.8,377,Flat,0,0
4541,66.4076,-75.2773,Ocean,-377,-15.8,334,Flat,0,0
4542,67.2973,-72.574,Ocean,-331,-17.1,318,Flat,0,0
4543,67.1787,-74.6635,Ocean,-359,-16.5,319,Flat,0,0
4544,52.6437,-71.307,Ocean,-434,-4.4,992,Flat,0.2039,0
4545,52.6705,-72.6532,Ocean,-435,-4.5,1053,Flat,0.2275,0
4546,53.3975,-73.2402,Ocean,-429,-5.2,1021,Flat,0.1961,0
4547,54.1109,-72.4786,Ocean,-415,-5.8,955,Flat,0.2157,0
4548,53.3535,-70.5168,Ocean,-419,-5.2,917,Flat,0.2549,0
4549,54.0939,-71.1006,Ocean,-403,-5.9,890,Flat,0.2235,0
4550,67.1787,74.6635,Ocean,-324,-17,150,Flat,0,0
4551,67.2973,72.574,Ocean,-310,-16.8,157,Flat,0,0
4552,66.6228,71.2342,Ocean,-254,-15.9,174,Flat,0,0
4553,65.8617,71.9719,Ocean,-252,-15.2,169,Flat,0,0
4554,65.7644,73.9301,Ocean,-291,-15.5,165,Flat,0,0
4555,66.4076,75.2773,Ocean,-320,-16.4,150,Flat,0,0
4556,53.3535,70.5168,Ocean,-127,-2.6,92,Flat,0,0
4557,54.0939,71.1006,Ocean,-218,-3.6,90,Flat,0,0
4558,52.6437,71.307,Ocean,-163,-1.9,90,Flat,0,0
4559,52.6705,72.6532,Ocean,-243,-1.8,90,Flat,0,0
4560,53.3975,73.2402,Ocean,-253,-2.5,108,Flat,0,0
4561,54.1109,72.4786,Ocean,-241,-3.4,98,Flat,0,0
4562,35.367,-12.8097,BiomeGRimberlands,229,15.6,1636,SmallHills,0.5098,0
4563,35.0826,-13.7474,BiomeGRimberlands,264,15.7,1653,Flat,0.5137,0
4564,34.2422,-13.9348,BiomeGRimberlands,278,16,1657,LargeHills,0,0
4565,33.6994,-13.1985,ZBiome_Grasslands,294,16.2,1695,SmallHills,0.5137,0
4566,33.9876,-12.2895,ZBiome_Grasslands,308,15.8,1618,LargeHills,0,0
4567,34.8148,-12.0886,BiomeGRuquoise,210,15.7,1616,Flat,0.5373,0
4568,22.0665,-7.9166,BiomeMist,562,18.8,1733,Flat,0.1647,0
4569,22.8833,-7.8956,BiomeMist,687,16.9,1610,Flat,0.1529,0
4570,21.6063,-7.1412,ZBiome_Grasslands,731,18,1670,Flat,0.0196,0
4571,21.9648,-6.3505,ZBiome_Grasslands,695,18.1,1692,Flat,0.0667,0
4572,22.7728,-6.3333,BiomeGrindland,802,16.6,1704,SmallHills,0,0
4573,23.2311,-7.1028,BiomeGrindland,845,15.6,1572,LargeHills,0,0
4574,21.6063,7.1412,BiomeAreeb,265,24.3,3285,Flat,0.2275,0
4575,21.9648,6.3505,AB_MycoticJungle,450,22.4,3122,Flat,0.2,0
4576,22.0665,7.9166,BiomeAreeb,291,23.9,3483,Flat,0.3176,0
4577,22.8833,7.8956,AB_MycoticJungle,462,22.1,3549,Flat,0.4196,0
4578,23.2311,7.1028,AB_MycoticJungle,595,20.7,3346,Flat,0.4,0
4579,22.7728,6.3333,AB_MycoticJungle,500,21.5,3199,Flat,0.2667,0
4580,42.9526,1.1601,BiomeGRuquoise,41,11.7,811,Flat,0.0118,0
4581,43.6567,0.5905,BiomeGRuquoise,42,11,833,Flat,0,0
4582,42.271,0.5701,ZBiome_Grasslands,30,12.4,767,Flat,0,0
4583,42.271,-0.5701,BiomeGRuquoise,19,12.2,805,Flat,0,0
4584,43.6567,-0.5905,BiomeGRuquoise,29,10.9,903,Flat,0,0
4585,42.9526,-1.1601,BiomeGRuquoise,46,11.5,888,Flat,0,0
4586,34.2422,13.9348,Wasteland,1333,6.8,1201,Flat,0,0.05
4587,33.6994,13.1985,BiomeMist,1437,6,1228,Mountainous,0,0
4588,33.9876,12.2895,Wasteland,1499,5.5,1141,Mountainous,0,0.05
4589,34.8148,12.0886,Wasteland,1286,6.8,1095,LargeHills,0,0.05
4590,35.0826,13.7474,Wasteland,1182,7.3,1205,Flat,0,0.05
4591,35.367,12.8097,BiomeGrindland,999,8.6,1230,Flat,0,0
4592,72.6961,-40.7016,Ocean,-132,-18.4,127,Flat,0,0
4593,72.134,-42.8248,Ocean,-110,-17.7,132,Flat,0,0
4594,70.9227,-39.8875,Ocean,-35,-16.3,136,Flat,0,0
4595,71.2527,-42.3141,Ocean,-39,-16.8,142,Flat,0,0
4596,71.4539,-37.7999,Ocean,-153,-16.8,128,Flat,0,0
4597,72.3447,-38.0976,Ocean,-214,-17.9,128,Flat,0,0
4598,59.4071,-25.9771,Ocean,-95,-6.9,155,Flat,0,0
4599,60.2837,-25.7294,Ocean,-204,-7.6,156,Flat,0,0
4600,58.9009,-24.67,Ocean,-7,-6.2,178,Flat,0,0
4601,59.2494,-23.086,Ocean,-91,-6.6,194,Flat,0,0
4602,60.1174,-22.7593,Ocean,-93,-7.2,190,Flat,0,0
4603,60.6461,-24.0946,Ocean,-178,-7.6,177,Flat,0,0
4604,82.9303,6.8652,SeaIce,-166,-28.8,69,Flat,0,0
4605,83.7442,3.8578,SeaIce,-188,-29.6,71,Flat,0,0
4606,82.1919,3.1142,SeaIce,-154,-28.1,68,Flat,0,0
4607,82.1919,-3.1142,SeaIce,-169,-28.2,69,Flat,0,0
4608,82.9303,-6.8652,SeaIce,-186,-28.9,70,Flat,0,0
4609,83.7443,-3.8578,SeaIce,-187,-29.7,71,Flat,0,0
4610,70.9227,39.8875,Ocean,-103,-16.8,124,Flat,0,0
4611,71.2527,42.3141,Ocean,-90,-16.9,140,Flat,0,0
4612,71.4539,37.7999,Ocean,-97,-17.6,110,Flat,0,0
4613,72.3447,38.0976,Ocean,-68,-18.5,116,Flat,0,0
4614,72.6961,40.7016,IceSheet,50,-18.4,127,Flat,0,0
4615,72.134,42.8248,IceSheet,29,-17.8,135,Flat,0,0
4616,54.8914,-0.7788,Ocean,-142,-1.2,286,Flat,0,0
4617,55.6095,-1.5861,Ocean,-174,-1.7,244,Flat,0,0
4618,55.6095,1.5861,Ocean,-24,-1.8,282,Flat,0,0
4619,54.8914,0.7788,Ocean,-31,-1.2,301,Flat,0,0
4620,56.3482,0.8082,Ocean,-157,-2.4,252,Flat,0,0
4621,56.3482,-0.8082,Ocean,-190,-2.3,230,Flat,0,0
4622,58.9009,24.67,Glowforest,314,-4.6,103,Flat,0,0
4623,59.2494,23.086,Glowforest,186,-4.6,116,Flat,0,0
4624,60.1174,22.7593,Glowforest,52,-5.6,117,Flat,0,0
4625,60.6461,24.0946,Ocean,-21,-6.1,95,Flat,0,0
4626,59.4071,25.9771,Glowforest,195,-4.7,88,Flat,0,0
4627,60.2837,25.7294,Glowforest,41,-5.7,76,Flat,0,0
4628,46.0211,-55.8169,Ocean,-222,3.8,820,Flat,0.0588,0
4629,46.2152,-57.0149,Ocean,-288,3.5,849,Flat,0.0471,0
4630,44.7458,-57.6085,Ocean,-310,4,1003,Flat,0.0275,0
4631,45.5716,-57.9104,Ocean,-304,3.6,949,Flat,0.0314,0
4632,44.5544,-56.4337,Ocean,-300,4.4,856,Flat,0.0353,0
4633,45.1863,-55.538,Ocean,-282,4.5,820,Flat,0.0588,0
4634,32.4481,-62.3636,Ocean,-431,13.3,1370,Flat,0.4078,0
4635,33.0825,-61.629,Ocean,-431,12.5,1365,Flat,0.3569,0
4636,31.6466,-62.068,Ocean,-448,14.1,1515,Flat,0.4196,0
4637,31.4698,-61.0498,Ocean,-444,14.2,1487,Flat,0.3725,0
4638,32.0937,-60.3138,Ocean,-421,13.4,1542,Flat,0.251,0
4639,32.9048,-60.5971,Ocean,-440,12.5,1463,Flat,0.2392,0
4640,47.497,-36.1072,BiomeGRimworld,217,3.6,135,Impassable,0,0
4641,48.3824,-36.1132,BiomeGRimworld,212,2.8,142,Flat,0,0
4642,47.0059,-37.1893,BiomeGRimworld,240,3.9,130,Mountainous,0,0
4643,47.3905,-38.2976,BiomeGRimworld,311,3.1,123,Mountainous,0,0
4644,48.2736,-38.3379,BiomeGRimworld,297,2.5,137,Mountainous,0,0
4645,48.7747,-37.2356,Desert,274,2.2,161,Flat,0,0
4646,35.0597,-28.4647,Ocean,-96,15.4,548,Flat,0,0
4647,35.4796,-27.5555,Ocean,-136,14.9,536,Flat,0,0
4648,35.5285,-29.3441,Ocean,-39,15.1,464,Flat,0,0
4649,36.4239,-29.317,Ocean,-13,14.1,437,Flat,0,0
4650,36.8502,-28.39,Ocean,-73,13.6,465,Flat,0,0
4651,36.3746,-27.508,Ocean,-124,13.9,473,Flat,0,0
4652,22.13,-51.2022,AB_MycoticJungle,345,20.8,2395,Flat,0.098,0
4653,22.9628,-51.4008,AB_MycoticJungle,210,21.1,2294,Flat,0.0745,0
4654,22.3629,-49.5715,AB_MycoticJungle,755,17.5,2255,Flat,0,0
4655,21.8315,-50.2913,AB_MycoticJungle,441,20.3,2361,Flat,0.1176,0
4656,23.2028,-49.7587,AB_MycoticJungle,682,17.7,2302,Flat,0.0745,0
4657,23.5042,-50.6773,AB_MycoticJungle,435,19.4,2317,Flat,0.0863,0
4658,23.044,-35.6664,AB_OcularForest,244,22,2376,LargeHills,0,0
4659,23.4621,-36.5159,AB_OcularForest,265,21.6,2434,Flat,0.051,0
4660,24.3422,-36.6021,AB_OcularForest,273,21.3,2206,SmallHills,0.098,0
4661,24.807,-35.8254,AB_GallatrossGraveyard,257,21.2,1981,Flat,0.098,0
4662,23.5011,-34.8995,AB_OcularForest,135,21.7,2254,Mountainous,0,0
4663,24.384,-34.9723,AB_OcularForest,130,21.3,2034,Mountainous,0,0
4664,-12.0983,-14.8611,Ocean,-441,27,1306,Flat,0.0941,0
4665,-12.4949,-14.0883,Ocean,-410,26.8,1299,Flat,0.0706,0
4666,-11.1838,-13.2882,Ocean,-302,27.5,1286,Flat,0.1294,0
4667,-12.0365,-13.3006,Ocean,-348,27.1,1175,Flat,0.0784,0
4668,-10.7849,-14.0612,Ocean,-344,27.6,1452,Flat,0.1451,0
4669,-11.2411,-14.8464,Ocean,-413,27.3,1399,Flat,0.1412,0
4670,-0.4199,-6.2395,Volcano,110,29.5,2287,Impassable,0,0
4671,-0.8427,-7.0175,Volcano,89,29.2,2238,Impassable,0,0
4672,0.4199,-6.2395,Volcano,87,29.5,2173,Mountainous,0,0
4673,0.8427,-7.0175,AB_GallatrossGraveyard,98,29.8,2184,LargeHills,0,0
4674,0.4228,-7.795,Volcano,24,29.9,2167,Mountainous,0,0
4675,-0.4228,-7.795,Volcano,19,29.5,2156,Impassable,0,0
4676,12.4268,-27.2108,Ocean,-211,26.3,946,Flat,0.3137,0
4677,12.8804,-27.9902,Ocean,-228,26,857,Flat,0.1529,0
4678,11.5653,-28.6918,Ocean,-309,26.5,950,Flat,0.2745,0
4679,12.45,-28.7293,Ocean,-243,26.2,865,Flat,0.1882,0
4680,11.1128,-27.9178,Ocean,-269,26.7,1037,Flat,0.3373,0
4681,11.5439,-27.176,Ocean,-185,26.8,1025,Flat,0.3686,0
4682,12.0365,-13.3006,AB_GallatrossGraveyard,593,25.7,1651,LargeHills,0,0
4683,11.1838,-13.2882,AB_GallatrossGraveyard,533,26.5,1597,Flat,0.0275,0
4684,10.7849,-14.0612,AB_GallatrossGraveyard,651,25.7,1546,Flat,0.0471,0
