defName,label,mod,intelligence,bodySize,status,px,w,h,aspect,fill,spiky,symmetry,hue,hue_conc,sat,val,contrast,hist,biomes_now
Borcatu,Borcatu,Star Wars Animal Collection (Continued),Animal,0.4000000059604645,ours,2843,51,85,0.6,0.656,1.037,0.976,0.0764,0.989,0.35,0.358,0.199,0.537 0.463 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|ColdBog|Desert|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands
Bordok,bordok,Star Wars Animal Collection (Continued),Animal,1.399999976158142,ours,3227,53,82,0.646,0.743,0.998,0.979,0.1287,0.992,0.453,0.405,0.238,0.062 0.929 0.009 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BorealForest|ColdBog|GlacialPlain|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
Brezak,brezak,Star Wars Animal Collection (Continued),Animal,3,ours,2994,65,123,0.528,0.374,1.603,0.875,0.0758,0.978,0.478,0.52,0.302,0.766 0.202 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.031,AridShrubland|Desert|ExtremeDesert|LavaField|TemperateForest|TropicalRainforest|ZBiome_CloudForest|ZBiome_DesertOasis
BroodLord,brood lord,Horrors (Continued),Animal,13.199999809265137,dormant,4604,101,87,1.161,0.524,2.141,0.99,0.0205,0.962,0.008,0.263,0.187,0.896 0.012 0.000 0.000 0.000 0.000 0.015 0.001 0.001 0.000 0.002 0.075,
Bulbfreak,bulbfreak,Anomaly,ToolUser,3.5,dormant,6314,88,96,0.917,0.747,1.221,0.932,0.9908,0.998,0.287,0.467,0.21,0.088 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.912,
Bullfrog,bullfrog,Odyssey,Animal,0.20000000298023224,foreign,2689,66,52,1.269,0.784,0.979,0.999,0.1391,0.999,0.384,0.331,0.251,0.000 0.998 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,ColdBog|Glowforest|TemperateSwamp|ZBiome_Marsh
Bulwark,bulwark,Horrors (Continued),Animal,6.199999809265137,foreign,4604,101,87,1.161,0.524,2.141,0.99,0.0205,0.962,0.008,0.263,0.187,0.896 0.012 0.000 0.000 0.000 0.000 0.015 0.001 0.001 0.000 0.002 0.075,HorrorWastes
Bursa,bursa,Star Wars Animal Collection (Continued),Animal,2.5,ours,3923,66,89,0.742,0.668,1.058,0.967,0.0915,0.984,0.275,0.502,0.246,0.395 0.594 0.010 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|ColdBog|GlacialPlain|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
CACrystalScythe,Crystal scythe,Caravan Adventures,ToolUser,1,dormant,8372,120,110,1.091,0.634,3.052,1.0,0.1172,0.959,0.05,0.408,0.288,0.144 0.840 0.014 0.000 0.000 0.000 0.001 0.000 0.002 0.000 0.000 0.000,
CADevourer,Devourer,Caravan Adventures,ToolUser,3.200000047683716,dormant,8710,112,103,1.087,0.755,1.076,1.0,0.1007,0.921,0.077,0.434,0.211,0.249 0.738 0.003 0.000 0.000 0.000 0.007 0.000 0.001 0.000 0.001 0.000,
CAEndBossMech,Judgment,Caravan Adventures,ToolUser,3.200000047683716,dormant,6340,124,105,1.181,0.487,1.275,1.0,0.0,0.819,0.003,0.314,0.168,0.909 0.000 0.000 0.000 0.000 0.000 0.091 0.000 0.000 0.000 0.000 0.000,
CAHarbinger,Harbinger,Caravan Adventures,ToolUser,1,dormant,8700,128,108,1.185,0.629,0.998,1.0,0.1324,0.988,0.067,0.443,0.23,0.000 0.991 0.003 0.000 0.000 0.000 0.001 0.002 0.003 0.000 0.000 0.000,
CAHavoc,Havoc,Caravan Adventures,ToolUser,1,dormant,7838,112,110,1.018,0.636,1.243,1.0,0.1154,0.948,0.065,0.425,0.242,0.172 0.805 0.012 0.005 0.000 0.000 0.000 0.001 0.001 0.000 0.000 0.003,
CAMech_Scyther,summoned scyther,Caravan Adventures,ToolUser,1,dormant,4570,59,127,0.465,0.61,1.273,0.984,0.2161,0.948,0.074,0.349,0.268,0.001 0.010 0.926 0.021 0.017 0.007 0.000 0.000 0.000 0.005 0.011 0.001,
CanCell,can-cell,Star Wars Animal Collection (Continued),Animal,1.4500000476837158,ours,3020,67,85,0.788,0.53,1.442,0.972,0.0736,0.821,0.233,0.432,0.326,0.437 0.404 0.059 0.004 0.003 0.000 0.000 0.001 0.052 0.006 0.012 0.021,ColdBog|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Cannok,cannok,Star Wars Animal Collection (Continued),Animal,0.8500000238418579,ours,3786,68,83,0.819,0.671,1.036,0.998,0.1019,0.995,0.338,0.498,0.253,0.051 0.948 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|Desert|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh
Capybara,capybara,Core,Animal,0.75,ours,3124,51,75,0.68,0.817,0.954,0.994,0.0807,1.0,0.272,0.221,0.168,1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_MiasmicMangrove|BiomeGRimethyst|BiomeGRuby|BiomeToxlands|COMIGO_GreaterSwamp_Tropical|Glowforest|TropicalRainforest|TropicalSwamp|Wetland|ZBiome_CloudForest
Caribou,caribou,Core,Animal,1,foreign,1116,37,60,0.617,0.503,1.672,0.939,0.0827,0.989,0.263,0.34,0.271,0.493 0.503 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001,BiomeArcticOasis|BiomeGRimonade|BorealForest|COMIGO_GreaterSwamp_Cold|ColdBog|GlacialPlain|IronScruff_PrimordialGeysers|Tundra|ZBiome_GlacialShield|ZBiome_Marsh
Cassowary,cassowary,Core,Animal,0.6000000238418579,dormant,4223,69,110,0.627,0.556,1.037,0.999,0.6204,0.518,0.272,0.312,0.288,0.254 0.000 0.000 0.000 0.000 0.000 0.261 0.479 0.004 0.000 0.000 0.001,
Castoroides,castoroides,Megafauna,Animal,1.75,dormant,2162,56,48,1.167,0.804,0.922,1.0,0.0654,0.999,0.3,0.413,0.204,0.948 0.052 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Cat,cat,Core,Animal,0.3199999928474426,dormant,851,17,60,0.283,0.834,1.344,0.94,0.8333,0.412,0.038,0.536,0.459,0.000 0.000 0.000 0.000 0.294 0.000 0.000 0.000 0.000 0.000 0.706 0.000,
Cat_Scimitar,scimitar cat,Odyssey,Animal,1.2999999523162842,dormant,4279,60,103,0.583,0.692,1.164,0.982,0.015,0.192,0.052,0.547,0.341,0.242 0.261 0.023 0.001 0.035 0.003 0.056 0.231 0.068 0.000 0.079 0.001,
Chalicotherium,chalicotherium,Megafauna,Animal,4,dormant,3521,59,85,0.694,0.702,1.246,0.994,0.0914,0.999,0.386,0.661,0.298,0.001 0.999 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Chicken,chicken,Core,Animal,0.30000001192092896,dormant,6263,88,101,0.871,0.705,1.012,0.991,0.0275,0.992,0.032,0.639,0.406,0.981 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.008 0.011,
Chimera,chimera,Anomaly,Animal,2.1500000953674316,dormant,5397,79,84,0.94,0.813,0.964,0.974,0.0212,0.352,0.149,0.32,0.178,0.194 0.048 0.000 0.000 0.007 0.193 0.121 0.003 0.001 0.000 0.002 0.431,
Chinchilla,chinchilla,Core,Animal,0.3499999940395355,ours,1453,39,56,0.696,0.665,0.895,0.972,0.0276,0.836,0.055,0.71,0.385,0.831 0.012 0.000 0.000 0.076 0.000 0.006 0.000 0.000 0.000 0.072 0.002,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_MiasmicMangrove|AB_MycoticJungle|BiomeGRimethyst|BiomeGRimphire|BiomeGRuby|BiomeToxlands|COMIGO_GreaterSwamp_Tropical|Glowforest|TropicalRainforest|TropicalSwamp|Wetland|ZBiome_CloudForest
ChrysalideRancor,chrysalide rancor,Star Wars Animal Collection (Continued),Animal,8,ours,6448,109,112,0.973,0.528,1.412,0.952,0.0853,0.191,0.018,0.581,0.298,0.049 0.134 0.009 0.004 0.393 0.000 0.001 0.000 0.000 0.002 0.402 0.006,Scarlands|ZBiome_Badlands
Clodhopper,clodhopper,Star Wars Animal Collection (Continued),Animal,0.5,ours,4822,76,86,0.884,0.738,1.215,0.998,0.0597,0.995,0.551,0.485,0.243,0.959 0.041 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|Desert|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_Grasslands
Cobra,cobra,Core,Animal,0.25,dormant,4626,73,104,0.702,0.609,1.792,0.741,0.0718,0.998,0.203,0.317,0.206,0.984 0.014 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
ColossusToad,colossus toad,Odyssey,Animal,0.800000011920929,foreign,3260,72,58,1.241,0.781,0.973,0.999,0.853,0.916,0.26,0.386,0.209,0.001 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.001 0.467 0.197 0.333,BiomeGRimethyst|BiomeGrindland|BiomeToxlands|Glowforest|TropicalSwamp
Convor,convor,Star Wars Animal Collection (Continued),Animal,0.4000000059604645,ours,2652,50,64,0.781,0.829,1.052,0.994,0.087,0.994,0.429,0.552,0.321,0.575 0.424 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|ColdBog|Desert|GlacialPlain|Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_GlacialShield|ZBiome_Marsh
CorellianHound,corellian hound,Star Wars Animal Collection (Continued),Animal,0.8500000238418579,ours,3787,60,82,0.732,0.77,0.981,0.996,0.0421,0.726,0.105,0.643,0.288,0.275 0.455 0.006 0.001 0.003 0.001 0.003 0.036 0.049 0.015 0.073 0.084,Scarlands
Corinathoth,corinathoth,Star Wars Animal Collection (Continued),Animal,4,ours,4374,61,106,0.575,0.676,1.344,0.959,0.0948,0.998,0.337,0.643,0.299,0.126 0.873 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis
Cougar,cougar,Core,Animal,1,ours,2226,36,76,0.474,0.814,1.118,0.988,0.0588,0.984,0.321,0.423,0.224,0.986 0.004 0.001 0.000 0.001 0.001 0.003 0.002 0.002 0.000 0.001 0.001,AB_GallatrossGraveyard|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BiomeAreeb|BiomeGRimberlands|BiomeGRimond|BiomeGRuby|BiomeGRuquoise|BiomeGrindland|BiomeMist|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|ColdBog|Desert|GlacialPlain|Grasslands|LavaField|Savanna|TemperateForest|TemperateSwamp|Volcano|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Cow,cow,Core,Animal,2.4000000953674316,dormant,2927,50,79,0.633,0.741,1.022,0.984,0.0392,0.809,0.007,0.687,0.376,0.876 0.000 0.018 0.000 0.000 0.000 0.008 0.001 0.097 0.000 0.000 0.000,
Crow,crow,Odyssey,Animal,0.15000000596046448,dormant,1103,30,48,0.625,0.766,0.977,0.999,0.6851,0.816,0.087,0.134,0.113,0.000 0.000 0.000 0.000 0.041 0.000 0.020 0.318 0.423 0.009 0.189 0.000,
DA_ArcticOwlcat,arctic owlcat,Dark Ages : Beasts and Monsters,Animal,0.3799999952316284,dormant,4853,68,103,0.66,0.693,1.199,0.955,0.8676,0.707,0.036,0.598,0.332,0.017 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.291 0.073 0.119 0.489,
DA_Barog,barogoth,Dark Ages : Beasts and Monsters,Animal,2.4000000953674316,foreign,3905,74,70,1.057,0.754,0.912,1.0,0.1795,0.985,0.204,0.483,0.227,0.000 0.353 0.646 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,ColdBog|TemperateSwamp|TropicalSwamp|ZBiome_Marsh
DA_BeardedTroll,bearded troll,Dark Ages : Beasts and Monsters,Animal,2,foreign,5902,96,88,1.091,0.699,1.028,1.0,0.0769,0.998,0.048,0.432,0.211,0.580 0.417 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BorealForest|ColdBog|GlacialPlain|IceSheet|Tundra|ZBiome_GlacialShield
DA_BlackScribe,black scribe,Dark Ages : Beasts and Monsters,Animal,0.5,ours,3284,62,114,0.544,0.465,1.482,0.966,0.0328,0.998,0.031,0.187,0.131,0.999 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|ZBiome_DesertOasis
DA_Crestel,crestel,Dark Ages : Beasts and Monsters,Animal,4,foreign,4892,90,79,1.139,0.688,1.488,0.998,0.0299,0.753,0.194,0.29,0.156,0.865 0.001 0.000 0.000 0.000 0.000 0.005 0.121 0.001 0.000 0.001 0.004,BorealForest|ColdBog|GlacialPlain|Tundra|ZBiome_GlacialShield
DA_DwarvenMuffton,dwarven muffton,Dark Ages : Beasts and Monsters,Animal,1.2999999523162842,foreign,5734,84,98,0.857,0.697,0.995,0.999,0.1053,0.998,0.167,0.292,0.16,0.003 0.995 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BorealForest|ColdBog|GlacialPlain|Tundra|ZBiome_GlacialShield
DA_ForestOwlcat,forest owlcat,Dark Ages : Beasts and Monsters,Animal,0.3799999952316284,dormant,4853,68,103,0.66,0.693,1.199,0.955,0.0609,0.998,0.195,0.261,0.17,0.990 0.009 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
DA_Goldilox,goldilox,Dark Ages : Beasts and Monsters,Animal,4,dormant,3628,62,76,0.816,0.77,1.058,1.0,0.1148,0.998,0.525,0.535,0.274,0.000 0.997 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
DA_ImperialRedhound,imperial redhound,Dark Ages : Beasts and Monsters,Animal,2.1500000953674316,dormant,2787,56,75,0.747,0.664,1.144,1.0,0.0148,0.987,0.167,0.282,0.138,0.972 0.008 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.020,
DA_IroncasketBeetle,ironcasket beetle,Dark Ages : Beasts and Monsters,Animal,0.5,dormant,1439,37,55,0.673,0.707,1.071,0.975,0.0608,0.997,0.15,0.26,0.197,0.990 0.008 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
DA_Karabal,karabal,Dark Ages : Beasts and Monsters,Animal,1.399999976158142,ours,3061,53,101,0.525,0.572,1.28,0.887,0.0627,0.993,0.126,0.206,0.139,0.968 0.030 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|ZBiome_CoastalDunes|ZBiome_DesertOasis
DA_LeviathanCrab,leviathan,Dark Ages : Beasts and Monsters,Animal,3.299999952316284,dormant,9192,124,98,1.265,0.756,1.277,0.908,0.5583,0.416,0.056,0.315,0.146,0.246 0.041 0.001 0.000 0.000 0.000 0.596 0.109 0.003 0.000 0.000 0.003,
DA_NorthernDrog,northern drog,Dark Ages : Beasts and Monsters,Animal,4,foreign,3322,64,81,0.79,0.641,1.277,0.998,0.1089,0.998,0.189,0.342,0.195,0.001 0.996 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BorealForest|ColdBog|GlacialPlain|Tundra|ZBiome_GlacialShield
DA_Phrak,phrak,Dark Ages : Beasts and Monsters,Animal,0.30000001192092896,foreign,2863,72,97,0.742,0.41,1.708,0.999,0.1508,0.994,0.198,0.272,0.171,0.001 0.769 0.230 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,ColdBog|TemperateSwamp|TropicalSwamp|ZBiome_Marsh
DA_Pilgrim,pilgrim,Dark Ages : Beasts and Monsters,Animal,2.4000000953674316,ours,3340,58,82,0.707,0.702,1.045,1.0,0.0804,0.992,0.317,0.275,0.186,0.598 0.401 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|ZBiome_CoastalDunes|ZBiome_DesertOasis
DA_RedhornedLarpah,red-horned larpah,Dark Ages : Beasts and Monsters,Animal,1,ours,5263,90,92,0.978,0.636,1.182,1.0,0.0534,0.966,0.158,0.264,0.193,0.877 0.011 0.111 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BorealForest|ColdBog|TemperateForest|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands
DA_RockTroll,rock troll,Dark Ages : Beasts and Monsters,Animal,4.5,dormant,5194,80,89,0.899,0.729,1.029,0.987,0.0696,0.984,0.021,0.626,0.267,0.853 0.139 0.002 0.000 0.000 0.000 0.002 0.002 0.002 0.000 0.000 0.000,
DA_SilverMole,silver mole,Dark Ages : Beasts and Monsters,Animal,0.20000000298023224,dormant,5170,80,81,0.988,0.798,0.902,1.0,0.0962,0.983,0.076,0.464,0.32,0.073 0.908 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.016,
DA_Snaptoad,giant snaptoad,Dark Ages : Beasts and Monsters,Animal,2.299999952316284,foreign,4798,86,70,1.229,0.797,0.941,0.997,0.1043,0.987,0.379,0.409,0.177,0.316 0.684 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,ColdBog|TemperateSwamp|TropicalSwamp|ZBiome_Marsh
DA_SnowTaraal,snow taraal,Dark Ages : Beasts and Monsters,Animal,2.5,foreign,4614,80,76,1.053,0.759,0.98,1.0,0.8116,0.6,0.041,0.657,0.284,0.033 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.495 0.026 0.040 0.401,GlacialPlain|IceSheet|SeaIce|Tundra|ZBiome_GlacialShield
DA_Taraal,taraal,Dark Ages : Beasts and Monsters,Animal,2.5,foreign,4516,80,76,1.053,0.743,0.953,0.998,0.0496,0.999,0.396,0.304,0.159,0.999 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BorealForest|ColdBog|TemperateForest|Tundra|ZBiome_GlacialShield
DZY_RNGChicken,chaos chicken,R-Hen-G: Chaos Chickens,Animal,0.30000001192092896,dormant,1799,64,40,1.6,0.703,0.958,0.999,0.0,0.0,0.0,0.338,0.443,0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Dactillion,dactillion,Star Wars Animal Collection (Continued),Animal,3,ours,2707,51,90,0.567,0.59,2.239,0.974,0.9541,0.458,0.243,0.352,0.237,0.041 0.167 0.000 0.000 0.000 0.000 0.103 0.166 0.008 0.005 0.023 0.487,AridShrubland|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
Daeodon,daeodon,Megafauna,Animal,3,dormant,2884,52,97,0.536,0.572,1.108,0.995,0.1203,0.997,0.361,0.328,0.25,0.001 0.988 0.010 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Dalgo,dalgo,Star Wars Animal Collection (Continued),Animal,2.5,ours,3113,42,109,0.385,0.68,1.289,0.974,0.065,0.987,0.666,0.599,0.275,0.906 0.084 0.008 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.001,AridShrubland|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands
Deer,deer,Core,Animal,1.2000000476837158,ours,2505,46,80,0.575,0.681,1.392,0.972,0.1352,0.973,0.068,0.583,0.4,0.105 0.880 0.013 0.000 0.000 0.000 0.001 0.000 0.001 0.000 0.000 0.000,AB_IdyllicMeadows|BiomeCypreJungle|BiomeGRimerald|BiomeGRuby|BiomeGRuquoise|BiomeGrindland|BiomeMist|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|ColdBog|GlacialPlain|Grasslands|TemperateForest|TemperateSwamp|Volcano|ZBiome_AlpineMeadow|ZBiome_GlacialShield|ZBiome_Marsh
Deinotherium,deinotherium,Megafauna,Animal,5.5,dormant,3498,60,77,0.779,0.757,0.963,0.999,0.7728,0.84,0.07,0.551,0.267,0.050 0.001 0.053 0.000 0.000 0.000 0.000 0.000 0.062 0.813 0.006 0.014,
Devourer,devourer,Anomaly,ToolUser,4,dormant,5240,72,102,0.706,0.714,1.107,0.99,0.9549,0.592,0.162,0.367,0.186,0.202 0.004 0.003 0.003 0.035 0.011 0.007 0.159 0.005 0.001 0.004 0.566,
Devourers,devourer,Star Wars Animal Collection (Continued),Animal,2.5,ours,4714,72,92,0.783,0.712,1.122,0.994,0.2029,0.991,0.375,0.542,0.303,0.000 0.001 0.986 0.003 0.008 0.002 0.000 0.000 0.000 0.000 0.000 0.000,Glowforest|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_Marsh
Dewback,dewback,Star Wars Animal Collection (Continued),Animal,3,ours,3397,66,64,1.031,0.804,0.91,0.999,0.2354,0.978,0.368,0.322,0.181,0.000 0.000 0.771 0.203 0.026 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|Desert|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands
Dianoga,dianoga,Star Wars Animal Collection (Continued),Animal,4,ours,3144,82,102,0.804,0.376,2.103,0.553,0.0301,0.993,0.543,0.465,0.283,0.962 0.038 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,ColdBog|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Dinocrocuta,dinocrocuta,Megafauna,Animal,3.5,ours,3051,60,73,0.822,0.697,1.113,0.98,0.0931,0.997,0.468,0.44,0.261,0.156 0.844 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_GallatrossGraveyard|AB_TarPits|AridShrubland|Desert|Grasslands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands
Dinopithecus,dinopithecus,Megafauna,Animal,2.5,dormant,3550,64,82,0.78,0.676,1.108,1.0,0.0736,0.956,0.107,0.544,0.321,0.446 0.539 0.014 0.001 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Dinornis,dinornis,Megafauna,Animal,5,ours,2851,56,88,0.636,0.579,1.189,0.998,0.0533,0.954,0.312,0.47,0.257,0.870 0.107 0.001 0.000 0.000 0.000 0.000 0.018 0.001 0.000 0.001 0.001,AB_GelatinousSuperorganism|AB_MiasmicMangrove|AB_MycoticJungle|AB_OcularForest|AridShrubland|Grasslands|TemperateForest|ZBiome_Badlands|ZBiome_Grasslands
Diprotodon,diprotodon,Megafauna,Animal,4.199999809265137,dormant,3078,64,61,1.049,0.788,0.925,1.0,0.122,0.98,0.37,0.383,0.173,0.000 0.989 0.001 0.000 0.000 0.000 0.000 0.010 0.000 0.000 0.000 0.000,
Doedicurus,doedicurus,Megafauna,Animal,3,ours,2748,62,56,1.107,0.791,0.947,0.998,0.1242,0.988,0.148,0.472,0.222,0.000 0.984 0.002 0.002 0.012 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_GallatrossGraveyard|AB_TarPits|AridShrubland|BorealForest|Desert|ExtremeDesert|Grasslands|TemperateForest|TemperateSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
Donkey,donkey,Core,Animal,1.399999976158142,ours,2949,45,84,0.536,0.78,1.205,0.971,0.0412,0.953,0.104,0.387,0.269,0.952 0.002 0.001 0.000 0.000 0.000 0.000 0.000 0.001 0.038 0.004 0.002,AB_GallatrossGraveyard|AB_IdyllicMeadows|AB_PyroclasticConflagration|AridShrubland|BiomeAreeb|BiomeGRimond|BiomeGRimworld|BiomeGRuquoise|BiomeMist|Desert|ExtremeDesert|Grasslands|LavaField|TemperateForest|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
Dragonsnake,Dragonsnake,Star Wars Animal Collection (Continued),Animal,4,foreign,5173,91,104,0.875,0.547,1.396,0.576,0.1275,0.995,0.51,0.446,0.282,0.004 0.944 0.052 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,ColdBog|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CoastalDunes|ZBiome_Marsh
Dreadmeld,dreadmeld,Anomaly,ToolUser,5,dormant,5512,86,88,0.977,0.728,1.068,0.924,0.9926,0.998,0.282,0.454,0.208,0.122 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.878,
Drexl,drexl,Star Wars Animal Collection (Continued),Animal,5,ours,4743,77,115,0.67,0.536,2.023,0.962,0.6852,0.854,0.261,0.445,0.261,0.004 0.069 0.001 0.000 0.000 0.000 0.000 0.162 0.759 0.003 0.001 0.001,AridShrubland|Desert|ExtremeDesert|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_DesertOasis|ZBiome_Grasslands
