biome,defName,label,mod,bodySize,status,belong,standout
AB_MycoticJungle,Gullipud,gullipud,Star Wars Animal Collection (Continued),0.4000000059604645,foreign,0.5622,0.4378
AB_MycoticJungle,Gundark,gundark,Star Wars Animal Collection (Continued),3,ours,0.5412,0.4588
AB_MycoticJungle,Gutkurr,gutkurr,Star Wars Animal Collection (Continued),2,ours,0.4219,0.5781
AB_MycoticJungle,Hare,hare,Core,0.20000000298023224,ours,0.8141,0.1859
AB_MycoticJungle,Harvester,harvester,Horrors (Continued),13.199999809265137,dormant,0.7012,0.2988
AB_MycoticJungle,HarvesterBeetle,harvester beetle,Star Wars Animal Collection (Continued),5,foreign,0.5295,0.4705
AB_MycoticJungle,Hawkbat,hawk-bat,Star Wars Animal Collection (Continued),2,ours,0.6958,0.3042
AB_MycoticJungle,HermitCrab,hermit crab,Odyssey,0.20000000298023224,dormant,0.8558,0.1442
AB_MycoticJungle,Heron,heron,Odyssey,0.6000000238418579,dormant,0.8223,0.1777
AB_MycoticJungle,Hippo,hippo,Odyssey,2.799999952316284,dormant,0.8304,0.1696
AB_MycoticJungle,HiveQueen,hive queen,Odyssey,4.5,dormant,0.8945,0.1055
AB_MycoticJungle,Horax,horax,Star Wars Animal Collection (Continued),15,ours,0.7016,0.2984
AB_MycoticJungle,Horse,horse,Core,2.4000000953674316,ours,0.7363,0.2637
AB_MycoticJungle,Hrumph,hrumph,Star Wars Animal Collection (Continued),2.5,ours,0.9154,0.0846
AB_MycoticJungle,Hssiss,hssiss,Star Wars Animal Collection (Continued),2.75,ours,0.6752,0.3248
AB_MycoticJungle,Husky,husky,Core,0.8600000143051147,dormant,0.7964,0.2036
AB_MycoticJungle,Ibex,ibex,Core,1,ours,0.9779,0.0221
AB_MycoticJungle,Igitz,igitz,Star Wars Animal Collection (Continued),0.3199999928474426,foreign,0.6318,0.3682
AB_MycoticJungle,Iguana,iguana,Core,0.4000000059604645,ours,0.703,0.297
AB_MycoticJungle,Insectomorph,insectomorph,Star Wars Animal Collection (Continued),2,ours,0.8133,0.1867
AB_MycoticJungle,Iriaz,iriaz,Star Wars Animal Collection (Continued),0.699999988079071,ours,0.7807,0.2193
AB_MycoticJungle,IridonianReek,iridonian reek,Star Wars Animal Collection (Continued),3,ours,0.8584,0.1416
AB_MycoticJungle,IronScruff_Flatworm,flatworm hound,Primordial Geysers,0.75,dormant,0.6668,0.3332
AB_MycoticJungle,IronScruff_Hydrazoa,hydrazoa,Primordial Geysers,1,dormant,0.7828,0.2172
AB_MycoticJungle,IronScruff_Jellybird,jellybird,Primordial Geysers,0.20000000298023224,dormant,0.6496,0.3504
AB_MycoticJungle,IronScruff_Tardigrade,giant tardigrade,Primordial Geysers,2.4000000953674316,dormant,0.6539,0.3461
AB_MycoticJungle,IthorianReek,ithorian reek,Star Wars Animal Collection (Continued),4.5,ours,0.3147,0.6853
AB_MycoticJungle,JDSCIS_AQ_Battle_Droid,AQ Battle Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.7543,0.2457
AB_MycoticJungle,JDSCIS_B1_Battle_Droid,B1 Battle Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.7397,0.2603
AB_MycoticJungle,JDSCIS_B1_Commander_Droid,B1 Commander Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.6806,0.3194
AB_MycoticJungle,JDSCIS_B1_Security_Droid,B1 Security Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.7162,0.2838
AB_MycoticJungle,JDSCIS_B2_HA_Super_Battle_Droid,B2 HA Super Battle Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.7443,0.2557
AB_MycoticJungle,JDSCIS_B2_Super_Battle_Droid,B2 Super Battle Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.7354,0.2646
AB_MycoticJungle,JDSCIS_BX_Commando_Droid,BX Commando Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.6072,0.3928
AB_MycoticJungle,JDSCIS_DSD1_Dwarf_Spider_Droid,DSD1 Dwarf Spider Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.7577,0.2423
AB_MycoticJungle,JDSCIS_Demolition_Droid,Demolition Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.7848,0.2152
AB_MycoticJungle,JDSCIS_Droideka_Droid,Droideka Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.7311,0.2689
AB_MycoticJungle,JDSCIS_Droideka_Sharpshooter_Droid,Droideka Sharpshooter Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.6901,0.3099
AB_MycoticJungle,JDSCIS_IG-100_MagnaGuards,IG-100 MagnaGuards,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.8451,0.1549
AB_MycoticJungle,JDSCIS_LR-57_Combat_Droid,LR-57 Combat Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.8151,0.1849
AB_MycoticJungle,JDSCIS_Pistoeka_Sotage_Droid,Pistoeka Sotage Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.811,0.189
AB_MycoticJungle,JDSCIS_ST_Super_Tactical_Droid,ST Super Tactical Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.7887,0.2113
AB_MycoticJungle,JDSCIS_T1_Tactical_Droid,T1 Tactical Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0.765,0.235
AB_MycoticJungle,JOE_Cephalope,cephalope,Cephaloids,1.2000000476837158,ours,0.8031,0.1969
AB_MycoticJungle,JOE_Landopus,landopus,Cephaloids,0.15000000596046448,foreign,0.6886,0.3114
AB_MycoticJungle,JOE_Nautilant,nautilant,Cephaloids,8.199999809265137,ours,0.7193,0.2807
AB_MycoticJungle,JRWAbrictosaurus,Abrictosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,0.8021,0.1979
AB_MycoticJungle,JRWAcrocanthosaurus,Acrocanthosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.6571,0.3429
AB_MycoticJungle,JRWAdalia,Adalia,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.6945,0.3055
AB_MycoticJungle,JRWAgilisaurus,Agilisaurus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,0.8808,0.1192
AB_MycoticJungle,JRWAlbertosaurus,Albertosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.6764,0.3236
AB_MycoticJungle,JRWAllosaurus,Allosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.4269,0.5731
AB_MycoticJungle,JRWAnkylosaurus,Ankylosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.6885,0.3115
AB_MycoticJungle,JRWAntarctopelta,Antarctopelta,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.7258,0.2742
AB_MycoticJungle,JRWApatosaurus,Apatosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.8447,0.1553
AB_MycoticJungle,JRWArchaeopteryx,Archaeopteryx,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,0.7878,0.2122
AB_MycoticJungle,JRWArgentinosaurus,Argentinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.5988,0.4012
AB_MycoticJungle,JRWArthropleura,Arthropleura,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,ours,0.7696,0.2304
AB_MycoticJungle,JRWBagaceratops,Bagaceratops,Jurassic Rimworld - Dinosaurs Only (Continued),2,ours,0.8414,0.1586
AB_MycoticJungle,JRWBaryonyx,Baryonyx,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.8518,0.1482
AB_MycoticJungle,JRWBaseopsis,Baseopsis,Jurassic Rimworld - Dinosaurs Only (Continued),3,ours,0.8069,0.1931
AB_MycoticJungle,JRWBecklespinax,Becklespinax,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.6943,0.3057
AB_MycoticJungle,JRWBeelzebufo,Beelzebufo,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.7358,0.2642
AB_MycoticJungle,JRWBernicia,Bernicia,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.5956,0.4044
AB_MycoticJungle,JRWBrachiosaurus,Brachiosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.9225,0.0775
AB_MycoticJungle,JRWBrachytrachelopan,Brachytrachelopan,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,ours,0.4411,0.5589
AB_MycoticJungle,JRWCaihong,Caihong,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,0.7531,0.2469
AB_MycoticJungle,JRWCamarasaurus,Camarasaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.6909,0.3091
AB_MycoticJungle,JRWCamptosaurus,Camptosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.8326,0.1674
AB_MycoticJungle,JRWCarcharodontosaurus,Carcharodontosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.6162,0.3838
AB_MycoticJungle,JRWCarnotaurus,Carnotaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.4539,0.5461
AB_MycoticJungle,JRWCeratosaurus,Ceratosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.7947,0.2053
AB_MycoticJungle,JRWCoahuilaceratops,Coahuilaceratops,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.9039,0.0961
AB_MycoticJungle,JRWCoelophysis,Coelophysis,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.7473,0.2527
AB_MycoticJungle,JRWCompsognathus,Compsognathus,Jurassic Rimworld - Dinosaurs Only (Continued),0.5,dormant,0.5635,0.4365
AB_MycoticJungle,JRWCorythosaurus,Corythosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.6328,0.3672
AB_MycoticJungle,JRWCryolophosaurus,Cryolophosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.7361,0.2639
AB_MycoticJungle,JRWCyclosphaeroma,Cyclosphaeroma,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.7841,0.2159
AB_MycoticJungle,JRWDeinonychus,Deinonychus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.5916,0.4084
AB_MycoticJungle,JRWDeinosuchus,Deinosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.5583,0.4417
AB_MycoticJungle,JRWDesmatosuchus,Desmatosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.3852,0.6148
AB_MycoticJungle,JRWDilophosaurus,Dilophosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.5967,0.4033
AB_MycoticJungle,JRWDimetrodon,Dimetrodon,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.6346,0.3654
AB_MycoticJungle,JRWDinilysia,dinilysia,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.5523,0.4477
AB_MycoticJungle,JRWDiplocaulus,Diplocaulus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.6948,0.3052
AB_MycoticJungle,JRWDracorex,Dracorex,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.8346,0.1654
AB_MycoticJungle,JRWDrinker,Drinker,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,0.8891,0.1109
AB_MycoticJungle,JRWDromaeosaurus,Dromaeosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.8418,0.1582
AB_MycoticJungle,JRWDryosaurus,Dryosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,0.713,0.287
AB_MycoticJungle,JRWEdaphosaurus,Edaphosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.816,0.184
AB_MycoticJungle,JRWEdmontosaurus,Edmontosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.5044,0.4956
AB_MycoticJungle,JRWEnigmosaurus,Enigmosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,dormant,0.8179,0.1821
AB_MycoticJungle,JRWEstemmenosuchus,Estemmenosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.6902,0.3098
AB_MycoticJungle,JRWEuoplocephalus,Euoplocephalus,Jurassic Rimworld - Dinosaurs Only (Continued),5,ours,0.9191,0.0809
AB_MycoticJungle,JRWEuphoberia,Euphoberia,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,0.658,0.342
AB_MycoticJungle,JRWGallimimus,Gallimimus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.5474,0.4526
AB_MycoticJungle,JRWGasosaurus,Gasosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.7322,0.2678
AB_MycoticJungle,JRWGeosternbergia,Geosternbergia,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,ours,0.793,0.207
AB_MycoticJungle,JRWGeralinura,Geralinura,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,0.8207,0.1793
AB_MycoticJungle,JRWGiganotosaurus,Giganotosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.7704,0.2296
AB_MycoticJungle,JRWGigantophis,gigantophis,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.6975,0.3025
AB_MycoticJungle,JRWGorgonops,Gorgonops,Jurassic Rimworld - Dinosaurs Only (Continued),2,ours,0.7534,0.2466
AB_MycoticJungle,JRWHalszkaraptor,Halszkaraptor,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.6189,0.3811
AB_MycoticJungle,JRWHolcorobeus,Holcorobeus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.6353,0.3647
AB_MycoticJungle,JRWHomalocephale,Homalocephale,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.8507,0.1493
AB_MycoticJungle,JRWHylonomus,Hylonomus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.4886,0.5114
AB_MycoticJungle,JRWHynerpeton,Hynerpeton,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.7984,0.2016
AB_MycoticJungle,JRWHypsilophodon,Hypsilophodon,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.6985,0.3015
AB_MycoticJungle,JRWIndominus,Indominus rex,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.8276,0.1724
AB_MycoticJungle,JRWIndoraptor,Indoraptor,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.6011,0.3989
AB_MycoticJungle,JRWIschigualastia,Ischigualastia,Jurassic Rimworld - Dinosaurs Only (Continued),5,ours,0.3801,0.6199
AB_MycoticJungle,JRWKaprosuchus,Kaprosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.4266,0.5734
AB_MycoticJungle,JRWKentrosaurus,Kentrosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.634,0.366
AB_MycoticJungle,JRWKileskus,Kileskus,Jurassic Rimworld - Dinosaurs Only (Continued),2,dormant,0.7056,0.2944
AB_MycoticJungle,JRWKosmoceratops,Kosmoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.7072,0.2928
AB_MycoticJungle,JRWLycaenops,Lycaenops,Jurassic Rimworld - Dinosaurs Only (Continued),2,dormant,0.5785,0.4215
AB_MycoticJungle,JRWMacrelcana,Macrelcana,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.6806,0.3194
AB_MycoticJungle,JRWManipulator,Manipulator,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.5636,0.4364
AB_MycoticJungle,JRWMeganeura,Meganeura,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.8295,0.1705
AB_MycoticJungle,JRWMetriacanthosaurus,Metriacanthosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.6105,0.3895
AB_MycoticJungle,JRWMicroceratus,Microceratus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.6325,0.3675
AB_MycoticJungle,JRWMochlodon,Mochlodon,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.5748,0.4252
AB_MycoticJungle,JRWNanuqsaurus,Nanuqsaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.7574,0.2426
AB_MycoticJungle,JRWNasutoceratops,Nasutoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.4706,0.5294
AB_MycoticJungle,JRWNyctosaurus,Nyctosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4,ours,0.7353,0.2647
AB_MycoticJungle,JRWOphiacodon,Ophiacodon,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.7039,0.2961
AB_MycoticJungle,JRWOrnithosuchus,Ornithosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.704,0.296
AB_MycoticJungle,JRWOuranosaurus,Ouranosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.6703,0.3297
AB_MycoticJungle,JRWOviraptor,Oviraptor,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.8418,0.1582
AB_MycoticJungle,JRWPachycephalosaurus,Pachycephalosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.8426,0.1574
AB_MycoticJungle,JRWPachyrhinosaurus,Pachyrhinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.8675,0.1325
AB_MycoticJungle,JRWParasaurolophus,Parasaurolophus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.6639,0.3361
AB_MycoticJungle,JRWParksosaurus,Parksosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.8643,0.1357
AB_MycoticJungle,JRWPlatyhystrix,Platyhystrix,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.5893,0.4107
AB_MycoticJungle,JRWPrestosuchus,Prestosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.5481,0.4519
AB_MycoticJungle,JRWProtoceratops,Protoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),2,dormant,0.7489,0.2511
AB_MycoticJungle,JRWProtosolpuga,Protosolpuga,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,0.6561,0.3439
AB_MycoticJungle,JRWProtovermes,Protovermes,Jurassic Rimworld - Dinosaurs Only (Continued),0.20000000298023224,dormant,0.4221,0.5779
AB_MycoticJungle,JRWPsittacosaurus,Psittacosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.6482,0.3518
AB_MycoticJungle,JRWPteranodon,Pteranodon,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,ours,0.7568,0.2432
AB_MycoticJungle,JRWPulmonoscorpius,Pulmonoscorpius,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,0.5316,0.4684
AB_MycoticJungle,JRWQantassaurus,Qantassaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,0.8065,0.1935
AB_MycoticJungle,JRWQuetzalcoatlus,Quetzalcoatlus,Jurassic Rimworld - Dinosaurs Only (Continued),5,ours,0.7145,0.2855
AB_MycoticJungle,JRWRajasaurus,Rajasaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.5836,0.4164
AB_MycoticJungle,JRWRhabdodon,Rhabdodon,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.6531,0.3469
AB_MycoticJungle,JRWRhamphorhynchus,Rhamphorhynchus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,0.5732,0.4268
AB_MycoticJungle,JRWSaltasaurus,Saltasaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,dormant,0.7198,0.2802
AB_MycoticJungle,JRWSarcosuchus,Sarcosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.7801,0.2199
AB_MycoticJungle,JRWScutosaurus,Scutosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.6525,0.3475
AB_MycoticJungle,JRWSegnosaurus,Segnosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,dormant,0.7161,0.2839
AB_MycoticJungle,JRWSpinosaurus,Spinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.7122,0.2878
AB_MycoticJungle,JRWStaurikosaurus,Staurikosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.6362,0.3638
AB_MycoticJungle,JRWStegosaurus,Stegosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.7746,0.2254
AB_MycoticJungle,JRWStygimoloch,Stygimoloch,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.7769,0.2231
AB_MycoticJungle,JRWStyracosaurus,Styracosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.7563,0.2437
AB_MycoticJungle,JRWSuchomimus,Suchomimus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.7699,0.2301
AB_MycoticJungle,JRWSupersaurus,Supersaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.6913,0.3087
AB_MycoticJungle,JRWTanystropheus,Tanystropheus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.6605,0.3395
AB_MycoticJungle,JRWTenontosaurus,Tenontosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.6126,0.3874
AB_MycoticJungle,JRWTermitotron,Termitotron,Jurassic Rimworld - Dinosaurs Only (Continued),3,dormant,0.4341,0.5659
AB_MycoticJungle,JRWTherizinosaurus,Therizinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,dormant,0.7327,0.2673
AB_MycoticJungle,JRWTitanoboa,titanoboa,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.565,0.435
AB_MycoticJungle,JRWTorosaurus,Torosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.9234,0.0766
AB_MycoticJungle,JRWTriceratops,Triceratops,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.8969,0.1031
AB_MycoticJungle,JRWTroodon,Troodon,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.7749,0.2251
AB_MycoticJungle,JRWTupandactylus,Tupandactylus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,0.6755,0.3245
AB_MycoticJungle,JRWTyrannosaurus,Tyrannosaurus rex,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.574,0.426
AB_MycoticJungle,JRWUdanoceratops,Udanoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),2,dormant,0.5951,0.4049
AB_MycoticJungle,JRWValdosaurus,Valdosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.6652,0.3348
AB_MycoticJungle,JRWVelociraptor,Velociraptor,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,0.8569,0.1431
AB_MycoticJungle,JRWWonambi,wonambi,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.8255,0.1745
AB_MycoticJungle,JRWYangchuanosaurus,Yangchuanosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,0.6048,0.3952
AB_MycoticJungle,JRWYi,Yi,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.5014,0.4986
AB_MycoticJungle,JRWYurlunggur,yurlunggur,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.7118,0.2882
AB_MycoticJungle,JRWYutyrannus,Yutyrannus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,0.7526,0.2474
AB_MycoticJungle,JRWZalmoxes,Zalmoxes,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,0.4482,0.5518
AB_MycoticJungle,JRWZephyrosaurus,Zephyrosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,0.736,0.264
AB_MycoticJungle,Jakobeast,jakobeast,Star Wars Animal Collection (Continued),2.5999999046325684,ours,0.7718,0.2282
AB_MycoticJungle,Jamel,Jamel,Star Wars Animal Collection (Continued),1.899999976158142,ours,0.6721,0.3279
AB_MycoticJungle,Jerbal,jerbal,Beasts of the Rim (Continued),1.899999976158142,ours,0.7131,0.2869
AB_MycoticJungle,Jimvu,jimvu,Star Wars Animal Collection (Continued),2,ours,0.7098,0.2902
AB_MycoticJungle,Josephoartigasia,josephoartigasia,Megafauna,4,dormant,0.8603,0.1397
AB_MycoticJungle,JungleRancor,Jungle Rancor,Star Wars Animal Collection (Continued),15,foreign,0.8792,0.1208
AB_MycoticJungle,Kaadu,kaadu,Star Wars Animal Collection (Continued),1.5,ours,0.5763,0.4237
AB_MycoticJungle,Katarn,katarn,Star Wars Animal Collection (Continued),4,ours,0.7949,0.2051
AB_MycoticJungle,KellDragon,kell dragon,Star Wars Animal Collection (Continued),4,ours,0.7732,0.2268
