biome,animal,sources,direction,commonality,mod,file
BorealForest,Wolf_Arctic,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Cold.xml
BorealForest,Wolf_Great,1,biome.wildAnimals,0.02,Core,Defs\BiomeDefs\Biomes_Cold.xml
BorealForest,Wolf_Timber,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Cold.xml
BorealForest,Wolverine,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Cold.xml
BorealForest,WompRat,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
BorealForest,Woolamander,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
BorealForest,WoollyMammoth,1,animal.wildBiomes,0.01,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
BorealForest,Worrt,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
BorealForest,Wraid,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
BorealForest,Wyyyschokk,1,animal.wildBiomes,0.,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
BorealForest,Yak,1,biome.wildAnimals,0.12,Core,Defs\BiomeDefs\Biomes_Cold.xml
BorealForest,Yobshrimp,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
BorealForest,Zakkeg,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
BorealForest,Zeer,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
BorealForest,Zygolophodon,1,animal.wildBiomes,0.004,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
COMIGO_GreaterSwamp_Cold,Basilisk,1,biome.wildAnimals,0.01,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Bear_Grizzly,1,biome.wildAnimals,0.01,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Bear_Polar,1,biome.wildAnimals,0.01,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Caribou,1,biome.wildAnimals,0.05,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Cougar,1,biome.wildAnimals,0.03,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Deer,1,biome.wildAnimals,0.08,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Elk,1,biome.wildAnimals,0.05,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Fox_Arctic,1,biome.wildAnimals,0.07,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Fox_Red,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,GiantToad,1,biome.wildAnimals,0.01,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,GuineaPig,1,biome.wildAnimals,0.07,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Hare,1,biome.wildAnimals,1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Ibex,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Lynx,1,biome.wildAnimals,0.05,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Muffalo,1,biome.wildAnimals,0.05,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Raccoon,1,biome.wildAnimals,0.5,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Rat,1,biome.wildAnimals,3,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Squirrel,1,biome.wildAnimals,1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Turkey,1,biome.wildAnimals,0.5,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Warg,1,biome.wildAnimals,0.02,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,WildBoar,1,biome.wildAnimals,0.3,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Wolf_Arctic,1,biome.wildAnimals,0.07,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Wolf_Timber,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Cold,Yak,1,biome.wildAnimals,0.2,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Alpaca,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Basilisk,1,biome.wildAnimals,0.03,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Bear_Grizzly,1,biome.wildAnimals,0.02,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Boomalope,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Boomrat,1,biome.wildAnimals,0.4,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Cougar,1,biome.wildAnimals,0.04,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Deer,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Fox_Red,1,biome.wildAnimals,0.07,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,GiantToad,1,biome.wildAnimals,0.02,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,GuineaPig,1,biome.wildAnimals,0.15,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Hare,1,biome.wildAnimals,0.5,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Horse,1,biome.wildAnimals,0.03,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Ibex,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Lynx,1,biome.wildAnimals,0.07,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Muffalo,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Raccoon,1,biome.wildAnimals,0.5,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Rat,1,biome.wildAnimals,1.6,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Squirrel,1,biome.wildAnimals,1.0,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Tortoise,1,biome.wildAnimals,0.8,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Turkey,1,biome.wildAnimals,0.5,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Warg,1,biome.wildAnimals,0.03,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,WildBoar,1,biome.wildAnimals,0.3,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Wolf_Timber,1,biome.wildAnimals,0.04,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Temperate,Yak,1,biome.wildAnimals,0.01,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,AEXP_Anaconda,1,biome.wildAnimals,0.03,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,AEXP_IndianElephant,1,biome.wildAnimals,0.3,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Alpaca,1,biome.wildAnimals,0.05,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Basilisk,1,biome.wildAnimals,0.04,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Boomalope,1,biome.wildAnimals,0.08,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Capybara,1,biome.wildAnimals,0.4,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Cassowary,1,biome.wildAnimals,0.7,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Chinchilla,1,biome.wildAnimals,0.3,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Cobra,1,biome.wildAnimals,0.55,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Elephant,1,biome.wildAnimals,0.05,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,GiantToad,1,biome.wildAnimals,0.04,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,GuineaPig,1,biome.wildAnimals,0.18,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Monkey,1,biome.wildAnimals,0.5,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Panther,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Rat,1,biome.wildAnimals,2,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Rhinoceros,1,biome.wildAnimals,0.1,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,Tortoise,1,biome.wildAnimals,0.5,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
COMIGO_GreaterSwamp_Tropical,WildBoar,1,biome.wildAnimals,0.3,Comigo's Greater Swamps (Continued),1.6\Compat\WMBP\Defs\BiomeDefs\GreaterSwamps.xml
ColdBog,AA_AcanthamoebaGiganteaSmall,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AcanthamoebaGigantea.xml
ColdBog,AA_Aerofleet,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Aerofleet.xml
ColdBog,AA_AnimaColossus,1,animal.wildBiomes,0.007,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AnimaColossus.xml
ColdBog,AA_ArcticLion,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_ArcticLion.xml
ColdBog,AA_BedBug,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_BedBug.xml
ColdBog,AA_Blizzarisk,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Blizzarisk.xml
ColdBog,AA_BoulderMit,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_BoulderMit.xml
ColdBog,AA_ChameleonYak,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_ChameleonYak.xml
ColdBog,AA_CrystalMit,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_CrystalMit.xml
ColdBog,AA_CrystallineCaracal,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_CrystallineCaracal.xml
ColdBog,AA_DarkVandal,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_DarkVandal.xml
ColdBog,AA_Darkbeast,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Darkbeast.xml
ColdBog,AA_DecayDrake,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_DecayDrake.xml
ColdBog,AA_DuskProwler,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_DuskProwler.xml
ColdBog,AA_FissionMouse,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_FissionMouse.xml
ColdBog,AA_FlamingoPhoenix,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_FlamingoPhoenix.xml
ColdBog,AA_FrostAve,1,animal.wildBiomes,0.4,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_FrostAve.xml
ColdBog,AA_FrostLynx,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_FrostLynx.xml
ColdBog,AA_Frostmite,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_FrostMite.xml
ColdBog,AA_Genix,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Genix.xml
ColdBog,AA_Gigantelope,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Gigantelope.xml
ColdBog,AA_GreatDevourer,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_GreatDevourer.xml
ColdBog,AA_GreyCoatedMouflon,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_GreyCoatedMouflon.xml
ColdBog,AA_Helixien,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Helixien.xml
ColdBog,AA_LuciferBug,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_LuciferBug.xml
ColdBog,AA_Mantrap,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Mantrap.xml
ColdBog,AA_MatureFleshbeast,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_MatureFleshbeast.xml
ColdBog,AA_MeadowAve,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_MeadowAve.xml
ColdBog,AA_MegaLouse,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_MegaLouse.xml
ColdBog,AA_Murkling,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Murkling.xml
ColdBog,AA_NightAve,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_NightAve.xml
ColdBog,AA_Nightling,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Nightling.xml
ColdBog,AA_OcularJelly,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_OcularJelly.xml
ColdBog,AA_PebbleMit,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_PebbleMit.xml
ColdBog,AA_PedigreedRaptor,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_PedigreedRaptor.xml
ColdBog,AA_PhoenixOwlcat,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_PhoenixOwlcat.xml
ColdBog,AA_Radyak,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Radyak.xml
ColdBog,AA_RaptorShrimp,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RaptorShrimp.xml
ColdBog,AA_Ravager,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Ravager.xml
ColdBog,AA_RayHound,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RayHound.xml
ColdBog,AA_RipperHound,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RipperHound.xml
ColdBog,AA_RoughPlatedMonitor,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RoughPlatedMonitor.xml
ColdBog,AA_RoyalAve,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RoyalAve.xml
ColdBog,AA_ShadowCharger,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_ShadowCharger.xml
ColdBog,AA_ShockGoat,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_ShockGoat.xml
ColdBog,AA_Slurrypede,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Slurrypede.xml
ColdBog,AA_Swarmling,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Swarmling.xml
ColdBog,AA_TeratogenicOriginator,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_TeratogenicOriginator.xml
ColdBog,AA_Terramorph,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Terramorph.xml
ColdBog,AA_TetraSlug,1,animal.wildBiomes,0.001,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_TetraSlug.xml
ColdBog,AA_Thermadon,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Thermadon.xml
ColdBog,AA_Thunderox,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Thunderox.xml
ColdBog,AA_Wildpod,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Wildpod.xml
ColdBog,AA_WindBeast,1,animal.wildBiomes,0.0025,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Windbeast.xml
ColdBog,AEXP_ArcticCoyote,1,animal.wildBiomes,0.2,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_BorealForest.xml
ColdBog,AEXP_BlackBear,1,animal.wildBiomes,0.07,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_BorealForest.xml
ColdBog,AEXP_MegaWolverine,1,animal.wildBiomes,0.05,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_Tundra.xml
ColdBog,Andrewsarchus,1,animal.wildBiomes,0.006,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.2-v1.3.1.xml
ColdBog,Badger,1,biome.wildAnimals,0.2,Core,Defs\BiomeDefs\Biomes_Cold.xml
ColdBog,Bear_Grizzly,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Cold.xml
ColdBog,Bear_Polar,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Cold.xml
ColdBog,Behemoth,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Beldon,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Blarth,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Blixus,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Bogwing,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Bolotaur,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Boma,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Borcatu,1,animal.wildBiomes,0.02,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Bordok,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Brezak,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Bullfrog,1,biome.wildAnimals,0.2,Core,Defs\BiomeDefs\Biomes_Cold.xml
ColdBog,Bursa,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,CanCell,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Cannok,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Caribou,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Cold.xml
ColdBog,Castoroides,1,animal.wildBiomes,0.008,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
ColdBog,Clodhopper,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Convor,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Corinathoth,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
ColdBog,Cougar,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Cold.xml
ColdBog,DA_Barog,1,animal.wildBiomes,0.1,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_Barog.xml
ColdBog,DA_BeardedTroll,1,animal.wildBiomes,0.2,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_BeardedTroll.xml
ColdBog,DA_Crestel,1,animal.wildBiomes,0.1,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_Crestel.xml
ColdBog,DA_DwarvenMuffton,1,animal.wildBiomes,0.2,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_DwarvenMuffton.xml
ColdBog,DA_NorthernDrog,1,animal.wildBiomes,0.1,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_NorthernDrog.xml
ColdBog,DA_Phrak,1,animal.wildBiomes,0.1,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_Phrak.xml
ColdBog,DA_RedhornedLarpah,1,animal.wildBiomes,0.005,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_RedhornedLarpah.xml
ColdBog,DA_Snaptoad,1,animal.wildBiomes,0.1,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_GiantSnaptoad.xml
ColdBog,DA_Taraal,1,animal.wildBiomes,0.06,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_Taraal.xml
ColdBog,Dactillion,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
