kind,old,new,tier,confidence,note
packageId,mandrake.cereanmanefix,mandrake.rsw.cereanmanefix,RimStarWars,RULED,
mod,src/RimMandrake/GravshipAstronautFix,src/RimMandrake/GravshipAstronautFix,RimMandrake,RULED,fix-mod rule: VGE is generic
packageId,mandrake.gravshipastronautfix,mandrake.rm.gravshipastronautfix,RimMandrake,RULED,
mod,src/RimMandrake/JawaRules,src/RimStarWars/JawaRules,RimStarWars,HIGH,"VERIFY resolved: 4 Harmony rules keyed to MandrakeJawa xenotype + droid pawns (no-sow, droid-relations) = species rules, NOT engine-level; 2 generic rules (pet-names, world-labels) are later RM-extract candidates"
packageId,mandrake.jawarules,mandrake.rsw.jawarules,RimStarWars,HIGH,
namespace,JawaRules,RimStarWars.JawaRules,RimStarWars,HIGH,
mod,src/RimMandrake/Jawa_PawnFlavor,src/RimUtinni/PawnFlavor,RimUtinni,HIGH,Ashkarr faction backstories
packageId,mandrake.jawapawnflavor,mandrake.rut.pawnflavor,RimUtinni,HIGH,
def,Jawa_AcademyCadet,RUT_Jawa_AcademyCadet,RimUtinni,HIGH,
def,Jawa_AshJudgment,RUT_Jawa_AshJudgment,RimUtinni,HIGH,
def,Jawa_AshSpeaker,RUT_Jawa_AshSpeaker,RimUtinni,HIGH,
def,Jawa_BanthaBonded,RUT_Jawa_BanthaBonded,RimUtinni,HIGH,
def,Jawa_BazaarHaggler,RUT_Jawa_BazaarHaggler,RimUtinni,HIGH,
def,Jawa_BountyPostedYoung,RUT_Jawa_BountyPostedYoung,RimUtinni,HIGH,
def,Jawa_CasketCradled,RUT_Jawa_CasketCradled,RimUtinni,HIGH,
def,Jawa_CasketDenied,RUT_Jawa_CasketDenied,RimUtinni,HIGH,
def,Jawa_CasketWright,RUT_Jawa_CasketWright,RimUtinni,HIGH,
def,Jawa_CathedralMason,RUT_Jawa_CathedralMason,RimUtinni,HIGH,
def,Jawa_CathedralWhispered,RUT_Jawa_CathedralWhispered,RimUtinni,HIGH,
def,Jawa_CisternHatched,RUT_Jawa_CisternHatched,RimUtinni,HIGH,
def,Jawa_ColdForged,RUT_Jawa_ColdForged,RimUtinni,HIGH,
def,Jawa_CollectionEnforcer,RUT_Jawa_CollectionEnforcer,RimUtinni,HIGH,
def,Jawa_CompactFactor,RUT_Jawa_CompactFactor,RimUtinni,HIGH,
def,Jawa_CongregationConsecrated,RUT_Jawa_CongregationConsecrated,RimUtinni,HIGH,
def,Jawa_ContractBroker,RUT_Jawa_ContractBroker,RimUtinni,HIGH,
def,Jawa_DebtBorn,RUT_Jawa_DebtBorn,RimUtinni,HIGH,
def,Jawa_DesignBorn,RUT_Jawa_DesignBorn,RimUtinni,HIGH,
def,Jawa_DirtyBurner,RUT_Jawa_DirtyBurner,RimUtinni,HIGH,
def,Jawa_DirtyBurnerAffinity,RUT_Jawa_DirtyBurnerAffinity,RimUtinni,HIGH,
def,Jawa_DisgracedHunter,RUT_Jawa_DisgracedHunter,RimUtinni,HIGH,
def,Jawa_DroughtMarked,RUT_Jawa_DroughtMarked,RimUtinni,HIGH,
def,Jawa_EscapedAsset,RUT_Jawa_EscapedAsset,RimUtinni,HIGH,
def,Jawa_FarmFostered,RUT_Jawa_FarmFostered,RimUtinni,HIGH,
def,Jawa_FlameReaper,RUT_Jawa_FlameReaper,RimUtinni,HIGH,
def,Jawa_FoundryArtisan,RUT_Jawa_FoundryArtisan,RimUtinni,HIGH,
def,Jawa_FreedomScarred,RUT_Jawa_FreedomScarred,RimUtinni,HIGH,
def,Jawa_FreeholdWarrior,RUT_Jawa_FreeholdWarrior,RimUtinni,HIGH,
def,Jawa_GarrisonBrat,RUT_Jawa_GarrisonBrat,RimUtinni,HIGH,
def,Jawa_GeneCurator,RUT_Jawa_GeneCurator,RimUtinni,HIGH,
def,Jawa_HatchedToTheLine,RUT_Jawa_HatchedToTheLine,RimUtinni,HIGH,
def,Jawa_HomesteadMatron,RUT_Jawa_HomesteadMatron,RimUtinni,HIGH,
def,Jawa_ImperialDeserter,RUT_Jawa_ImperialDeserter,RimUtinni,HIGH,
def,Jawa_JediHuntVeteran,RUT_Jawa_JediHuntVeteran,RimUtinni,HIGH,
def,Jawa_KraytWatcher,RUT_Jawa_KraytWatcher,RimUtinni,HIGH,
def,Jawa_Laconic,RUT_Jawa_Laconic,RimUtinni,HIGH,
def,Jawa_LineTapper,RUT_Jawa_LineTapper,RimUtinni,HIGH,
def,Jawa_Majordomo,RUT_Jawa_Majordomo,RimUtinni,HIGH,
def,Jawa_MoistureBaron,RUT_Jawa_MoistureBaron,RimUtinni,HIGH,
def,Jawa_MootSpeaker,RUT_Jawa_MootSpeaker,RimUtinni,HIGH,
def,Jawa_NamedHunter,RUT_Jawa_NamedHunter,RimUtinni,HIGH,
def,Jawa_NightsideHardy,RUT_Jawa_NightsideHardy,RimUtinni,HIGH,
def,Jawa_Numbered,RUT_Jawa_Numbered,RimUtinni,HIGH,
def,Jawa_PalaceRaised,RUT_Jawa_PalaceRaised,RimUtinni,HIGH,
def,Jawa_PipeKeeper,RUT_Jawa_PipeKeeper,RimUtinni,HIGH,
def,Jawa_PipeTapper,RUT_Jawa_PipeTapper,RimUtinni,HIGH,
def,Jawa_PodracerReflexes,RUT_Jawa_PodracerReflexes,RimUtinni,HIGH,
def,Jawa_PurificationEngineer,RUT_Jawa_PurificationEngineer,RimUtinni,HIGH,
def,Jawa_PyreWatcher,RUT_Jawa_PyreWatcher,RimUtinni,HIGH,
def,Jawa_RaiderOrphaned,RUT_Jawa_RaiderOrphaned,RimUtinni,HIGH,
def,Jawa_RaisedOnRetainer,RUT_Jawa_RaisedOnRetainer,RimUtinni,HIGH,
def,Jawa_RakataCasketVolunteer,RUT_Jawa_RakataCasketVolunteer,RimUtinni,HIGH,
def,Jawa_RakataFleshShaped,RUT_Jawa_RakataFleshShaped,RimUtinni,HIGH,
def,Jawa_RakataLastGeneration,RUT_Jawa_RakataLastGeneration,RimUtinni,HIGH,
def,Jawa_RakataLineBreaker,RUT_Jawa_RakataLineBreaker,RimUtinni,HIGH,
def,Jawa_RakataPlagueWarden,RUT_Jawa_RakataPlagueWarden,RimUtinni,HIGH,
def,Jawa_RakataSiegeChild,RUT_Jawa_RakataSiegeChild,RimUtinni,HIGH,
def,Jawa_RakataTakenChild,RUT_Jawa_RakataTakenChild,RimUtinni,HIGH,
def,Jawa_RakataTerraformEngineer,RUT_Jawa_RakataTerraformEngineer,RimUtinni,HIGH,
def,Jawa_RakataVaultSchooled,RUT_Jawa_RakataVaultSchooled,RimUtinni,HIGH,
def,Jawa_RakataWeaponsAuthor,RUT_Jawa_RakataWeaponsAuthor,RimUtinni,HIGH,
def,Jawa_ReapsTheFlames,RUT_Jawa_ReapsTheFlames,RimUtinni,HIGH,
def,Jawa_RequisitionsOfficer,RUT_Jawa_RequisitionsOfficer,RimUtinni,HIGH,
def,Jawa_RetrievalAgent,RUT_Jawa_RetrievalAgent,RimUtinni,HIGH,
def,Jawa_SalvageMaster,RUT_Jawa_SalvageMaster,RimUtinni,HIGH,
def,Jawa_SandStoic,RUT_Jawa_SandStoic,RimUtinni,HIGH,
def,Jawa_SandcrawlerBorn,RUT_Jawa_SandcrawlerBorn,RimUtinni,HIGH,
def,Jawa_ScrapSifter,RUT_Jawa_ScrapSifter,RimUtinni,HIGH,
def,Jawa_SeedCarrier,RUT_Jawa_SeedCarrier,RimUtinni,HIGH,
def,Jawa_ShoreHardened,RUT_Jawa_ShoreHardened,RimUtinni,HIGH,
def,Jawa_ShoreRat,RUT_Jawa_ShoreRat,RimUtinni,HIGH,
def,Jawa_SiegeCaller,RUT_Jawa_SiegeCaller,RimUtinni,HIGH,
def,Jawa_SpiceRunner,RUT_Jawa_SpiceRunner,RimUtinni,HIGH,
def,Jawa_SpringSworn,RUT_Jawa_SpringSworn,RimUtinni,HIGH,
def,Jawa_StillMaster,RUT_Jawa_StillMaster,RimUtinni,HIGH,
def,Jawa_StillTemper,RUT_Jawa_StillTemper,RimUtinni,HIGH,
def,Jawa_Stormtrooper,RUT_Jawa_Stormtrooper,RimUtinni,HIGH,
def,Jawa_SunDebtCantor,RUT_Jawa_SunDebtCantor,RimUtinni,HIGH,
def,Jawa_SunSwornChild,RUT_Jawa_SunSwornChild,RimUtinni,HIGH,
def,Jawa_TinkererChild,RUT_Jawa_TinkererChild,RimUtinni,HIGH,
def,Jawa_TollWharfChild,RUT_Jawa_TollWharfChild,RimUtinni,HIGH,
def,Jawa_VatDecanted,RUT_Jawa_VatDecanted,RimUtinni,HIGH,
def,Jawa_WallOfMeat,RUT_Jawa_WallOfMeat,RimUtinni,HIGH,
def,Jawa_WastesHermit,RUT_Jawa_WastesHermit,RimUtinni,HIGH,
def,Jawa_WaterDiscipline,RUT_Jawa_WaterDiscipline,RimUtinni,HIGH,
def,Jawa_WaterRaider,RUT_Jawa_WaterRaider,RimUtinni,HIGH,
def,Jawa_WaterWarden,RUT_Jawa_WaterWarden,RimUtinni,HIGH,
def,Jawa_WebTender,RUT_Jawa_WebTender,RimUtinni,HIGH,
def,Jawa_WingedBrood,RUT_Jawa_WingedBrood,RimUtinni,HIGH,
mod,src/RimMandrake/KotORBandolierNorthFix,src/RimStarWars/KotORBandolierNorthFix,RimStarWars,RULED,fixes KotOR mod
packageId,mandrake.kotorbandoliernorthfix,mandrake.rsw.kotorbandoliernorthfix,RimStarWars,RULED,
mod,src/RimMandrake/MSEDroidFix,src/RimStarWars/MSEDroidFix,RimStarWars,RULED,fixes Outer Rim Droid Depot
packageId,mandrake.msedroidfix,mandrake.rsw.msedroidfix,RimStarWars,RULED,
mod,src/RimMandrake/PhytokinBarkHeadFix,src/RimMandrake/PhytokinBarkHeadFix,RimMandrake,RULED,fix-mod rule
packageId,mandrake.phytokinbarkheadfix,mandrake.rm.phytokinbarkheadfix,RimMandrake,RULED,
mod,src/RimMandrake/PlanetPresetPrime,src/RimMandrake/PlanetPresetPrime,RimMandrake,HIGH,
packageId,mandrake.planetpresetprime,mandrake.rm.planetpresetprime,RimMandrake,HIGH,
namespace,PlanetPresetPrime,RimMandrake.PlanetPresetPrime,RimMandrake,HIGH,
mod,src/RimMandrake/ResearchKitEastFix,src/RimMandrake/ResearchKitEastFix,RimMandrake,RULED,fix-mod rule
packageId,mandrake.researchkiteastfix,mandrake.rm.researchkiteastfix,RimMandrake,RULED,
mod,src/RimMandrake/RimDefDump,src/RimMandrake/RimDefDump,RimMandrake,HIGH,local tooling mod; ships nothing to players but loads in game - keep in scheme
packageId,mandrake.rimdefdump,mandrake.rm.rimdefdump,RimMandrake,HIGH,
namespace,RimDefDump,RimMandrake.RimDefDump,RimMandrake,HIGH,
mod,src/RimMandrake/RimMandrake_Pits,src/RimMandrake/Pits,RimMandrake,RULED,clean exemplar; RM_ already
packageId,mandrake.rimmandrakepits,mandrake.rm.pits,RimMandrake,RULED,
def,RM_DigPitDeeper,RM_DigPitDeeper,RimMandrake,RULED,
def,RM_OpenPitBase,RM_OpenPitBase,RimMandrake,RULED,
def,RM_OpenPit_Bare,RM_OpenPit_Bare,RimMandrake,RULED,
def,RM_OpenPit_Oiled,RM_OpenPit_Oiled,RimMandrake,RULED,
def,RM_OpenPit_Oubliette,RM_OpenPit_Oubliette,RimMandrake,RULED,
def,RM_OpenPit_Poison,RM_OpenPit_Poison,RimMandrake,RULED,
def,RM_OpenPit_Spiked,RM_OpenPit_Spiked,RimMandrake,RULED,
def,RM_OpenPit_Water,RM_OpenPit_Water,RimMandrake,RULED,
def,RM_PinnedInPit,RM_PinnedInPit,RimMandrake,RULED,
def,RM_PitCellBase,RM_PitCellBase,RimMandrake,RULED,
def,RM_PitCell_1x2,RM_PitCell_1x2,RimMandrake,RULED,
def,RM_PitCell_2x2,RM_PitCell_2x2,RimMandrake,RULED,
def,RM_PitDigSiteBase,RM_PitDigSiteBase,RimMandrake,RULED,
def,RM_PitDigSite_Cell_1x2,RM_PitDigSite_Cell_1x2,RimMandrake,RULED,
def,RM_PitDigSite_Cell_2x2,RM_PitDigSite_Cell_2x2,RimMandrake,RULED,
def,RM_PitDigSite_Chasm_Bare,RM_PitDigSite_Chasm_Bare,RimMandrake,RULED,
def,RM_PitDigSite_Deep_Bare,RM_PitDigSite_Deep_Bare,RimMandrake,RULED,
def,RM_PitDigSite_Shallow_Bare,RM_PitDigSite_Shallow_Bare,RimMandrake,RULED,
def,RM_PitDigSite_Shallow_Oiled,RM_PitDigSite_Shallow_Oiled,RimMandrake,RULED,
def,RM_PitDigSite_Shallow_Oubliette,RM_PitDigSite_Shallow_Oubliette,RimMandrake,RULED,
def,RM_PitDigSite_Shallow_Poison,RM_PitDigSite_Shallow_Poison,RimMandrake,RULED,
def,RM_PitDigSite_Shallow_Spiked,RM_PitDigSite_Shallow_Spiked,RimMandrake,RULED,
def,RM_PitDigSite_Shallow_Water,RM_PitDigSite_Shallow_Water,RimMandrake,RULED,
def,RM_PitDrowning,RM_PitDrowning,RimMandrake,RULED,
def,RM_PitExposure,RM_PitExposure,RimMandrake,RULED,
namespace,RimMandrake.Pits,RimMandrake.Pits,RimMandrake,RULED,
mod,src/RimMandrake/SacredGraffiti,src/RimMandrake/SacredGraffiti,RimMandrake,HIGH,nine mark-styles extract to RUT pack in Phase 3
packageId,mandrake.sacredgraffiti,mandrake.rm.sacredgraffiti,RimMandrake,HIGH,
def,RimMandrake_Ishko_RitualOutcome_PlaceSacredMark,RM_Ishko_RitualOutcome_PlaceSacredMark,RimMandrake,HIGH,
def,RimMandrake_SacredMark_Ishko,RM_SacredMark_Ishko,RimMandrake,HIGH,
namespace,RimMandrake.SacredGraffiti,RimMandrake.SacredGraffiti,RimMandrake,HIGH,
mod,src/RimMandrake/SauridFrillFix,src/RimMandrake/SauridFrillFix,RimMandrake,RULED,fix-mod rule
packageId,mandrake.sauridfrillfix,mandrake.rm.sauridfrillfix,RimMandrake,RULED,
mod,src/RimMandrake/StrandedQuest,src/RimMandrake/StrandedQuest,RimMandrake,HIGH,VERIFY resolved: header says deliberately NOT part of the Jawa campaign; generic refugee quest
packageId,mandrake.strandedquest,mandrake.rm.strandedquest,RimMandrake,HIGH,
def,Stranded,RM_Stranded,RimMandrake,HIGH,
def,StrandedTravellerTaken,RM_StrandedTravellerTaken,RimMandrake,HIGH,
mod,src/RimMandrake/ToolBeltFix,src/RimMandrake/ToolBeltFix,RimMandrake,RULED,fix-mod rule
packageId,mandrake.toolbeltfix,mandrake.rm.toolbeltfix,RimMandrake,RULED,
mod,src/RimMandrake/WreckedMachines,src/RimMandrake/WreckedMachines,RimMandrake,HIGH,Rekko-relic hooks extract to RUT in Phase 3
packageId,mandrake.wreckedmachines,mandrake.rm.wreckedmachines,RimMandrake,HIGH,
def,WM_AutomatedSmelter_Kludged,RM_WM_AutomatedSmelter_Kludged,RimMandrake,HIGH,
def,WM_AutomatedSmelter_Repaired,RM_WM_AutomatedSmelter_Repaired,RimMandrake,HIGH,
def,WM_AutomatedSmelter_Wrecked,RM_WM_AutomatedSmelter_Wrecked,RimMandrake,HIGH,
