defName,modName,label,capacities,power,cooldownTime,dps,armorPenetration,linkedBodyPartsGroup,chanceFactor
JRWSpinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,40,2.6,15.38,,Teeth,1
JRWStaurikosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),left claw,Scratch,3.6,2,1.8,,FrontLeftPaw,
JRWStaurikosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),right claw,Scratch,3.6,2,1.8,,FrontRightPaw,
JRWStaurikosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),teeth,Bite,4.8,2,2.4,,Teeth,0.7
JRWStaurikosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,2,2,1.0,,HeadAttackTool,0.2
JRWStegosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,10,2,5.0,,Teeth,0.7
JRWStegosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),tail,Scratch,15,2,7.5,,TailAttackTool,0.8
JRWStygimoloch,Jurassic Rimworld - Dinosaurs Only (Continued),teeth,Bite,4.8,2,2.4,,Teeth,0.7
JRWStygimoloch,Jurassic Rimworld - Dinosaurs Only (Continued),head,Stab,10,2,5.0,,HeadAttackTool,0.2
JRWStyracosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),horn,Scratch,19,2,9.5,,HornAttackTool,
JRWStyracosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),horn,Blunt,19,2,9.5,,HornAttackTool,
JRWStyracosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,19,2.6,7.31,,Teeth,0.7
JRWStyracosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,15,2,7.5,,HeadAttackTool,0.2
JRWSuchomimus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,20,2.6,7.69,,Teeth,1
JRWSupersaurus,Jurassic Rimworld - Dinosaurs Only (Continued),left foot,Blunt,30,2,15.0,,FrontLeftLeg,
JRWSupersaurus,Jurassic Rimworld - Dinosaurs Only (Continued),right foot,Blunt,30,2,15.0,,FrontRightLeg,
JRWSupersaurus,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,17,2,8.5,,HeadAttackTool,0.2
JRWTanystropheus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,20,2.6,7.69,,Teeth,1
JRWTenontosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,15,2,7.5,,Teeth,0.7
JRWTenontosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,15,2,7.5,,HeadAttackTool,0.2
JRWTermitotron,Jurassic Rimworld - Dinosaurs Only (Continued),mandibles,Bite,12,1.0,12.0,,,
JRWTherizinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),left claw,Scratch,30,2,15.0,,FrontLeftPaw,
JRWTherizinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),right claw,Scratch,30,2,15.0,,FrontRightPaw,
JRWTherizinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,10,2.6,3.85,,Teeth,0.7
JRWTherizinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,10,2,5.0,,HeadAttackTool,0.2
JRWTitanoboa,Jurassic Rimworld - Dinosaurs Only (Continued),fangs,Bite,20,2,10.0,,Mouth,
JRWTitanoboa,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,10,2,5.0,,HeadAttackTool,0.2
JRWTorosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),horn,Scratch,19,2,9.5,,HornAttackTool,
JRWTorosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),horn,Blunt,19,2,9.5,,HornAttackTool,
JRWTorosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,19,2.6,7.31,,Teeth,0.7
JRWTorosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,15,2,7.5,,HeadAttackTool,0.2
JRWTriceratops,Jurassic Rimworld - Dinosaurs Only (Continued),horn,Scratch,19,2,9.5,,HornAttackTool,
JRWTriceratops,Jurassic Rimworld - Dinosaurs Only (Continued),horn,Blunt,19,2,9.5,,HornAttackTool,
JRWTriceratops,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,19,2.6,7.31,,Teeth,0.7
JRWTriceratops,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,15,2,7.5,,HeadAttackTool,0.2
JRWTroodon,Jurassic Rimworld - Dinosaurs Only (Continued),left claw,Scratch,8,2,4.0,,FrontLeftPaw,0.1
JRWTroodon,Jurassic Rimworld - Dinosaurs Only (Continued),right claw,Scratch,8,2,4.0,,FrontRightPaw,0.1
JRWTroodon,Jurassic Rimworld - Dinosaurs Only (Continued),teeth,TroodonVenomBite,10,2,5.0,,Teeth,1
JRWTupandactylus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,20,2.6,7.69,,Teeth,1
JRWTyrannosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,40,2.6,15.38,,Teeth,1
JRWUdanoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),nose,Blunt,5,2,2.5,,HornAttackTool,
JRWUdanoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,10,2.6,3.85,,Teeth,0.7
JRWUdanoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,5,2,2.5,,HeadAttackTool,0.2
JRWValdosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),left claw,Scratch,3.6,2,1.8,,FrontLeftPaw,
JRWValdosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),right claw,Scratch,3.6,2,1.8,,FrontRightPaw,
JRWValdosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),teeth,Bite,4.8,2,2.4,,Teeth,0.7
JRWValdosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,2,2,1.0,,HeadAttackTool,0.2
JRWVelociraptor,Jurassic Rimworld - Dinosaurs Only (Continued),left claw,Scratch,8,2,4.0,,FrontLeftPaw,
JRWVelociraptor,Jurassic Rimworld - Dinosaurs Only (Continued),right claw,Scratch,8,2,4.0,,FrontRightPaw,
JRWVelociraptor,Jurassic Rimworld - Dinosaurs Only (Continued),teeth,Bite,10,2,5.0,,Teeth,0.7
JRWWonambi,Jurassic Rimworld - Dinosaurs Only (Continued),fangs,Bite,10,2,5.0,,Mouth,
JRWWonambi,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,5,2,2.5,,HeadAttackTool,0.2
JRWYangchuanosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,35,2.6,13.46,,Teeth,1
JRWYi,Jurassic Rimworld - Dinosaurs Only (Continued),left claw,Scratch,3.6,2,1.8,,FrontLeftPaw,
JRWYi,Jurassic Rimworld - Dinosaurs Only (Continued),right claw,Scratch,3.6,2,1.8,,FrontRightPaw,
JRWYi,Jurassic Rimworld - Dinosaurs Only (Continued),teeth,Bite,4.8,2,2.4,,Teeth,0.7
JRWYi,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,2,2,1.0,,HeadAttackTool,0.2
JRWYurlunggur,Jurassic Rimworld - Dinosaurs Only (Continued),fangs,Bite,10,2,5.0,,Mouth,
JRWYurlunggur,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,5,2,2.5,,HeadAttackTool,0.2
JRWYutyrannus,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,20,2.6,7.69,,Teeth,1
JRWZalmoxes,Jurassic Rimworld - Dinosaurs Only (Continued),,Bite,15,2,7.5,,Teeth,0.7
JRWZalmoxes,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,15,2,7.5,,HeadAttackTool,0.2
JRWZephyrosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),left claw,Scratch,3.6,2,1.8,,FrontLeftPaw,
JRWZephyrosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),right claw,Scratch,3.6,2,1.8,,FrontRightPaw,
JRWZephyrosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),teeth,Bite,4.8,2,2.4,,Teeth,0.7
JRWZephyrosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),head,Blunt,2,2,1.0,,HeadAttackTool,0.2
TYR_HotfootRat,Little Critters,left claw,Scratch,1,1.5,0.67,,FrontLeftPaw,
TYR_HotfootRat,Little Critters,right claw,Scratch,1,1.5,0.67,,FrontRightPaw,
TYR_HotfootRat,Little Critters,,Bite,1.5,2,0.75,,Teeth,0.7
TYR_HotfootRat,Little Critters,head,Blunt,0.5,2,0.25,,HeadAttackTool,0.2
TYR_KangarooRat,Little Critters,left claw,Scratch,1,1.5,0.67,,FrontLeftPaw,
TYR_KangarooRat,Little Critters,right claw,Scratch,1,1.5,0.67,,FrontRightPaw,
TYR_KangarooRat,Little Critters,,Bite,1.5,2,0.75,,Teeth,0.7
TYR_KangarooRat,Little Critters,head,Blunt,0.5,2,0.25,,HeadAttackTool,0.2
TYR_Lemming,Little Critters,left claw,Scratch,1,1.5,0.67,,FrontLeftPaw,
TYR_Lemming,Little Critters,right claw,Scratch,1,1.5,0.67,,FrontRightPaw,
TYR_Lemming,Little Critters,,Bite,1.5,2,0.75,,Teeth,0.7
TYR_Lemming,Little Critters,head,Blunt,0.5,2,0.25,,HeadAttackTool,0.2
TYR_Mouse,Little Critters,left claw,Scratch,1,1.5,0.67,,FrontLeftPaw,
TYR_Mouse,Little Critters,right claw,Scratch,1,1.5,0.67,,FrontRightPaw,
TYR_Mouse,Little Critters,,Bite,1.5,2,0.75,,Teeth,0.7
TYR_Mouse,Little Critters,head,Blunt,0.5,2,0.25,,HeadAttackTool,0.2
TYR_MousePoison,Little Critters,left claw,Scratch,1,1.5,0.67,,FrontLeftPaw,
TYR_MousePoison,Little Critters,right claw,Scratch,1,1.5,0.67,,FrontRightPaw,
TYR_MousePoison,Little Critters,,Bite,1.5,2,0.75,,Teeth,0.7
TYR_MousePoison,Little Critters,head,Blunt,0.5,2,0.25,,HeadAttackTool,0.2
Arthropleura,Megafauna,,Bite,13,1.65,7.88,,Mouth,
Doedicurus,Megafauna,tail,Blunt,25,3,8.33,,TailWeapon,0.25
Doedicurus,Megafauna,left claw,Scratch,10,1.75,5.71,,FrontLeftPaw,
Doedicurus,Megafauna,right claw,Scratch,10,1.75,5.71,,FrontRightPaw,
Doedicurus,Megafauna,,Bite,16,1.8,8.89,,Teeth,
Daeodon,Megafauna,left hoof,Blunt,14,1.55,9.03,,FrontLeftLeg,
Daeodon,Megafauna,right hoof,Blunt,14,1.55,9.03,,FrontRightLeg,
Daeodon,Megafauna,,Bite,20,1.6,12.5,,Teeth,
Gigantopithecus,Megafauna,left fist,Blunt,22,1.75,12.57,,LeftHand,
Gigantopithecus,Megafauna,right fist,Blunt,22,1.75,12.57,,RightHand,
Gigantopithecus,Megafauna,,Bite,13,1.5,8.67,,Teeth,
Paraceratherium,Megafauna,left hoof,Blunt,19,1.75,10.86,,FrontLeftLeg,
Paraceratherium,Megafauna,right hoof,Blunt,19,1.75,10.86,,FrontRightLeg,
Paraceratherium,Megafauna,,Bite,12,1.5,8.0,,Teeth,
Titanis,Megafauna,claws,Scratch,15,1.2,12.5,,Feet,
Titanis,Megafauna,,Bite,18,1.4,12.86,,Beak,
Titanoboa,Megafauna,,Bite,60,5,12.0,,Mouth,
WoollyMammoth,Megafauna,tusk,Scratch;Stab,25,2.2,11.36,,TuskAttackTool,
WoollyMammoth,Megafauna,left foot,Blunt,16,1.65,9.7,,FrontLeftLeg,
WoollyMammoth,Megafauna,right foot,Blunt,16,1.65,9.7,,FrontRightLeg,
WoollyMammoth,Megafauna,head,Blunt,14,1.65,8.48,,HeadAttackTool,0.01
Elasmotherium,Megafauna,horn,Scratch;Stab,20,1.7,11.76,,HornAttackTool,
Elasmotherium,Megafauna,,Bite,14,1.8,7.78,,Teeth,
Elasmotherium,Megafauna,head,Blunt,12,1.7,7.06,,HeadAttackTool,0.2
Smilodon,Megafauna,left claw,Scratch,16,1.35,11.85,,FrontLeftPaw,
Smilodon,Megafauna,right claw,Scratch,16,1.35,11.85,,FrontRightPaw,
Smilodon,Megafauna,,Bite,21,1.6,13.12,,Teeth,
Chalicotherium,Megafauna,left claw,Scratch,20,1.7,11.76,,FrontLeftPaw,
Chalicotherium,Megafauna,right claw,Scratch,20,1.7,11.76,,FrontRightPaw,
Chalicotherium,Megafauna,,Bite,12,1.3,9.23,,Teeth,
Megaloceros,Megafauna,left hoof,Blunt,12,1.65,7.27,,FrontLeftLeg,
Megaloceros,Megafauna,right hoof,Blunt,12,1.65,7.27,,FrontRightLeg,
Megaloceros,Megafauna,head,Blunt,22,1.65,13.33,,HeadAttackTool,0.25
Procoptodon,Megafauna,feet,Blunt,17,1,17.0,,Feet,0.3
Procoptodon,Megafauna,left fist,Blunt,15,1,15.0,,LeftHand,
Procoptodon,Megafauna,right fist,Blunt,15,1,15.0,,RightHand,
Procoptodon,Megafauna,,Bite,12,1.6,7.5,,Teeth,
Megalania,Megafauna,left claw,Scratch,18,1.35,13.33,,FrontLeftClaws,
Megalania,Megafauna,right claw,Scratch,18,1.35,13.33,,FrontRightClaws,
Megalania,Megafauna,,ToxicBite,22,1.7,12.94,,Teeth,
Gomphotaria,Megafauna,,Bite,30,2,15.0,,Teeth,
Diprotodon,Megafauna,left claw,Scratch,14,1.55,9.03,,FrontLeftPaw,
Diprotodon,Megafauna,right claw,Scratch,14,1.55,9.03,,FrontRightPaw,
Diprotodon,Megafauna,,Bite,19,2,9.5,,Teeth,
ShortfacedBear,Megafauna,left claw,Scratch,20,2.2,9.09,,FrontLeftPaw,
ShortfacedBear,Megafauna,right claw,Scratch,20,2.2,9.09,,FrontRightPaw,
ShortfacedBear,Megafauna,,Bite,23,1.75,13.14,,Teeth,
Dinocrocuta,Megafauna,left claw,Scratch,17,1.45,11.72,,FrontLeftPaw,
Dinocrocuta,Megafauna,right claw,Scratch,17,1.45,11.72,,FrontRightPaw,
Dinocrocuta,Megafauna,,Bite,23,1.8,12.78,,Teeth,
Sivatherium,Megafauna,left hoof,Blunt,13,1.75,7.43,,FrontLeftLeg,
Sivatherium,Megafauna,right hoof,Blunt,13,1.75,7.43,,FrontRightLeg,
Sivatherium,Megafauna,head,Blunt,18,1.65,10.91,,HeadAttackTool,0.5
Sivatherium,Megafauna,,Bite,10,1.7,5.88,,Teeth,
Andrewsarchus,Megafauna,left claw,Scratch,18,1.55,11.61,,FrontLeftPaw,
Andrewsarchus,Megafauna,right claw,Scratch,18,1.55,11.61,,FrontRightPaw,
Andrewsarchus,Megafauna,,Bite,26,1.9,13.68,,Teeth,
Dinornis,Megafauna,claws,Scratch,12,1.4,8.57,,Feet,
Dinornis,Megafauna,,Bite,11,1.8,6.11,,Beak,
Macrauchenia,Megafauna,left hoof,Blunt,10,1.85,5.41,,FrontLeftLeg,
Macrauchenia,Megafauna,right hoof,Blunt,10,1.85,5.41,,FrontRightLeg,
Macrauchenia,Megafauna,,Bite,8,2,4.0,,Teeth,0.3
Quinkana,Megafauna,left claw,Scratch,19,1.45,13.1,,FrontLeftClaws,
Quinkana,Megafauna,right claw,Scratch,19,1.45,13.1,,FrontRightClaws,
Quinkana,Megafauna,,Bite,28,1.9,14.74,,Teeth,
Deinotherium,Megafauna,tusk,Scratch;Stab,34,2.3,14.78,,TuskAttackTool,
Deinotherium,Megafauna,left foot,Blunt,18,1.75,10.29,,FrontLeftLeg,
Deinotherium,Megafauna,right foot,Blunt,18,1.75,10.29,,FrontRightLeg,
Deinotherium,Megafauna,head,Blunt,15,1.65,9.09,,HeadAttackTool,0.01
Aurochs,Megafauna,left hoof,Blunt,10,1.65,6.06,,FrontLeftLeg,
Aurochs,Megafauna,right hoof,Blunt,10,1.65,6.06,,FrontRightLeg,
Aurochs,Megafauna,horn,Blunt;Stab,18,1.35,13.33,,HornAttackTool,0.45
Aurochs,Megafauna,head,Blunt,15,1.65,9.09,,HeadAttackTool,0.25
Megalochelys,Megafauna,beak,Bite,15,2.4,6.25,,TurtleBeakAttackTool,
Megalochelys,Megafauna,head,Blunt,13,2.6,5.0,,HeadAttackTool,0.2
Palaeeudyptes,Megafauna,claws,Scratch,13,1.2,10.83,,Feet,
Palaeeudyptes,Megafauna,,Bite,16,1.4,11.43,,Beak,
Josephoartigasia,Megafauna,left claw,Scratch,13,1.35,9.63,,FrontLeftPaw,
Josephoartigasia,Megafauna,right claw,Scratch,13,1.35,9.63,,FrontRightPaw,
Josephoartigasia,Megafauna,,Bite,16,1.7,9.41,,Teeth,
Gigantophis,Megafauna,,Bite,45,4,11.25,,Mouth,
Meganeura,Megafauna,,Bite,8,0.75,10.67,,Mouth,
Zygolophodon,Megafauna,tusk,Scratch;Stab,33,2.5,13.2,,TuskAttackTool,
Zygolophodon,Megafauna,left foot,Blunt,18,1.75,10.29,,FrontLeftLeg,
Zygolophodon,Megafauna,right foot,Blunt,18,1.75,10.29,,FrontRightLeg,
Zygolophodon,Megafauna,head,Blunt,14,1.65,8.48,,HeadAttackTool,0.01
Platybelodon,Megafauna,tusk,Scratch;Stab,20,2.5,8.0,,TuskAttackTool,
Platybelodon,Megafauna,left foot,Blunt,12,1.85,6.49,,FrontLeftLeg,
Platybelodon,Megafauna,right foot,Blunt,12,1.85,6.49,,FrontRightLeg,
Platybelodon,Megafauna,head,Blunt,10,1.85,5.41,,HeadAttackTool,0.01
Purussaurus,Megafauna,left claw,Scratch,30,1.65,18.18,,FrontLeftClaws,
Purussaurus,Megafauna,right claw,Scratch,30,1.65,18.18,,FrontRightClaws,
Purussaurus,Megafauna,,Bite,45,2,22.5,,Teeth,
Uintatherium,Megafauna,horns,Scratch;Stab,14,2,7.0,,HornAttackTool,
Uintatherium,Megafauna,,Bite,13,2,6.5,,Teeth,
Uintatherium,Megafauna,head,Blunt,14,2,7.0,,HeadAttackTool,0.2
Pulmonoscorpius,Megafauna,left pincer,Scratch,13,1.25,10.4,,LeftPincer,
Pulmonoscorpius,Megafauna,right pincer,Scratch,13,1.25,10.4,,RightPincer,
Pulmonoscorpius,Megafauna,stinger,ToxicSting,17,1.7,10.0,,Stinger,0.4
Pulmonoscorpius,Megafauna,,Bite,13,1.55,8.39,,Mouth,
Dinopithecus,Megafauna,left hand,Blunt;Scratch,17,1.4,12.14,,LeftHand,
Dinopithecus,Megafauna,right hand,Blunt;Scratch,17,1.4,12.14,,RightHand,
Dinopithecus,Megafauna,,Bite,17,1.5,11.33,,Teeth,
Castoroides,Megafauna,left claw,Scratch,12,1.5,8.0,,FrontLeftPaw,
Castoroides,Megafauna,right claw,Scratch,12,1.5,8.0,,FrontRightPaw,
Castoroides,Megafauna,,Bite,14,1.75,8.0,,Teeth,0.7
Castoroides,Megafauna,head,Blunt,9,2,4.5,,HeadAttackTool,0.2
Enhydriodon,Megafauna,left claw,Scratch,17,1.55,10.97,,FrontLeftPaw,
Enhydriodon,Megafauna,right claw,Scratch,17,1.55,10.97,,FrontRightPaw,
Enhydriodon,Megafauna,,Bite,19,1.55,12.26,,Teeth,
MO_AbominationRace,Mo'Events (Continued),left fist,Blunt,12.0,2,6.0,,LeftHand,
MO_AbominationRace,Mo'Events (Continued),right fist,Blunt,12.0,2,6.0,,RightHand,
MO_AbominationRace,Mo'Events (Continued),teeth,Bite,8.2,2,4.1,,Teeth,0.07
MO_AbominationRace,Mo'Events (Continued),head,Blunt,8.5,2,4.25,,HeadAttackTool,0.2
MA_Aminox,Mythic Ages: Megafauna Bestiary,horn,Scratch;Stab,14,2.6,5.38,,HornAttackTool,
MA_Aminox,Mythic Ages: Megafauna Bestiary,,Bite,10,2,5.0,,Teeth,0.5
MA_Aminox,Mythic Ages: Megafauna Bestiary,head,Blunt,8,2,4.0,,HeadAttackTool,0.45
MA_Capryak,Mythic Ages: Megafauna Bestiary,horn,Scratch;Stab,16,2.5,6.4,,HornAttackTool,
MA_Capryak,Mythic Ages: Megafauna Bestiary,,Bite,10,2,5.0,,Teeth,0.5
MA_Capryak,Mythic Ages: Megafauna Bestiary,head,Blunt,9,2,4.5,,HeadAttackTool,0.45
MA_Deermoss,Mythic Ages: Megafauna Bestiary,horn,Scratch;Stab,18,2,9.0,,HornAttackTool,
MA_Deermoss,Mythic Ages: Megafauna Bestiary,,Bite,8,2,4.0,,Teeth,0.6
MA_Deermoss,Mythic Ages: Megafauna Bestiary,head,Blunt,12,2,6.0,,HeadAttackTool,0.5
MA_Direhorse,Mythic Ages: Megafauna Bestiary,left hoof,Blunt;Poke,12,2.5,4.8,,FrontLeftLeg,
MA_Direhorse,Mythic Ages: Megafauna Bestiary,right hoof,Blunt;Poke,12,2.5,4.8,,FrontRightLeg,
MA_Direhorse,Mythic Ages: Megafauna Bestiary,head,Blunt,10,2.4,4.17,,HeadAttackTool,0.3
MA_Dunbear,Mythic Ages: Megafauna Bestiary,claw,Scratch,20,2.0,10.0,,FrontLeftPaw,
MA_Dunbear,Mythic Ages: Megafauna Bestiary,bite,Bite,22,2.8,7.86,,Teeth,
MA_Dunbear,Mythic Ages: Megafauna Bestiary,head,Blunt,16,3.2,5.0,,HeadAttackTool,0.3
MA_Duskhorn,Mythic Ages: Megafauna Bestiary,horn,Scratch;Stab,15,2.4,6.25,,HornAttackTool,
MA_Duskhorn,Mythic Ages: Megafauna Bestiary,,Bite,10,2,5.0,,Teeth,0.5
MA_Duskhorn,Mythic Ages: Megafauna Bestiary,head,Blunt,8,2,4.0,,HeadAttackTool,0.45
MA_Furpotamus,Mythic Ages: Megafauna Bestiary,bite,Bite,20,2,10.0,,,1
MA_Furpotamus,Mythic Ages: Megafauna Bestiary,slam,Blunt,20,2.8,7.14,,FrontLeftLeg,0.5
MA_Gnaut,Mythic Ages: Megafauna Bestiary,horn,Scratch;Stab,10,2.5,4.0,,HornAttackTool,
MA_Gnaut,Mythic Ages: Megafauna Bestiary,,Bite,9,2,4.5,,Teeth,0.5
MA_Gnaut,Mythic Ages: Megafauna Bestiary,head,Blunt,7,2,3.5,,HeadAttackTool,0.45
MA_Harpeagle,Mythic Ages: Megafauna Bestiary,claws,Scratch,10,2.0,5.0,,Feet,
MA_Harpeagle,Mythic Ages: Megafauna Bestiary,beak,Scratch,10,2.0,5.0,,Beak,
MA_Hellboar,Mythic Ages: Megafauna Bestiary,Infectious bite,Bite,17,2.2,7.73,,Teeth,0.6
MA_Hellboar,Mythic Ages: Megafauna Bestiary,gnashing bite,Bite,12,1.6,7.5,,Teeth,0.25
MA_Hellboar,Mythic Ages: Megafauna Bestiary,crushing bite,Bite,28,6.0,4.67,,Teeth,0.15
MA_Manehound,Mythic Ages: Megafauna Bestiary,bite,Bite,18,2.2,8.18,,Teeth,0.5
MA_Manehound,Mythic Ages: Megafauna Bestiary,left fang,Bite,14,1.9,7.37,,Teeth,0.25
MA_Manehound,Mythic Ages: Megafauna Bestiary,right fang,Bite,14,1.9,7.37,,Teeth,0.25
MA_Manehound,Mythic Ages: Megafauna Bestiary,head,Blunt,11,2.2,5.0,,HeadAttackTool,0.2
MA_Narkospider,Mythic Ages: Megafauna Bestiary,venom bite,Bite,5,2.2,2.27,,Mouth,0.35
MA_Narkospider,Mythic Ages: Megafauna Bestiary,crushing fangs,Blunt,7,1.8,3.89,,Mouth,0.65
MA_Plastemmoth,Mythic Ages: Megafauna Bestiary,tusk,Scratch;Stab,22,3.3,6.67,,TuskAttackTool,
MA_Plastemmoth,Mythic Ages: Megafauna Bestiary,,Bite,10,3.3,3.03,,Teeth,0.6
MA_Plastemmoth,Mythic Ages: Megafauna Bestiary,head,Blunt,20,2.5,8.0,,HeadAttackTool,0.5
MA_Plastemmoth,Mythic Ages: Megafauna Bestiary,trampling stomp,Blunt,28,5.5,5.09,,HeadAttackTool,0.1
MA_PlastemmothAlpha,Mythic Ages: Megafauna Bestiary,tusk,Scratch;Stab,32,3.2,10.0,,TuskAttackTool,
MA_PlastemmothAlpha,Mythic Ages: Megafauna Bestiary,,Bite,16,3.3,4.85,,Teeth,0.6
MA_PlastemmothAlpha,Mythic Ages: Megafauna Bestiary,head,Blunt,32,2.6,12.31,,HeadAttackTool,0.5
MA_Raptorkhan,Mythic Ages: Megafauna Bestiary,claws,Scratch,19,1.8,10.56,,Feet,
MA_Raptorkhan,Mythic Ages: Megafauna Bestiary,beak,Scratch,14,2.0,7.0,,Beak,
MA_Raptorkhan,Mythic Ages: Megafauna Bestiary,head,Blunt,10,2.5,4.0,,HeadAttackTool,0.2
MA_Scarodon,Mythic Ages: Megafauna Bestiary,left saber fang,Bite,24,1.7,14.12,,Teeth,0.55
MA_Scarodon,Mythic Ages: Megafauna Bestiary,right saber fang,Bite,24,1.7,14.12,,Teeth,0.55
MA_Scarodon,Mythic Ages: Megafauna Bestiary,claw swipe,Scratch,18,2.3,7.83,,FrontLeftPaw,
MA_Scarodon,Mythic Ages: Megafauna Bestiary,punch,Blunt,18,3.2,5.62,,HeadAttackTool,0.4
MA_Simbakub,Mythic Ages: Megafauna Bestiary,fangs,Bite,11,2.3,4.78,,Teeth,
MA_Simbakub,Mythic Ages: Megafauna Bestiary,claw,Scratch,8,2.3,3.48,,FrontLeftPaw,
MA_Simbakub,Mythic Ages: Megafauna Bestiary,headbutt,Blunt,8,2.2,3.64,,HeadAttackTool,
MA_SimbakubAlpha,Mythic Ages: Megafauna Bestiary,fangs,Bite,20,2.1,9.52,,Teeth,
MA_SimbakubAlpha,Mythic Ages: Megafauna Bestiary,claw,Scratch,17,2.1,8.1,,FrontLeftPaw,
MA_SimbakubAlpha,Mythic Ages: Megafauna Bestiary,headbutt,Blunt,15,2.0,7.5,,HeadAttackTool,
MA_Sivatherium,Mythic Ages: Megafauna Bestiary,horns,Scratch;Stab,18,2.6,6.92,,HornAttackTool,
MA_Sivatherium,Mythic Ages: Megafauna Bestiary,,Bite,9,2.2,4.09,,Teeth,0.5
MA_Sivatherium,Mythic Ages: Megafauna Bestiary,head,Blunt,12,2.2,5.45,,HeadAttackTool,0.45
MA_Sporemole,Mythic Ages: Megafauna Bestiary,gnawing bite,Bite,12,1.6,7.5,,Teeth,
MA_Sporemole,Mythic Ages: Megafauna Bestiary,crushing bite,Bite,18,2.5,7.2,,Teeth,0.4
MA_Sporemole,Mythic Ages: Megafauna Bestiary,head slam,Blunt,10,2.0,5.0,,HeadAttackTool,0.3
MA_Worhin,Mythic Ages: Megafauna Bestiary,horn,Stab;Scratch,28,2.8,10.0,,HornAttackTool,
MA_Worhin,Mythic Ages: Megafauna Bestiary,slam,Blunt,22,2.6,8.46,,HeadAttackTool,
IronScruff_Tardigrade,Primordial Geysers,head,Blunt,10,2.9,3.45,,HeadAttackTool,
IronScruff_Tardigrade,Primordial Geysers,,Bite,15,2,7.5,,Mouth,0.5
IronScruff_Tardigrade,Primordial Geysers,left claw,Scratch,12,1.8,6.67,,FrontRightClaws,
IronScruff_Tardigrade,Primordial Geysers,right claw,Scratch,12,1.8,6.67,,FrontRightClaws,
IronScruff_Hydrazoa,Primordial Geysers,,Bite,14,2,7.0,,Mouth,0.5
IronScruff_Hydrazoa,Primordial Geysers,lashing tentacle,Scratch,12,1.4,8.57,,ISCnidTentacles,
IronScruff_Flatworm,Primordial Geysers,bite,Bite,12,2,6.0,,Mouth,
IronScruff_Flatworm,Primordial Geysers,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
IronScruff_Jellybird,Primordial Geysers,stinging tentacle,ToxicBite,3.6,1.4,2.57,,ISCnidTentacles,
IronScruff_Jellybird,Primordial Geysers,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
Ling_Cockroach,Rim cockroach,口器,Bite,35,1.5,23.33,,Mouth,
Ling_Cockroach,Rim cockroach,头,Blunt,20,2,10.0,,HeadAttackTool,0.1
