defName,modName,index,def,minAge,soundWounded
Dinocrocuta,Megafauna,1,AnimalJuvenile,0.4,Pawn_Cougar_Injured
Dinocrocuta,Megafauna,2,AnimalAdult,0.9,Pawn_Cougar_Injured
Sivatherium,Megafauna,0,AnimalBaby,0,
Sivatherium,Megafauna,1,AnimalJuvenile,1,
Sivatherium,Megafauna,2,AnimalAdult,1.5,Pawn_Deer_Wounded
Andrewsarchus,Megafauna,0,AnimalBaby,0,
Andrewsarchus,Megafauna,1,AnimalJuvenile,0.5,Pawn_Warg_Wounded
Andrewsarchus,Megafauna,2,AnimalAdult,1.1,Pawn_Warg_Wounded
Dinornis,Megafauna,0,AnimalBaby,0,
Dinornis,Megafauna,1,AnimalJuvenile,0.5,
Dinornis,Megafauna,2,AnimalAdult,1,
Macrauchenia,Megafauna,0,AnimalBaby,0,
Macrauchenia,Megafauna,1,AnimalJuvenile,1.1,
Macrauchenia,Megafauna,2,AnimalAdult,1.6,Pawn_Deer_Wounded
Quinkana,Megafauna,0,AnimalBaby,0,
Quinkana,Megafauna,1,AnimalJuvenile,0.6,Pawn_Iguana_Wounded
Quinkana,Megafauna,2,AnimalAdult,1.2,Pawn_Iguana_Wounded
Deinotherium,Megafauna,0,AnimalBaby,0,
Deinotherium,Megafauna,1,AnimalJuvenile,1,
Deinotherium,Megafauna,2,AnimalAdult,2.2,Pawn_Elephant_Injured
Aurochs,Megafauna,0,AnimalBaby,0,
Aurochs,Megafauna,1,AnimalJuvenile,0.8,
Aurochs,Megafauna,2,AnimalAdult,1.2,Pawn_Muffalo_Wounded
Megalochelys,Megafauna,0,AnimalBaby,0,
Megalochelys,Megafauna,1,AnimalJuvenile,0.6,
Megalochelys,Megafauna,2,AnimalAdult,0.9,Pawn_Tortoise_Wounded
Palaeeudyptes,Megafauna,0,AnimalBaby,0,
Palaeeudyptes,Megafauna,1,AnimalJuvenile,0.4,
Palaeeudyptes,Megafauna,2,AnimalAdult,0.8,
Josephoartigasia,Megafauna,0,AnimalBaby,0,
Josephoartigasia,Megafauna,1,AnimalJuvenile,0.4,
Josephoartigasia,Megafauna,2,AnimalAdult,0.8,Pawn_Rodent_Wounded
Gigantophis,Megafauna,0,AnimalBaby,0,
Gigantophis,Megafauna,1,AnimalJuvenile,0.7,
Gigantophis,Megafauna,2,AnimalAdult,1.3,Pawn_Cobra_Wounded
Meganeura,Megafauna,0,AnimalBaby,0,
Meganeura,Megafauna,1,AnimalJuvenile,0.6,
Meganeura,Megafauna,2,AnimalAdult,0.7,Pawn_BigInsect_Pain
Zygolophodon,Megafauna,0,AnimalBaby,0,
Zygolophodon,Megafauna,1,AnimalJuvenile,1,
Zygolophodon,Megafauna,2,AnimalAdult,2.2,Pawn_Elephant_Injured
Platybelodon,Megafauna,0,AnimalBaby,0,
Platybelodon,Megafauna,1,AnimalJuvenile,1,
Platybelodon,Megafauna,2,AnimalAdult,2.2,Pawn_Elephant_Injured
Purussaurus,Megafauna,0,AnimalBaby,0,
Purussaurus,Megafauna,1,AnimalJuvenile,1,Pawn_Iguana_Wounded
Purussaurus,Megafauna,2,AnimalAdult,1.8,Pawn_Iguana_Wounded
Uintatherium,Megafauna,0,AnimalBaby,0,
Uintatherium,Megafauna,1,AnimalJuvenile,1,
Uintatherium,Megafauna,2,AnimalAdult,2.2,Pawn_Dromedary_Wounded
Pulmonoscorpius,Megafauna,0,AnimalBaby,0,
Pulmonoscorpius,Megafauna,1,AnimalJuvenile,0.08,
Pulmonoscorpius,Megafauna,2,AnimalAdult,0.2,Pawn_BigInsect_Pain
Dinopithecus,Megafauna,0,AnimalBaby,0,
Dinopithecus,Megafauna,1,AnimalJuvenile,0.5,
Dinopithecus,Megafauna,2,AnimalAdult,0.8,Pawn_Monkey_Wounded
Castoroides,Megafauna,0,AnimalBaby,0,
Castoroides,Megafauna,1,AnimalJuvenile,1,
Castoroides,Megafauna,2,AnimalAdult,1.3,Pawn_Alphabeaver_Wounded
Enhydriodon,Megafauna,0,AnimalBaby,0,
Enhydriodon,Megafauna,1,AnimalJuvenile,0.3,
Enhydriodon,Megafauna,2,AnimalAdult,0.9,Pawn_Cougar_Injured
MO_AbominationRace,Mo'Events (Continued),0,MechanoidFullyFormed,0,Pawn_Muffalo_Wounded
MA_Aminox,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Aminox,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.4,
MA_Aminox,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.6,MA_Pawn_Aminox_Pain
MA_Capryak,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Capryak,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.4,
MA_Capryak,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.6,Pawn_Dromedary_Wounded
MA_Deermoss,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Deermoss,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.65,
MA_Deermoss,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,1.33,Pawn_Deer_Wounded
MA_Direhorse,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Direhorse,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.5,
MA_Direhorse,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,1.0,Pawn_Horse_Wounded
MA_Dunbear,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Dunbear,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.35,
MA_Dunbear,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.65,MA_Pawn_Dunbear_Pain
MA_Duskhorn,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Duskhorn,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.4,
MA_Duskhorn,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.6,MA_Pawn_Duskhorn_Pain
MA_Furpotamus,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Furpotamus,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.75,
MA_Furpotamus,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,1.0,MA_Pawn_Furpotamus_Pain
MA_Gnaut,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Gnaut,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.35,
MA_Gnaut,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.5,Pawn_Muffalo_Wounded
MA_Harpeagle,Mythic Ages: Megafauna Bestiary,0,AnimalBabyTiny,0,
MA_Harpeagle,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.6,
MA_Harpeagle,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,1.2,MA_Pawn_Harpeagle_pain
MA_Hellboar,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Hellboar,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.5,
MA_Hellboar,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,1.0,MA_Pawn_Hellboar_Pain
MA_Manehound,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Manehound,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.25,
MA_Manehound,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.5,MA_Pawn_Manehound_Pain
MA_Narkospider,Mythic Ages: Megafauna Bestiary,0,EusocialInsectLarva,0,
MA_Narkospider,Mythic Ages: Megafauna Bestiary,1,EusocialInsectJuvenile,0.1,
MA_Narkospider,Mythic Ages: Megafauna Bestiary,2,EusocialInsectAdult,0.3,Pawn_BigInsect_Pain
MA_Plastemmoth,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Plastemmoth,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.65,
MA_Plastemmoth,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,1.0,MA_Pawn_Plastemmoth_Wounded
MA_PlastemmothAlpha,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_PlastemmothAlpha,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.65,
MA_PlastemmothAlpha,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,1.0,MA_Pawn_Plastemmoth_Wounded
MA_Raptorkhan,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Raptorkhan,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.1,
MA_Raptorkhan,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.3,MA_Pawn_Raptorkhan_Wounded
MA_Scarodon,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Scarodon,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.35,
MA_Scarodon,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.65,MA_Pawn_Scarodon_Pain
MA_Simbakub,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Simbakub,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.25,
MA_Simbakub,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.5,Simbakub_Pain
MA_SimbakubAlpha,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_SimbakubAlpha,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.25,
MA_SimbakubAlpha,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.5,Simbakub_Pain
MA_Sivatherium,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Sivatherium,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.6,
MA_Sivatherium,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,1.0,Sivatherium_Pain
MA_Sporemole,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Sporemole,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.05,
MA_Sporemole,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,0.08,MA_Pawn_Sporemole_Pain
MA_Worhin,Mythic Ages: Megafauna Bestiary,0,AnimalBaby,0,
MA_Worhin,Mythic Ages: Megafauna Bestiary,1,AnimalJuvenile,0.9,
MA_Worhin,Mythic Ages: Megafauna Bestiary,2,AnimalAdult,1.4,MA_Pawn_Worhin_Pain
IronScruff_Tardigrade,Primordial Geysers,0,AnimalBaby,0,
IronScruff_Tardigrade,Primordial Geysers,1,AnimalJuvenile,0.25,
IronScruff_Tardigrade,Primordial Geysers,2,AnimalAdult,0.3333,Pawn_Megascarab_Wounded
IronScruff_Hydrazoa,Primordial Geysers,0,AnimalBaby,0,
IronScruff_Hydrazoa,Primordial Geysers,1,AnimalJuvenile,0.15,
IronScruff_Hydrazoa,Primordial Geysers,2,AnimalAdult,0.22,Pawn_Megascarab_Wounded
IronScruff_Flatworm,Primordial Geysers,0,AnimalBaby,0,
IronScruff_Flatworm,Primordial Geysers,1,AnimalJuvenile,0.25,
IronScruff_Flatworm,Primordial Geysers,2,AnimalAdult,0.5,Pawn_Spelopede_Pain
IronScruff_Jellybird,Primordial Geysers,0,AnimalBaby,0,
IronScruff_Jellybird,Primordial Geysers,1,AnimalJuvenile,0.1,
IronScruff_Jellybird,Primordial Geysers,2,AnimalAdult,0.2222,Pawn_Spelopede_Pain
Ling_Cockroach,Rim cockroach,0,EusocialInsectLarva,0,
Ling_Cockroach,Rim cockroach,1,EusocialInsectAdult,1,Pawn_Megascarab_Wounded
Ling_Cockroach_Mechanoid,Rim cockroach,0,MechanoidFullyFormed,0,Pawn_Mech_Scorcher_Wounded
Ling_Cockroach,Rim cockroach,0,EusocialInsectLarva,0,
Ling_Cockroach,Rim cockroach,1,EusocialInsectAdult,1,Pawn_Megascarab_Wounded
Ling_Cockroach_Mechanoid,Rim cockroach,0,MechanoidFullyFormed,0,Pawn_Mech_Scorcher_Wounded
Skunk,Skunks,0,AnimalBaby,0,
Skunk,Skunks,1,AnimalJuvenile,0.1,
Skunk,Skunks,2,AnimalAdult,0.2222,Pawn_Hare_Wounded
Scuttlebug,Space Worms (Continued),0,EusocialInsectLarva,0,
Scuttlebug,Space Worms (Continued),1,EusocialInsectJuvenile,0.03,
Scuttlebug,Space Worms (Continued),2,EusocialInsectAdult,0.4,Pawn_Megascarab_Wounded
Dewback,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Dewback,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.3,
Dewback,Star Wars Animal Collection (Continued),2,AnimalAdult,0.6,Pawn_Dewback_Wounded
Rancor,Star Wars Animal Collection (Continued),0,AnimalBaby,0,Pawn_RancorBaby_Wounded
Rancor,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Rancor,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_Rancor_Wounded
Bantha,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Bantha,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.3,
Bantha,Star Wars Animal Collection (Continued),2,AnimalAdult,0.6,Pawn_Bantha_Wounded
Nexu,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Nexu,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Nexu,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_Nexu_Wounded
Acklay,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Acklay,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Acklay,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_Acklay_Wounded
Tauntaun,Star Wars Animal Collection (Continued),0,AnimalBaby,0,Pawn_TauntaunBaby_Wounded
Tauntaun,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
Tauntaun,Star Wars Animal Collection (Continued),2,AnimalAdult,0.45,Pawn_Tauntaun_Wounded
KraytDragon,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
KraytDragon,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
KraytDragon,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_KraytDragon_Wounded
Reek,Star Wars Animal Collection (Continued),0,AnimalBaby,0,Pawn_ReekBaby_Wounded
Reek,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.25,
Reek,Star Wars Animal Collection (Continued),2,AnimalAdult,0.5,Pawn_Reek_Wounded
Nerf,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Nerf,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
Nerf,Star Wars Animal Collection (Continued),2,AnimalAdult,0.45,Pawn_FeralNerf_Wounded
Gizka,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Gizka,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.04,
Gizka,Star Wars Animal Collection (Continued),2,AnimalAdult,0.09,Pawn_Gizka_Wounded
Porg,Star Wars Animal Collection (Continued),0,AnimalBabyTiny,0,Pawn_Chick_Call
Porg,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.12,
Porg,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_Porg_Wounded
Vulptex,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Vulptex,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.1,
Vulptex,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_Vulptex_Wounded
Wampa,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Wampa,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Wampa,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_Wampa_Wounded
Akk,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Akk,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
Akk,Star Wars Animal Collection (Continued),2,AnimalAdult,0.4,Pawn_Akk_Wounded
Aiwha,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Aiwha,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Aiwha,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_Aiwha_Wounded
Anooba,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Anooba,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
Anooba,Star Wars Animal Collection (Continued),2,AnimalAdult,0.5,Pawn_Anooba_Wounded
Behemoth,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Behemoth,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.5,
Behemoth,Star Wars Animal Collection (Continued),2,AnimalAdult,1.0,Pawn_Behemoth_Wounded
Beldon,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Beldon,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Beldon,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_Beldon_Wounded
Boarwolf,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Boarwolf,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
Boarwolf,Star Wars Animal Collection (Continued),2,AnimalAdult,0.5,Pawn_Boarwolf_Wounded
Blarth,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Blarth,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.1,
Blarth,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_Blarth_Wounded
Blixus,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Blixus,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.3,
Blixus,Star Wars Animal Collection (Continued),2,AnimalAdult,0.6,Pawn_Blixus_Wounded
Blurrg,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Blurrg,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.3,
Blurrg,Star Wars Animal Collection (Continued),2,AnimalAdult,0.55,Pawn_Blurrg_Wounded
Bolotaur,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Bolotaur,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
Bolotaur,Star Wars Animal Collection (Continued),2,AnimalAdult,0.4,Pawn_Bolotaur_Wounded
Bogwing,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Bogwing,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.15,
Bogwing,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_Bogwing_Wounded
Boma,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Boma,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.15,
Boma,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_Boma_Wounded
Bordok,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Bordok,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.25,
Bordok,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3333,Pawn_Donkey_Wounded
Borcatu,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Borcatu,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.1,
Borcatu,Star Wars Animal Collection (Continued),2,AnimalAdult,0.2,Pawn_Boomrat_Wounded
Brezak,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Brezak,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Brezak,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_Brezak_Wounded
Bursa,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Bursa,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
Bursa,Star Wars Animal Collection (Continued),2,AnimalAdult,0.5,Pawn_Bear_Injured
CanCell,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
CanCell,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.15,
CanCell,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_CanCell_Wounded
Cannok,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Cannok,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.15,
Cannok,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_Cannok_Wounded
ChrysalideRancor,Star Wars Animal Collection (Continued),0,AnimalBaby,0,Pawn_RancorBaby_Wounded
ChrysalideRancor,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
ChrysalideRancor,Star Wars Animal Collection (Continued),2,AnimalAdult,0.4,Pawn_ChrysalideRancor_Wounded
Clodhopper,Star Wars Animal Collection (Continued),0,AnimalBaby,0,Pawn_Chick_Call
Clodhopper,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.05,
Clodhopper,Star Wars Animal Collection (Continued),2,AnimalAdult,0.1,Pawn_Clodhopper_Wounded
Convor,Star Wars Animal Collection (Continued),0,AnimalBabyTiny,0,Pawn_Chick_Call
Convor,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.12,
Convor,Star Wars Animal Collection (Continued),2,AnimalAdult,0.2,Pawn_Convor_Wounded
CorellianHound,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
CorellianHound,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
CorellianHound,Star Wars Animal Collection (Continued),2,AnimalAdult,0.5,Pawn_CorellianHound_Wounded
Corinathoth,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Corinathoth,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.25,
Corinathoth,Star Wars Animal Collection (Continued),2,AnimalAdult,0.5,Pawn_Corinathoth_Wounded
Dactillion,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Dactillion,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Dactillion,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_Dactillion_Wounded
Dalgo,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Dalgo,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.15,
Dalgo,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_Dalgo_Wounded
Devourers,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Devourers,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.3,
Devourers,Star Wars Animal Collection (Continued),2,AnimalAdult,0.6,Pawn_Devourer_Wounded
Dianoga,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Dianoga,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.3,
Dianoga,Star Wars Animal Collection (Continued),2,AnimalAdult,0.6,Pawn_Dianoga_Wounded
Dragonsnake,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Dragonsnake,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.25,
Dragonsnake,Star Wars Animal Collection (Continued),2,AnimalAdult,0.5,Pawn_Dragonsnake_Wounded
Drexl,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Drexl,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Drexl,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_Drexl_Wounded
EnergySpider,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
EnergySpider,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
EnergySpider,Star Wars Animal Collection (Continued),2,AnimalAdult,0.8,Pawn_EnergySpider_Wounded
Eopie,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Eopie,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.15,
Eopie,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_Eopie_Wounded
Falumpaset,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Falumpaset,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
Falumpaset,Star Wars Animal Collection (Continued),2,AnimalAdult,0.6,Pawn_Falumpaset_Wounded
Fambaa,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Fambaa,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.5,
Fambaa,Star Wars Animal Collection (Continued),2,AnimalAdult,1.0,Pawn_Fambaa_Wounded
Fanback,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Fanback,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
Fanback,Star Wars Animal Collection (Continued),2,AnimalAdult,0.4,Pawn_Fanback_Wounded
FeralGrazer,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
FeralGrazer,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.20,
FeralGrazer,Star Wars Animal Collection (Continued),2,AnimalAdult,0.30,Pawn_FeralGrazer_Wounded
FeralNerf,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
FeralNerf,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
FeralNerf,Star Wars Animal Collection (Continued),2,AnimalAdult,0.3,Pawn_FeralNerf_Wounded
FrilledGorg,Star Wars Animal Collection (Continued),0,AnimalBabyTiny,0,
FrilledGorg,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.1,
FrilledGorg,Star Wars Animal Collection (Continued),2,AnimalAdult,0.2,Pawn_Gorg_Wounded
FrogDog,Star Wars Animal Collection (Continued),0,AnimalBabyTiny,0,
FrogDog,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.5,
FrogDog,Star Wars Animal Collection (Continued),2,AnimalAdult,1.0,Pawn_FrogDog_Wounded
Gelagrub,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Gelagrub,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.15,
Gelagrub,Star Wars Animal Collection (Continued),2,AnimalAdult,0.25,Pawn_Gelagrub_Wounded
Gorg,Star Wars Animal Collection (Continued),0,AnimalBabyTiny,0,
Gorg,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.1,
Gorg,Star Wars Animal Collection (Continued),2,AnimalAdult,0.15,Pawn_Gorg_Wounded
Gornt,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Gornt,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.05,
Gornt,Star Wars Animal Collection (Continued),2,AnimalAdult,0.1,Pawn_Gornt_Wounded
Grank,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Grank,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.2,
Grank,Star Wars Animal Collection (Continued),2,AnimalAdult,0.5,Pawn_Grank_Wounded
GraniteSlug,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
GraniteSlug,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.05,
GraniteSlug,Star Wars Animal Collection (Continued),2,AnimalAdult,0.1,Pawn_GraniteSlug_Wounded
Grazer,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Grazer,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.20,
Grazer,Star Wars Animal Collection (Continued),2,AnimalAdult,0.30,Pawn_FeralGrazer_Wounded
GreaterKraytDragon,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
GreaterKraytDragon,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.75,
GreaterKraytDragon,Star Wars Animal Collection (Continued),2,AnimalAdult,1.5,Pawn_GreaterKraytDragon_Wounded
Gualaar,Star Wars Animal Collection (Continued),0,AnimalBaby,0,
Gualaar,Star Wars Animal Collection (Continued),1,AnimalJuvenile,0.4,
