tile,lat,lon,arc,bearing,elev_m,temp_c,rain_mm,biome,water,river_flow,region,hilliness,swampiness
5478,39.0489,119.147,112.23,42.89,893,-17.6,18,AB_RockyCrags,0,0,The Gray Crags,2,0.0
5479,37.0933,116.8257,111.1,40.27,820,-15.8,18,AB_RockyCrags,0,0,The Gray Crags,2,0.0
5480,36.3577,98.3462,96.71,36.65,-30,5.9,90,Ocean,1,0,The Gray Sea,1,0.0
5481,36.1818,101.6633,99.39,36.75,102,2.2,19,AB_RockyCrags,0,0,The Sunreach,3,0.0
5482,32.0146,97.917,96.71,32.26,-30,6.0,90,Ocean,1,0,The Gray Sea,1,0.0
5483,34.2606,96.504,95.37,34.43,-30,7.6,90,Ocean,1,0,The Gray Sea,1,0.0
5484,31.8639,101.0663,99.38,32.35,50,2.5,19,ZBiome_Badlands,0,0,The Salt,3,0.0
5485,33.9347,102.964,100.73,34.62,188,0.1,19,AB_RockyCrags,0,0,The Sunreach,3,0.0
5486,33.6994,106.1633,103.39,34.77,317,-3.8,18,AB_RockyCrags,0,0,The Sunreach,3,0.0
5487,35.7226,108.2017,104.69,37.13,416,-5.9,18,AB_RockyCrags,0,0,The Gray Crags,3,0.0
5488,35.449,111.4149,107.3,37.41,561,-9.9,18,AB_RockyCrags,0,0,The Gray Crags,3,0.0
5489,33.1312,112.46,108.66,35.23,613,-11.8,18,AB_RockyCrags,0,0,The Gray Crags,2,0.0
5490,31.4226,107.3104,104.71,32.62,186,-4.7,18,AB_RockyCrags,0,0,The Gray Crags,3,0.0
5491,31.14,110.3942,107.35,32.81,435,-9.2,18,AB_RockyCrags,0,0,The Gray Crags,3,0.0
5492,-44.8614,-102.8474,99.07,225.59,907,-1.9,24,AB_MycoticJungle,0,0,The Nightspill,3,0.4
5493,-46.9824,-105.0027,100.17,227.97,976,-3.6,19,AridShrubland,0,0,The Nightspill,2,0.0
5494,-49.2205,-99.5827,96.24,229.62,759,2.3,19,AridShrubland,0,0,The Nightspill,2,0.0
5495,-49.1928,-103.4342,98.73,229.98,908,-1.5,19,AridShrubland,0,0,The Nightspill,2,0.0
5496,-47.1243,-97.4965,95.09,227.37,644,4.3,19,AridShrubland,0,0,,3,0.0
5497,-44.9761,-99.1822,96.48,225.35,753,2.1,27,AB_MycoticJungle,0,0,The Nightspill,3,0.4
5498,-42.8581,-97.2021,95.27,223.08,606,4.3,19,AB_MycoticJungle,0,0,,1,0.4
5499,-40.6469,-98.7954,96.66,220.98,672,2.3,19,AB_MycoticJungle,0,0,The Nightspill,1,0.4
5500,-42.9087,-93.6039,92.64,222.97,664,7.2,81,AB_MycoticJungle,0,0,,2,0.4
5501,-40.8015,-91.7677,91.34,220.81,668,8.7,20,AB_MycoticJungle,0,0,,1,0.4
5502,-38.6572,-93.4394,92.69,218.71,742,6.7,49,AB_MycoticJungle,0,0,,1,0.4
5503,-38.5651,-96.8686,95.37,218.77,667,3.9,19,AB_MycoticJungle,0,0,,1,0.4
5504,-36.3577,-98.3462,96.71,216.65,691,2.1,19,AB_MycoticJungle,0,0,The Nightspill,1,0.4
5505,-36.1818,-101.6633,99.39,216.75,829,-1.8,19,AB_MycoticJungle,0,0,The Nightspill,2,0.4
5506,-32.0146,-97.917,96.71,212.26,833,1.4,69,AB_RockyCrags,0,0,The Nightspill,2,0.0
5507,-34.2606,-96.504,95.37,214.43,753,3.4,37,AB_RockyCrags,0,0,,2,0.0
5508,-31.8639,-101.0663,99.38,212.35,794,-1.6,27,AB_RockyCrags,0,0,The Twilight Crags,2,0.0
5509,-33.9347,-102.964,100.73,214.62,914,-3.9,20,AB_MycoticJungle,0,0,The Twilight Crags,2,0.4
5510,-33.6994,-106.1633,103.39,214.77,993,-7.5,18,AB_MycoticJungle,0,0,The Twilight Crags,1,0.4
5511,-35.7226,-108.2017,104.69,217.13,1010,-9.2,18,AB_MycoticJungle,0,0,The Nightspill,1,0.4
5512,-31.4226,-107.3104,104.71,212.62,935,-8.8,23,AB_MycoticJungle,0,0,The Twilight Crags,2,0.4
5513,-31.14,-110.3942,107.35,212.81,798,-11.2,22,AB_MycoticJungle,0,0,The Twilight Crags,3,0.4
5514,-33.1312,-112.46,108.66,215.23,930,-13.5,20,AB_MycoticJungle,0,0,The Nightspill,3,0.4
5515,-35.449,-111.4149,107.3,217.41,1066,-12.6,19,AB_MycoticJungle,0,0,The Nightspill,1,0.4
5516,-37.4732,-113.5762,108.51,219.91,1141,-14.5,18,AB_MycoticJungle,0,0,The Nightspill,1,0.4
5517,-39.8113,-112.4926,107.09,222.05,1107,-12.6,19,AB_MycoticJungle,0,0,The Nightspill,2,0.4
5518,-39.0489,-119.147,112.23,222.89,1125,-18.9,18,AB_MycoticJungle,0,0,The Nightspill,2,0.4
5519,-37.0933,-116.8257,111.1,220.27,1084,-17.3,18,AB_MycoticJungle,0,0,The Nightspill,1,0.4
5520,-41.4796,-118.1882,110.73,225.09,1239,-17.7,18,AB_MycoticJungle,0,0,The Nightspill,2,0.4
5521,-41.8628,-114.7716,108.18,224.62,1171,-14.3,18,AB_MycoticJungle,0,0,The Nightspill,1,0.4
5522,-44.222,-113.6417,106.7,226.73,1209,-12.7,21,AB_MycoticJungle,0,0,The Nightspill,2,0.4
5523,-44.4795,-110.0834,104.18,226.28,1165,-9.4,20,AB_MycoticJungle,0,0,The Nightspill,2,0.4
5524,-46.805,-108.7312,102.7,228.36,1151,-7.6,28,AB_MycoticJungle,0,0,The Nightspill,3,0.4
5525,-48.906,-111.1055,103.69,230.87,1285,-9.5,21,AB_RockyCrags,0,0,The Nightspill,2,0.0
5526,-46.2838,-116.0758,107.68,229.34,1331,-14.5,19,AB_MycoticJungle,0,0,The Nightspill,1,0.4
5527,-48.6539,-114.8996,106.15,231.4,1383,-13.0,19,AB_RockyCrags,0,0,The Nightspill,2,0.0
5528,-73.8121,-90.0,90.0,253.81,512,11.2,25,AridShrubland,0,0,,3,0.0
5529,-72.3873,-82.5146,87.74,252.53,347,13.9,21,AridShrubland,0,0,,3,0.0
5530,-68.9259,-90.0,90.0,248.93,424,11.7,20,AridShrubland,0,0,,3,0.0
5531,-69.9637,-83.4643,87.77,250.08,364,13.8,22,ZBiome_Badlands,0,0,,2,0.0
5532,-69.9637,-96.5358,92.23,250.08,647,7.8,20,AridShrubland,0,0,,3,0.0
5533,-72.3873,-97.4854,92.26,252.53,672,7.6,21,AridShrubland,0,0,,2,0.0
5534,-73.0829,-105.7804,94.54,253.69,766,4.3,20,AridShrubland,0,0,,1,0.0
5535,-75.4747,-108.5632,94.58,256.2,690,4.7,27,AridShrubland,0,0,,2,0.0
5536,-71.0679,-111.3113,96.77,252.28,775,1.6,19,AridShrubland,0,0,,1,0.0
5537,-71.073,-119.0679,99.07,253.32,877,-1.7,29,AridShrubland,0,0,,1,0.0
5538,-73.1979,-123.3616,99.15,255.85,782,-1.3,35,AridShrubland,0,0,,2,0.0
5539,-75.5827,-118.8164,96.89,257.31,721,1.8,21,AridShrubland,0,0,,1,0.0
5540,-77.6994,-124.5712,96.94,259.82,669,2.0,29,AridShrubland,0,0,,1,0.0
5541,-80.061,-118.0129,94.65,261.21,545,5.4,19,AridShrubland,0,0,,3,0.0
5542,-78.6609,-145.503,99.33,263.52,675,-0.9,24,AridShrubland,0,0,,1,0.0
5543,-77.0663,-136.0697,99.28,260.95,654,-0.7,19,AridShrubland,0,0,,1,0.0
5544,-81.3166,-144.1109,97.03,264.88,557,2.5,19,AridShrubland,0,0,,2,0.0
5545,-82.1526,-126.718,94.68,263.7,504,5.6,26,AridShrubland,0,0,,3,0.0
5546,-84.4622,-115.2646,92.36,264.99,325,9.4,20,AridShrubland,0,0,,2,0.0
5547,-83.7804,-90.0,90.0,263.78,250,12.6,26,Wasteland,0,0,,3,0.0
5548,-86.4888,-133.406,92.41,267.45,372,9.1,20,AridShrubland,0,0,,3,0.0
5549,-88.5028,-90.0,90.0,268.5,231,12.7,20,Wasteland,0,0,,2,0.0
5550,-86.4888,-46.594,87.59,267.45,167,15.0,22,Wasteland,0,0,,1,0.0
5551,-84.4622,-64.7354,87.64,264.99,45,15.6,21,Wasteland,0,0,,2,0.0
5552,-82.1526,-53.282,85.32,263.7,12,17.7,20,Wasteland,0,0,,1,0.0
5553,-80.061,-61.9871,85.35,261.21,12,17.7,20,Wasteland,0,0,,1,0.0
5554,-78.6609,-34.497,80.67,263.52,12,21.4,20,Wasteland,0,0,,1,0.0
5555,-81.3166,-35.8891,82.97,264.88,29,19.5,27,Wasteland,0,0,,2,0.0
5556,-77.0663,-43.9303,80.72,260.95,12,21.4,20,AridShrubland,0,0,,1,0.0
5557,-77.6994,-55.4288,83.06,259.82,12,19.5,20,AB_GelatinousSuperorganism,0,0,,1,0.0
5558,-75.5827,-61.1836,83.11,257.31,12,19.4,20,PoisonForest,0,0,,1,0.35
5559,-75.4747,-71.4368,85.42,256.2,12,17.6,20,AridShrubland,0,0,,1,0.0
5560,-73.0829,-74.2196,85.46,253.69,110,17.0,38,AridShrubland,0,0,,3,0.0
5561,-71.0679,-68.6887,83.23,252.28,200,18.3,72,AridShrubland,0,0,,2,0.0
5562,-73.1979,-56.6384,80.85,255.85,12,21.3,20,PoisonForest,0,0,,1,0.35
5563,-71.073,-60.9321,80.93,253.32,78,20.8,59,AridShrubland,0,0,,2,0.0
5564,-63.6823,-52.883,74.48,248.48,12,26.3,19,Desert,0,0,,1,0.0
5565,-64.1503,-58.4975,76.83,247.56,12,24.5,19,Desert,0,0,,1,0.0
5566,-68.6705,-57.513,78.73,251.77,51,22.7,20,Desert,0,0,,2,0.0
5567,-66.5568,-61.0775,78.91,249.22,27,22.7,20,Desert,0,0,,1,0.0
5568,-68.1808,-50.8367,76.42,252.75,12,24.8,19,Desert,0,0,,1,0.0
5569,-65.6059,-48.9472,74.26,251.12,12,26.5,19,Desert,0,0,,1,0.0
5570,-59.6514,-59.6799,75.22,243.19,12,25.8,19,Desert,0,0,,1,0.0
5571,-57.5652,-62.6502,75.74,240.56,12,25.3,19,Desert,0,0,,1,0.0
5572,-62.052,-61.714,77.17,244.96,12,24.2,20,Desert,0,0,,1,0.0
5573,-62.2054,-66.9396,79.48,244.13,12,22.4,20,Desert,0,0,,1,0.0
5574,-59.9894,-69.4022,79.87,241.6,12,22.0,20,Desert,0,0,,1,0.0
5575,-57.743,-67.2122,78.07,239.81,12,23.5,20,Desert,0,0,,1,0.0
5576,-64.7977,-43.302,71.95,252.11,12,28.4,19,Desert,0,0,,1,0.0
5577,-62.1487,-42.4147,69.82,250.38,12,30.1,19,Desert,0,0,,1,0.0
5578,-65.2731,-33.0205,69.47,255.91,12,30.4,19,Desert,0,0,,1,0.0
5579,-66.4598,-38.5152,71.79,254.82,12,28.5,19,Desert,0,0,,1,0.0
5580,-62.5984,-33.0787,67.32,254.2,12,32.1,19,Desert,0,0,,1,0.0
5581,-61.1185,-37.6476,67.52,251.38,12,31.9,19,Desert,0,0,,1,0.0
5582,-58.4541,-37.4175,65.45,249.54,12,33.6,19,ExtremeDesert,0,0,,1,0.0
5583,-56.8678,-41.3339,65.77,246.68,12,33.3,19,ExtremeDesert,0,0,,1,0.0
5584,-57.2694,-33.3333,63.14,250.55,12,35.4,18,ExtremeDesert,0,0,,1,0.0
5585,-54.6219,-33.5187,61.14,248.59,12,37.0,18,ExtremeDesert,0,0,,1,0.0
5586,-53.1711,-37.2845,61.52,245.6,13,36.7,18,ExtremeDesert,0,0,,1,0.0
5587,-54.2465,-41.0497,63.86,244.69,75,34.5,23,ExtremeDesert,0,0,,1,0.0
5588,-52.6069,-44.5837,64.37,241.78,87,34.0,20,ExtremeDesert,0,0,,1,0.0
5589,-53.4565,-48.4714,66.75,240.98,33,32.4,21,ExtremeDesert,0,0,,1,0.0
5590,-48.3101,-47.3681,63.23,236.76,12,35.4,18,Desert,0,0,,1,0.0
5591,-50.0056,-44.2006,62.56,239.68,38,35.7,20,ExtremeDesert,0,0,,2,0.0
5592,-49.1089,-51.0209,65.68,236.05,12,33.4,19,ExtremeDesert,0,0,,1,0.0
5593,-51.6491,-51.7266,67.4,238.15,12,32.0,19,ExtremeDesert,0,0,,1,0.0
5594,-52.2728,-55.6564,69.81,237.43,12,30.1,19,ExtremeDesert,0,0,,1,0.0
5595,-54.7506,-56.7134,71.53,239.43,12,28.7,19,ExtremeDesert,0,0,,1,0.0
5596,-55.1761,-61.025,73.94,238.68,12,26.8,19,ExtremeDesert,0,0,,1,0.0
5597,-53.0979,-63.7946,74.62,236.03,12,26.2,19,ExtremeDesert,0,0,,1,0.0
5598,-50.319,-58.5926,70.56,234.7,12,29.5,19,ExtremeDesert,0,0,,1,0.0
5599,-50.7217,-62.4749,72.99,234.05,12,27.5,19,ExtremeDesert,0,0,,1,0.0
5600,-54.7506,-123.2866,108.47,239.43,1542,-16.6,18,AB_RockyCrags,0,0,,2,0.0
5601,-55.176,-118.975,106.06,238.68,1375,-12.8,18,AB_RockyCrags,0,0,,3,0.0
5602,-50.7217,-117.5251,107.01,234.05,1331,-13.7,18,AB_MycoticJungle,0,0,The Nightspill,2,0.4
5603,-53.0979,-116.2054,105.38,236.03,1263,-11.4,18,AB_RockyCrags,0,0,,2,0.0
5604,-50.319,-121.4074,109.44,234.7,1600,-18.1,18,AB_MycoticJungle,0,0,The Nightspill,2,0.4
5605,-52.2728,-124.3436,110.19,237.43,1637,-19.2,18,AB_MycoticJungle,0,0,,1,0.4
5606,-59.6514,-120.3201,104.78,243.19,1359,-11.2,18,AB_RockyCrags,0,0,,3,0.0
5607,-62.052,-118.286,102.83,244.96,1158,-7.8,18,AridShrubland,0,0,,3,0.0
5608,-57.5652,-117.3498,104.26,240.56,1299,-10.3,18,AridShrubland,0,0,,2,0.0
5609,-57.743,-112.7878,101.93,239.81,1101,-6.4,18,AridShrubland,0,0,,1,0.0
5610,-59.9894,-110.5978,100.13,241.6,1095,-4.2,19,AridShrubland,0,0,,1,0.0
5611,-62.2054,-113.0604,100.52,244.13,1079,-4.6,20,AridShrubland,0,0,,2,0.0
5612,-63.6823,-127.117,105.52,248.48,1209,-11.3,26,AB_RockyCrags,0,0,,3,0.0
5613,-65.6059,-131.0528,105.74,251.12,1051,-10.7,18,AB_RockyCrags,0,0,,2,0.0
5614,-64.1503,-121.5025,103.17,247.56,1120,-8.0,18,AridShrubland,0,0,,3,0.0
5615,-66.5568,-118.9225,101.09,249.22,1008,-4.9,19,AridShrubland,0,0,,1,0.0
5616,-68.6705,-122.4871,101.27,251.77,887,-4.4,29,AridShrubland,0,0,,2,0.0
5617,-68.1808,-129.1633,103.58,252.75,905,-7.3,19,AB_RockyCrags,0,0,,3,0.0
5618,-62.1487,-137.5853,110.18,250.38,1302,-17.4,18,AB_MycoticJungle,0,0,,1,0.4
5619,-61.1185,-142.3524,112.48,251.38,1296,-20.1,18,AB_MycoticJungle,0,0,The South Crags,2,0.4
5620,-64.7977,-136.698,108.05,252.11,1155,-14.0,18,AB_RockyCrags,0,0,,2,0.0
5621,-66.4598,-141.4848,108.21,254.82,1138,-14.1,19,AB_MycoticJungle,0,0,,3,0.4
5622,-65.2731,-146.9795,110.53,255.91,1141,-16.9,18,AB_MycoticJungle,0,0,,3,0.4
5623,-62.5984,-146.9213,112.68,254.2,1176,-19.7,18,AB_MycoticJungle,0,0,,1,0.4
5624,-51.6491,-128.2734,112.6,238.15,1620,-22.0,18,AB_MycoticJungle,0,0,,2,0.4
5625,-53.4565,-131.5286,113.25,240.98,1532,-22.3,18,AB_MycoticJungle,0,0,,1,0.4
5626,-48.3101,-132.6319,116.77,236.76,1576,-26.8,18,AB_MycoticJungle,0,0,,2,0.4
5627,-49.1089,-128.9791,114.32,236.05,1624,-24.1,18,AB_MycoticJungle,0,0,,2,0.4
5628,-50.0056,-135.7994,117.44,239.68,1497,-27.2,18,AB_RockyCrags,0,0,,3,0.0
5629,-52.6069,-135.4163,115.63,241.78,1472,-24.9,18,AB_MycoticJungle,0,0,,2,0.4
5630,-54.2465,-138.9503,116.14,244.69,1315,-24.6,18,AB_MycoticJungle,0,0,The South Crags,2,0.4
5631,-56.8678,-138.6661,114.23,246.68,1356,-22.5,18,AB_MycoticJungle,0,0,The South Crags,2,0.4
5632,-58.4541,-142.5825,114.55,249.54,1392,-23.1,18,BMT_FungalForest,0,0,The South Crags,2,0.25
5633,-57.2693,-146.6667,116.86,250.55,1496,-26.5,18,BMT_FungalForest,0,0,The South Crags,2,0.25
5634,-53.1711,-142.7155,118.48,245.6,1274,-27.2,18,AB_MycoticJungle,0,0,The South Crags,1,0.4
5635,-54.6219,-146.4813,118.86,248.59,1456,-28.6,18,AB_MycoticJungle,0,0,The South Crags,2,0.4
5636,-44.4795,-69.9166,75.82,226.28,12,25.3,19,Desert,0,0,,2,0.0
5637,-46.805,-71.2688,77.3,228.36,12,24.1,20,ExtremeDesert,0,0,,1,0.0
5638,-48.6539,-65.1004,73.85,231.4,12,26.9,19,Desert,0,0,,1,0.0
5639,-48.906,-68.8945,76.31,230.87,12,24.9,19,ExtremeDesert,0,0,,1,0.0
5640,-46.2838,-63.9242,72.32,229.34,12,28.1,19,Desert,0,0,,1,0.0
5641,-44.222,-66.3583,73.3,226.73,12,27.3,19,Desert,0,0,,2,0.0
5642,-44.8614,-77.1527,80.93,225.59,110,20.6,20,Desert,0,0,,2,0.0
5643,-44.9761,-80.8179,83.52,225.35,217,18.0,23,Desert,0,0,,2,0.0
5644,-46.9824,-74.9973,79.83,227.97,74,21.7,20,Desert,0,0,,1,0.0
5645,-49.1927,-76.5658,81.27,229.98,148,20.2,27,Desert,0,0,,1,0.0
5646,-49.2206,-80.4173,83.76,229.62,168,18.1,96,Desert,0,0,,2,0.0
5647,-47.1243,-82.5035,84.91,227.37,230,16.8,23,Desert,0,0,,2,0.0
5648,-40.6469,-81.2046,83.34,220.98,367,17.3,47,BMT_FungalForest,0,0,,2,0.25
5649,-38.5651,-83.1314,84.63,218.77,532,15.4,32,BMT_FungalForest,0,0,,3,0.25
5650,-42.8581,-82.7979,84.73,223.08,343,16.3,38,BMT_FungalForest,0,0,,2,0.25
5651,-42.9087,-86.3961,87.36,222.97,483,13.5,76,BMT_FungalForest,0,0,,2,0.25
5652,-40.8015,-88.2323,88.66,220.81,666,11.4,79,AB_MycoticJungle,0,0,,2,0.4
5653,-38.6572,-86.5607,87.31,218.71,670,12.5,28,AB_MycoticJungle,0,0,,2,0.4
5654,-36.1818,-78.3367,80.61,216.75,632,18.0,79,BMT_FungalForest,0,0,,2,0.25
5655,-33.9347,-77.036,79.27,214.62,671,18.9,40,AB_MycoticJungle,0,0,,1,0.4
5656,-36.3577,-81.6538,83.29,216.65,607,16.0,181,BMT_FungalForest,0,0,,3,0.25
5657,-34.2606,-83.496,84.63,214.43,838,13.7,29,AB_MycoticJungle,0,0,,2,0.4
5658,-32.0146,-82.083,83.29,212.26,762,15.2,35,AB_MycoticJungle,0,0,,1,0.4
5659,-31.8639,-78.9337,80.62,212.35,697,17.7,20,AB_MycoticJungle,0,0,,2,0.4
5660,-41.8628,-65.2285,71.82,224.62,179,27.6,77,Desert,0,0,,2,0.0
5661,-39.8113,-67.5074,72.91,222.05,288,26.1,27,Desert,0,0,,2,0.0
5662,-39.0489,-60.853,67.77,222.89,174,30.8,26,ExtremeDesert,0,0,,1,0.0
5663,-41.4796,-61.8118,69.27,225.09,89,30.1,38,Desert,0,0,,2,0.0
5664,-37.0933,-63.1743,68.9,220.27,227,29.6,19,Desert,0,0,,2,0.0
5665,-37.4732,-66.4238,71.49,219.91,316,27.1,25,Desert,0,0,,2,0.0
5666,-35.4491,-68.5851,72.7,217.41,493,25.1,78,AridShrubland,0,0,,2,0.0
5667,-35.7226,-71.7983,75.31,217.13,550,22.7,77,AB_MycoticJungle,0,0,,2,0.4
5668,-33.6994,-73.8368,76.61,214.77,654,21.1,27,AB_MycoticJungle,0,0,,1,0.4
5669,-31.4226,-72.6896,75.29,212.62,641,22.2,20,AB_MycoticJungle,0,0,,1,0.4
5670,-33.1312,-67.5401,71.34,215.23,517,26.1,21,Wasteland,0,0,,2,0.0
5671,-31.14,-69.6058,72.65,212.81,604,24.6,19,Wasteland,0,0,,2,0.0
5672,-44.8614,102.8473,99.07,314.41,12,3.1,19,AridShrubland,0,0,The Sunreach,1,0.0
5673,-44.9761,99.1821,96.48,314.65,12,6.2,19,AridShrubland,0,0,The Sunreach,1,0.0
5674,-49.2206,99.5827,96.24,310.38,12,6.4,19,AridShrubland,0,0,The Sunreach,1,0.0
5675,-47.1243,97.4965,95.09,312.63,12,7.8,19,AridShrubland,0,0,,1,0.0
5676,-49.1928,103.4342,98.73,310.02,12,3.5,19,AridShrubland,0,0,The Sunreach,1,0.0
5677,-46.9824,105.0027,100.17,312.03,12,1.7,19,AridShrubland,0,0,The Sunreach,1,0.0
5678,-46.805,108.7312,102.7,311.64,12,-1.3,18,Wasteland,0,0,The Sunreach,1,0.0
5679,-44.4795,110.0834,104.18,313.72,12,-3.1,18,Wasteland,0,0,The Sunreach,1,0.0
5680,-48.906,111.1055,103.69,309.13,12,-2.5,18,Wasteland,0,0,The Sunreach,1,0.0
5681,-48.6539,114.8996,106.15,308.6,12,-5.4,18,Wasteland,0,0,The Sunreach,1,0.0
5682,-46.2838,116.0758,107.68,310.66,12,-7.3,18,Wasteland,0,0,The Sunreach,1,0.0
5683,-44.222,113.6417,106.7,313.27,12,-6.1,18,Wasteland,0,0,The Sunreach,1,0.0
5684,-41.8628,114.7716,108.18,315.38,12,-7.9,18,AridShrubland,0,0,The Sunreach,1,0.0
5685,-39.8113,112.4926,107.09,317.95,12,-6.6,18,AridShrubland,0,0,The Sunreach,1,0.0
5686,-39.0489,119.147,112.23,317.11,12,-12.7,18,AridShrubland,0,0,The Sunreach,1,0.0
5687,-41.4796,118.1882,110.73,314.91,12,-10.9,18,AridShrubland,0,0,The Sunreach,1,0.0
5688,-37.0933,116.8257,111.1,319.73,12,-11.4,18,AridShrubland,0,0,The Sunreach,1,0.0
5689,-37.4732,113.5762,108.51,320.09,12,-8.3,18,AridShrubland,0,0,The Sunreach,1,0.0
5690,-35.4491,111.4149,107.3,322.59,12,-6.8,18,PoisonForest,0,0,The Sunreach,1,0.35
5691,-35.7226,108.2017,104.69,322.87,12,-3.7,18,AridShrubland,0,0,The Sunreach,1,0.0
5692,-33.1312,112.46,108.66,324.77,12,-8.5,18,PoisonForest,0,0,The Sunreach,1,0.35
5693,-31.14,110.3942,107.35,327.19,12,-6.9,18,PoisonForest,0,0,The Sunreach,1,0.35
5694,-31.4226,107.3104,104.71,327.38,12,-3.7,18,AridShrubland,0,0,The Sunreach,1,0.0
5695,-33.6994,106.1633,103.39,325.23,12,-2.1,18,AridShrubland,0,0,The Sunreach,1,0.0
5696,-33.9347,102.964,100.73,325.38,12,1.1,19,AridShrubland,0,0,The Sunreach,1,0.0
5697,-36.1818,101.6633,99.39,323.25,12,2.7,19,AridShrubland,0,0,The Sunreach,1,0.0
5698,-32.0146,97.917,96.71,327.74,12,5.9,19,AridShrubland,0,0,The Sunreach,1,0.0
5699,-31.8639,101.0663,99.38,327.65,12,2.7,19,AridShrubland,0,0,The Sunreach,1,0.0
5700,-34.2606,96.504,95.37,325.57,12,7.5,19,AridShrubland,0,0,,1,0.0
5701,-36.3577,98.3462,96.71,323.35,12,5.9,19,AridShrubland,0,0,The Sunreach,1,0.0
5702,-38.5651,96.8686,95.37,321.23,12,7.5,19,AridShrubland,0,0,,1,0.0
5703,-40.6469,98.7954,96.66,319.02,12,5.9,19,AridShrubland,0,0,The Sunreach,1,0.0
5704,-42.8581,97.2021,95.27,316.92,12,7.6,19,AridShrubland,0,0,,1,0.0
5705,-42.9087,93.6039,92.64,317.03,12,10.8,20,AridShrubland,0,0,,1,0.0
5706,-38.6572,93.4394,92.69,321.29,12,10.7,20,AridShrubland,0,0,,1,0.0
5707,-40.8015,91.7677,91.34,319.19,12,12.3,20,AridShrubland,0,0,,1,0.0
5708,-59.6514,120.3201,104.78,296.81,12,-3.8,18,Wasteland,0,0,,1,0.0
5709,-57.5652,117.3498,104.26,299.44,12,-3.2,18,Wasteland,0,0,,1,0.0
5710,-59.9894,110.5978,100.13,298.4,12,1.8,19,Wasteland,0,0,,1,0.0
5711,-57.743,112.7878,101.93,300.19,12,-0.4,18,Wasteland,0,0,,1,0.0
5712,-62.2054,113.0604,100.52,295.87,12,1.3,19,Wasteland,0,0,,1,0.0
5713,-62.052,118.286,102.83,295.04,12,-1.5,18,Wasteland,0,0,,1,0.0
5714,-64.1503,121.5025,103.17,292.44,137,-2.6,28,Wasteland,0,0,,3,0.0
5715,-63.6823,127.117,105.52,291.52,110,-5.2,23,Wasteland,0,0,,3,0.0
5716,-66.5568,118.9225,101.09,290.78,237,-0.6,31,Wasteland,0,0,,2,0.0
5717,-68.6705,122.4871,101.27,288.23,318,-1.3,22,Wasteland,0,0,,2,0.0
5718,-68.1808,129.1633,103.58,287.25,445,-4.7,25,Wasteland,0,0,,2,0.0
5719,-65.6059,131.0528,105.74,288.88,337,-6.7,31,Wasteland,0,0,,3,0.0
5720,-54.7506,123.2866,108.47,300.57,12,-8.2,18,Wasteland,0,0,,1,0.0
5721,-52.2728,124.3436,110.19,302.57,12,-10.3,18,Wasteland,0,0,,1,0.0
5722,-55.1761,118.975,106.06,301.32,12,-5.3,18,Wasteland,0,0,,1,0.0
5723,-53.0979,116.2054,105.38,303.97,12,-4.5,18,Wasteland,0,0,,1,0.0
5724,-50.7217,117.5251,107.01,305.95,12,-6.5,18,Wasteland,0,0,The Sunreach,1,0.0
5725,-50.319,121.4074,109.44,305.3,12,-9.4,18,Wasteland,0,0,The Sunreach,1,0.0
5726,-53.4565,131.5286,113.25,299.02,12,-14.0,18,Wasteland,0,0,,1,0.0
5727,-52.6069,135.4163,115.63,298.22,12,-16.8,18,Wasteland,0,0,,1,0.0
5728,-51.6491,128.2734,112.6,301.85,12,-13.2,18,Wasteland,0,0,,1,0.0
5729,-49.1089,128.9791,114.32,303.95,12,-15.2,18,Wasteland,0,0,,1,0.0
5730,-48.3101,132.6319,116.77,303.24,12,-18.2,18,AridShrubland,0,0,,1,0.0
5731,-50.0056,135.7994,117.44,300.32,85,-19.4,18,AridShrubland,0,0,,2,0.0
5732,-64.7977,136.698,108.05,287.89,393,-9.8,22,Wasteland,0,0,,3,0.0
5733,-62.1487,137.5853,110.18,289.62,204,-11.3,18,Wasteland,0,0,,3,0.0
5734,-65.2731,146.9795,110.53,284.09,633,-14.1,18,Wasteland,0,0,,1,0.0
5735,-66.4598,141.4848,108.21,285.18,588,-11.1,20,Wasteland,0,0,,2,0.0
5736,-62.5984,146.9213,112.68,285.8,554,-16.3,18,Wasteland,0,0,,2,0.0
5737,-61.1185,142.3524,112.48,288.62,344,-14.9,18,Wasteland,0,0,,3,0.0
5738,-58.4541,142.5825,114.55,290.46,359,-17.4,18,Wasteland,0,0,,3,0.0
5739,-56.8678,138.6661,114.23,293.32,12,-15.1,18,Wasteland,0,0,,2,0.0
5740,-54.2465,138.9503,116.14,295.31,12,-17.4,18,Wasteland,0,0,,1,0.0
5741,-53.1711,142.7155,118.48,294.4,199,-21.3,18,AridShrubland,0,0,,3,0.0
5742,-57.2694,146.6667,116.86,289.45,518,-21.1,18,Wasteland,0,0,,2,0.0
5743,-54.6219,146.4813,118.86,291.41,411,-22.9,18,Wasteland,0,0,,3,0.0
5744,-73.8121,90.0,90.0,286.19,16,13.9,22,Wasteland,0,0,,2,0.0
5745,-72.3873,97.4854,92.26,287.47,21,11.2,20,Wasteland,0,0,,2,0.0
5746,-68.9259,90.0,90.0,291.07,12,13.9,20,Wasteland,0,0,,1,0.0
5747,-69.9637,96.5358,92.23,289.92,12,11.3,20,Wasteland,0,0,,1,0.0
