tile,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution,riverDist,feature,featureId,waterCovered,roadCount,riverCount,mutatorCount
2144,Wasteland,11.0,23.2,0.0,Flat,0.0,0.0,0,Blight,72,False,2,0,0
2145,Wasteland,100.0,21.5,0.0,SmallHills,0.0,0.0,0,Blight,72,False,0,0,0
2146,Wasteland,146.0,15.4,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
2147,Wasteland,22.0,18.1,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
2148,Wasteland,99.0,16.9,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
2149,Wasteland,290.0,19.2,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,2
2150,Desert,32.0,28.0,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,0
2151,Desert,32.0,29.8,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,0
2152,Wasteland,35.0,24.5,0.0,Flat,0.0,0.0,0,Blight,72,False,2,0,2
2153,PoisonForest,33.0,22.5,0.0,Flat,0.321568638,0.0,0,Chalk Marches,90,False,0,0,0
2154,Desert,28.0,23.9,0.0,Flat,0.0,0.0,0,Long Sand,41,False,3,0,0
2155,Desert,36.0,28.0,0.0,Flat,0.0,0.0,0,Long Sand,41,False,2,0,0
2156,Wasteland,75.0,21.9,0.0,SmallHills,0.0,0.0,0,Blight,72,False,0,0,0
2157,Desert,48.0,25.5,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,2
2158,Desert,1.0,21.4,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
2159,Wasteland,82.0,19.7,0.0,SmallHills,0.0,0.0,0,Blight,72,False,0,0,0
2160,Desert,60.0,24.9,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
2161,Desert,245.0,25.8,0.0,LargeHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
2162,ZBiome_Badlands,501.0,28.5,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
2163,ZBiome_Badlands,339.0,32.1,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
2164,Desert,573.0,29.6,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,0
2165,Desert,487.0,34.5,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,2
2166,Desert,608.0,35.5,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,0
2167,Desert,404.0,35.2,0.0,LargeHills,0.0,0.0,0,Long Sand,41,False,0,0,0
2168,Desert,330.0,36.8,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2169,Desert,55.0,37.1,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
2170,Desert,138.0,42.2,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,0
2171,Desert,373.0,39.2,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2172,Desert,207.0,41.0,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2173,Desert,7.0,39.1,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,2
2174,Desert,23.0,38.3,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,0
2175,Desert,26.0,35.0,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,0
2176,Desert,33.0,33.4,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,2
2177,ExtremeDesert,42.0,35.5,0.0,Flat,0.0,0.0,0,Long Sand,41,False,4,0,1
2178,Desert,27.0,40.0,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,0
2179,ExtremeDesert,36.0,38.7,0.0,Flat,0.0,0.0,0,Long Sand,41,False,2,0,3
2180,Wasteland,138.0,35.1,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,2,0,0
2181,Desert,304.0,33.4,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,1
2182,Desert,246.0,28.4,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
2183,Desert,331.0,30.0,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
2184,Desert,30.0,30.3,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
2185,Desert,27.0,33.5,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,2,0,2
2186,Wasteland,20.0,33.4,0.0,Flat,0.0,0.0,0,Cinders,84,False,0,0,0
2187,Desert,472.0,33.5,0.0,LargeHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
2188,Wasteland,30.0,30.9,0.0,Flat,0.0,0.0,0,Cinders,84,False,2,0,0
2189,Desert,27.0,30.8,0.0,Flat,0.0,0.0,0,Cinders,84,False,0,0,2
2190,Desert,202.0,31.8,0.0,SmallHills,0.0,0.0,0,Notch,64,False,0,0,0
2191,Desert,522.0,33.1,0.0,SmallHills,0.0,0.0,0,Notch,64,False,0,0,0
2192,Desert,214.0,40.4,0.0,LargeHills,0.0,0.0,0,Kiln,42,False,0,0,0
2193,Desert,145.0,43.1,0.0,LargeHills,0.0,0.0,0,Kiln,42,False,0,0,0
2194,Desert,416.0,35.7,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
2195,Desert,526.0,33.3,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
2196,Desert,585.0,35.6,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2197,Desert,361.0,40.3,0.0,LargeHills,0.0,0.0,0,Kiln,42,False,0,0,0
2198,Desert,75.0,47.2,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,0
2199,ExtremeDesert,40.0,50.0,0.0,Flat,0.0,0.9875639,0,Kiln,42,False,0,0,3
2200,ExtremeDesert,34.0,46.6,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,1
2201,ExtremeDesert,30.0,48.3,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,1
2202,ExtremeDesert,42.0,51.9,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,3
2203,ExtremeDesert,45.0,53.0,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,1
2204,Desert,618.0,35.2,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2205,Desert,643.0,38.0,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2206,ExtremeDesert,1200.0,34.1,0.0,LargeHills,0.0,0.0,0,Ashfall Range,28,False,0,0,1
2207,ExtremeDesert,903.0,33.8,0.0,SmallHills,0.0,0.0,0,Ashfall Range,28,False,0,0,0
2208,ExtremeDesert,677.0,39.4,0.0,LargeHills,0.0,0.0,0,Ashfall Range,28,False,0,0,0
2209,ExtremeDesert,518.0,40.8,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2210,ExtremeDesert,399.0,44.3,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,1
2211,ExtremeDesert,302.0,45.7,0.0,LargeHills,0.0,0.0,0,Kiln,42,False,0,0,0
2212,ExtremeDesert,28.0,50.4,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,1
2213,ExtremeDesert,30.0,53.4,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,3
2214,ExtremeDesert,257.0,48.0,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2215,ExtremeDesert,58.0,52.5,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2216,AB_RockyCrags,920.0,5.0,0.0,Mountainous,0.0,0.8952163,23,Sunreach,29,False,0,0,1
2217,AB_RockyCrags,578.0,5.1,0.0,Mountainous,0.0,0.0,0,Sunreach,29,False,0,0,1
2218,Desert,46.0,-3.4,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,2
2219,ZBiome_Badlands,42.0,1.2,0.0,Flat,0.0,0.80531013,0,Sunreach,29,False,0,0,0
2220,PoisonForest,35.0,-3.9,0.0,Flat,0.2901961,0.0,0,Gray Crags,52,False,0,0,0
2221,ZBiome_Badlands,27.0,0.5,0.0,Flat,0.0,0.0,0,Gray Crags,52,False,0,0,1
2222,AridShrubland,6.0,13.5,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
2223,AridShrubland,8.0,17.0,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
2224,Wasteland,233.0,9.3,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
2225,ZBiome_Badlands,40.0,9.8,0.0,SmallHills,0.0,0.0,0,Damp,43,False,0,0,2
2226,AridShrubland,315.0,14.6,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
2227,AridShrubland,23.0,17.8,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
2228,AridShrubland,1.0,19.3,0.0,Flat,0.0,0.0,11,Thornbelt,59,False,0,0,2
2229,AridShrubland,1.0,23.0,0.0,Flat,0.0,0.0,8,Thornbelt,59,False,0,0,0
2230,Desert,11.0,20.3,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
2231,Wasteland,26.0,24.4,0.0,Flat,0.0,0.0,0,Cinders,84,False,0,0,2
2232,Wasteland,24.0,27.4,0.0,Flat,0.0,0.0,0,Cinders,84,False,0,0,0
2233,Wasteland,9.0,26.3,0.0,Flat,0.0,0.0,0,Cinders,84,False,0,0,0
2234,AridShrubland,1.0,19.3,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,2,0,3
2235,Ocean,-350.0,20.2,0.0,Flat,0.0,0.0,0,Grey Sea,46,True,0,0,2
2236,AridShrubland,1.0,22.0,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,2,0,1
2237,Ocean,-350.0,26.5,0.0,Flat,0.0,0.0,0,Grey Sea,46,True,0,0,0
2238,Ocean,-350.0,26.3,0.0,Flat,0.0,0.0,0,Grey Sea,46,True,0,0,0
2239,Ocean,-350.0,23.2,0.0,Flat,0.0,0.0,0,Grey Sea,46,True,0,0,0
2240,Desert,8.0,-0.4,0.0,SmallHills,0.0,0.0,0,Gray Crags,52,False,0,0,0
2241,AB_RockyCrags,678.0,3.8,0.0,Mountainous,0.0,0.0,0,Salt,85,False,0,0,2
2242,Wasteland,1.0,-5.5,0.0,SmallHills,0.0,0.81046766,0,Gray Crags,52,False,0,0,0
2243,Desert,330.0,-7.1,4.0,Mountainous,0.0,0.0,0,Gray Crags,52,False,0,0,1
2244,Wasteland,32.0,-1.2,0.0,Flat,0.0,0.0,0,Salt,85,False,0,0,2
2245,Wasteland,162.0,3.1,0.0,Flat,0.0,0.0,0,Salt,85,False,0,0,0
2246,Wasteland,13.0,7.9,0.0,Flat,0.0,0.0,0,Salt,85,False,0,0,0
2247,Wasteland,3.0,14.0,0.0,Flat,0.0,0.0,0,Salt,85,False,2,0,3
2248,Desert,1.0,17.1,0.0,Flat,0.0,0.9882811,0,Grey Sea,46,False,0,0,1
2249,Wasteland,2.0,15.8,0.0,Flat,0.0,0.0,10,Salt,85,False,0,0,1
2250,AridShrubland,1.0,9.5,0.0,Flat,0.0,0.0,0,Grey Sea,46,False,0,0,0
2251,Ocean,-350.0,14.0,0.0,Flat,0.0,0.0,0,Grey Sea,46,True,0,0,1
2252,AB_PropaneLakes,1.0,-73.3,0.0,Flat,0.211764708,0.0,85,Ammonia Flats,26,False,0,0,0
2253,AB_RockyCrags,1063.0,-77.1,4.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,2
2254,AB_RockyCrags,336.0,-80.1,0.0,SmallHills,0.23137255,0.0,0,Ammonia Flats,26,False,0,0,0
2255,AB_PropaneLakes,341.0,-79.2,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
2256,AB_RockyCrags,497.0,-77.1,0.0,LargeHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
2257,AB_RockyCrags,339.0,-74.2,0.0,SmallHills,0.219607845,0.0,0,Ammonia Flats,26,False,0,0,0
2258,AB_RockyCrags,1198.0,-71.1,0.0,LargeHills,0.0,0.0,78,Umbra,37,False,0,0,1
2259,AB_PropaneLakes,579.0,-67.8,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
2260,AB_RockyCrags,1214.0,-74.9,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,0
2261,AB_PropaneLakes,764.0,-74.2,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
2262,AB_PropaneLakes,827.0,-70.7,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
2263,AB_PropaneLakes,745.0,-68.1,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
2264,AB_RockyCrags,659.0,-61.5,4.0,SmallHills,0.23137255,0.0,0,Ammonia Flats,26,False,0,0,1
2265,AB_RockyCrags,299.0,-60.1,0.0,SmallHills,0.219607845,0.0,0,Ammonia Flats,26,False,0,0,0
2266,AB_RockyCrags,577.0,-53.4,0.0,SmallHills,0.23137255,0.937056541,0,Ammonia Flats,26,False,0,0,0
2267,AB_RockyCrags,282.0,-56.9,0.0,SmallHills,0.239215687,0.0,0,Ammonia Flats,26,False,0,0,0
2268,HorrorWastes,233.0,-53.6,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
2269,AB_RockyCrags,795.0,-59.0,4.0,SmallHills,0.270588249,0.0,0,Ammonia Flats,26,False,0,0,1
2270,AB_PropaneLakes,1.0,-70.5,0.0,Flat,0.239215687,0.0,0,Ammonia Flats,26,False,0,0,0
2271,AB_RockyCrags,401.0,-67.2,0.0,SmallHills,0.219607845,0.0,75,Ammonia Flats,26,False,0,0,0
2272,AB_RockyCrags,543.0,-63.4,0.0,LargeHills,0.2,0.0,0,Ammonia Flats,26,False,0,0,0
2273,AB_RockyCrags,422.0,-62.8,0.0,SmallHills,0.219607845,0.8981308,0,Ammonia Flats,26,False,0,0,0
2274,AB_PropaneLakes,6.0,-66.2,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
2275,AB_PropaneLakes,1.0,-69.9,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
2276,AB_PropaneLakes,616.0,-64.0,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
2277,AB_PropaneLakes,638.0,-59.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2278,AB_RockyCrags,888.0,-64.5,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
2279,AB_RockyCrags,1313.0,-61.7,0.0,LargeHills,0.0,0.945449,0,Deadstone,25,False,0,0,0
2280,AB_PropaneLakes,567.0,-56.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2281,AB_RockyCrags,1357.0,-55.7,0.0,Mountainous,0.0,0.0,0,Deadstone,25,False,0,0,0
2282,AB_RockyCrags,1168.0,-57.7,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2283,AB_RockyCrags,1464.0,-60.6,0.0,Mountainous,0.0,0.0,0,Deadstone,25,False,0,0,0
2284,AB_PropaneLakes,453.0,-56.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2285,HorrorWastes,455.0,-51.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2286,HorrorWastes,444.0,-48.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2287,HorrorWastes,507.0,-51.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2288,BMT_FungalForest,1115.0,-26.6,0.0,LargeHills,0.23137255,0.0,0,Nightspill,31,False,0,0,0
2289,AB_MycoticJungle,1138.0,-22.2,0.0,SmallHills,0.349019617,0.0,0,Nightspill,31,False,0,0,0
2290,AB_MycoticJungle,769.0,-15.5,0.0,SmallHills,0.368627459,0.0,0,Nightspill,31,False,0,0,0
2291,AB_MycoticJungle,1034.0,-17.2,0.0,SmallHills,0.360784322,0.0,0,Nightspill,31,False,0,0,0
2292,BMT_FungalForest,755.0,-20.2,0.0,SmallHills,0.23137255,0.0,0,Nightspill,31,False,0,0,0
2293,BMT_FungalForest,789.0,-25.2,0.0,SmallHills,0.2509804,0.0,0,Nightspill,31,False,0,0,0
2294,AB_MycoticJungle,1390.0,-27.1,0.0,Flat,0.360784322,0.0,0,Nightspill,31,False,0,0,0
2295,AB_MycoticJungle,1574.0,-27.4,0.0,SmallHills,0.360784322,0.0,40,Nightspill,31,False,0,0,0
2296,AB_MycoticJungle,1364.0,-22.5,0.0,LargeHills,0.329411775,0.0,0,Nightspill,31,False,0,0,0
2297,AB_MycoticJungle,1260.0,-16.7,0.0,Flat,0.329411775,0.0,0,Nightspill,31,False,0,0,0
2298,AB_MycoticJungle,1400.0,-16.7,0.0,SmallHills,0.309803933,0.0,34,Nightspill,31,False,0,0,0
2299,AB_MycoticJungle,1645.0,-22.5,0.0,Flat,0.329411775,0.8419776,0,Hanging Wood,89,False,0,0,0
2300,HorrorWastes,1043.0,-32.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2301,HorrorWastes,1013.0,-35.0,0.0,LargeHills,0.0,0.0,50,Deadstone,25,False,0,0,1
2302,AB_RockyCrags,1332.0,-29.3,0.0,LargeHills,0.0,0.0,43,Deadstone,25,False,0,0,1
2303,AB_RockyCrags,1344.0,-27.4,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
2304,HorrorWastes,1250.0,-30.1,0.0,SmallHills,0.0,0.0,0,South Crags,39,False,0,0,0
2305,HorrorWastes,1176.0,-34.3,0.0,LargeHills,0.0,0.0,49,Deadstone,25,False,0,0,1
2306,HorrorWastes,875.0,-41.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2307,HorrorWastes,910.0,-46.8,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
2308,HorrorWastes,990.0,-39.8,0.0,LargeHills,0.0,0.9025559,54,Deadstone,25,False,0,0,1
2309,HorrorWastes,849.0,-42.6,0.0,LargeHills,0.0,0.0,57,Deadstone,25,False,0,0,1
2310,HorrorWastes,617.0,-46.7,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
2311,HorrorWastes,622.0,-48.7,0.0,SmallHills,0.0,0.8787213,0,Deadstone,25,False,0,0,0
2312,AB_MycoticJungle,755.0,-42.7,0.0,SmallHills,0.329411775,0.0,0,Ashwood,44,False,0,0,0
2313,HorrorWastes,760.0,-42.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2314,AB_MycoticJungle,806.0,-47.7,0.0,SmallHills,0.2901961,0.0,0,Ashwood,44,False,0,0,0
2315,HorrorWastes,691.0,-52.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2316,HorrorWastes,760.0,-52.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2317,HorrorWastes,795.0,-48.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2318,BMT_FungalForest,904.0,-30.1,0.0,SmallHills,0.258823544,0.0,0,Nightspill,31,False,0,0,0
2319,AB_MycoticJungle,1039.0,-35.2,0.0,Flat,0.4,0.0,0,Ashwood,44,False,0,0,0
2320,HorrorWastes,912.0,-39.2,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
2321,HorrorWastes,1218.0,-40.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
2322,HorrorWastes,1018.0,-34.3,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
2323,AB_MycoticJungle,842.0,-29.1,0.0,SmallHills,0.419607848,0.0,0,Nightspill,31,False,0,0,0
2324,ExtremeDesert,55.0,41.8,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2325,ExtremeDesert,44.0,39.2,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,1
2326,ExtremeDesert,31.0,39.6,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,3
2327,ExtremeDesert,145.0,36.9,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,1
2328,ExtremeDesert,25.0,42.2,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,1
2329,ExtremeDesert,91.0,43.0,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,3
2330,ExtremeDesert,13.0,36.9,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,1
2331,ExtremeDesert,54.0,33.5,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
2332,Desert,46.0,36.7,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,0
2333,ExtremeDesert,42.0,33.2,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,3
2334,ExtremeDesert,36.0,30.2,0.0,Flat,0.0,0.0,1,Long Sand,41,False,0,0,1
2335,Desert,34.0,30.6,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,0
2336,ZBiome_Grasslands,562.0,45.1,0.0,Flat,0.0509803928,0.0,0,Pyrelands,34,False,0,0,0
2337,AB_FeraliskInfestedJungle,420.0,47.4,0.0,LargeHills,0.3882353,0.0,0,Hollow Verge,86,False,0,0,0
2338,LavaField,1496.0,43.9,0.0,Mountainous,0.0,0.0,7,Dune Sea,27,False,0,1,2
2339,BiomeCypreJungle,247.0,50.7,0.0,LargeHills,0.368627459,0.0,4,Dune Sea,27,False,0,2,1
2340,BiomeCypreJungle,930.0,44.8,1112.0,Impassable,0.380392164,0.0,7,Scald Spine,67,False,0,2,2
2341,BiomeCypreJungle,308.0,46.1,417.0,Mountainous,0.4509804,0.0,0,Hollow Verge,86,False,0,3,2
2342,Desert,78.0,45.2,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2343,Desert,338.0,44.5,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
2344,ZBiome_Grasslands,343.0,47.0,0.0,SmallHills,0.0509803928,0.0,0,Pyrelands,34,False,0,0,0
2345,ZBiome_Grasslands,181.0,49.1,0.0,Flat,0.0509803928,0.0,0,Pyrelands,34,False,0,0,0
2346,ZBiome_Grasslands,245.0,47.8,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,3
2347,Desert,117.0,46.6,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,0
2348,ExtremeDesert,380.0,35.9,0.0,LargeHills,0.0,0.0,0,Long Sand,41,False,0,0,0
2349,ZBiome_Badlands,893.0,33.4,60.0,Mountainous,0.0,0.0,0,Dew Horn,66,False,0,0,2
2350,ExtremeDesert,163.0,33.1,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,1
2351,Desert,384.0,28.4,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
2352,Desert,477.0,28.1,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,2
2353,ExtremeDesert,663.0,30.6,0.0,LargeHills,0.0,0.0,0,Long Sand,41,False,0,0,0
2354,AB_FeraliskInfestedJungle,780.0,41.6,417.0,Mountainous,0.4509804,0.0,0,Hollow Verge,86,False,0,0,1
2355,ZBiome_Badlands,1006.0,38.0,0.0,LargeHills,0.0509803928,0.0,0,Dew Horn,66,False,0,0,0
2356,ZBiome_Badlands,1503.0,32.5,0.0,LargeHills,0.0,0.0,0,Dew Horn,66,False,0,0,1
2357,ZBiome_Badlands,1734.0,30.8,0.0,LargeHills,0.0,0.0,0,Dew Horn,66,False,0,0,1
2358,ZBiome_Badlands,1089.0,37.4,0.0,LargeHills,0.4509804,0.0,0,Dew Horn,66,False,0,0,2
2359,BiomeCypreJungle,396.0,43.5,973.0,Mountainous,0.4117647,0.0,6,Hollow Verge,86,False,0,3,2
2360,ExtremeDesert,416.0,56.4,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,1
2361,ExtremeDesert,178.0,58.8,0.0,LargeHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2362,ExtremeDesert,265.0,53.6,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2363,ExtremeDesert,317.0,56.3,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2364,ExtremeDesert,326.0,51.9,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2365,ExtremeDesert,511.0,53.1,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2366,ExtremeDesert,586.0,61.8,0.0,Flat,0.0,0.25,0,Anvil,81,False,0,0,0
2367,ExtremeDesert,592.0,64.2,0.0,Flat,0.0,0.5,0,Anvil,81,False,0,0,0
2368,ExtremeDesert,109.0,61.7,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,1
2369,ExtremeDesert,127.0,61.7,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,3
2370,ExtremeDesert,583.0,62.7,0.0,Mountainous,0.0,0.0,0,Anvil,81,False,0,0,0
2371,ExtremeDesert,584.0,63.5,0.0,Flat,0.0,0.3,0,Anvil,81,False,0,0,1
2372,AB_MechanoidIntrusion,606.0,62.4,0.0,Flat,0.0,0.95,0,Rust Cathedral,62,False,0,0,0
2373,AB_MechanoidIntrusion,617.0,62.0,0.0,Flat,0.0,1.0,0,Rust Cathedral,62,False,0,0,0
2374,AB_MechanoidIntrusion,604.0,64.1,0.0,Flat,0.0,1.0,0,Rust Cathedral,62,False,0,0,0
2375,AB_MechanoidIntrusion,604.0,65.0,0.0,Flat,0.0,0.95,0,Rust Cathedral,62,False,0,0,0
2376,AB_MechanoidIntrusion,618.0,62.9,0.0,Flat,0.0,0.95,0,Rust Cathedral,62,False,0,0,0
2377,AB_MechanoidIntrusion,630.0,62.0,0.0,Flat,0.0,1.0,0,Rust Cathedral,62,False,0,0,0
2378,ExtremeDesert,605.0,58.9,0.0,Flat,0.0,0.65,0,Anvil,81,False,0,0,1
2379,ExtremeDesert,256.0,58.4,0.0,LargeHills,0.0,0.2,0,Dune Sea,27,False,0,0,0
2380,AB_MechanoidIntrusion,610.0,59.5,0.0,Flat,0.0,0.95,0,Rust Cathedral,62,False,0,0,0
2381,AB_MechanoidIntrusion,614.0,58.4,0.0,Flat,0.0,1.0,0,Rust Cathedral,62,False,0,0,0
2382,Scarlands,402.0,58.3,0.0,Mountainous,0.0,0.7,0,Scorch,45,False,0,0,0
2383,Scarlands,74.0,58.8,0.0,SmallHills,0.0,0.15,0,Scorch,45,False,0,0,0
2384,ExtremeDesert,310.0,55.7,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2385,ExtremeDesert,319.0,54.0,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2386,ExtremeDesert,104.0,57.5,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2387,ExtremeDesert,1.0,57.2,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,3
2388,ExtremeDesert,5.0,54.8,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,2,0,1
2389,ExtremeDesert,99.0,53.7,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2390,ExtremeDesert,687.0,50.7,0.0,LargeHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2391,ExtremeDesert,556.0,53.4,0.0,LargeHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2392,ExtremeDesert,567.0,52.1,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,1
2393,ExtremeDesert,581.0,49.4,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
2394,ExtremeDesert,1388.0,43.2,6.0,Mountainous,0.0,0.0,0,Dune Sea,27,False,0,0,3
