tile,mutator,landmark,coastalByAdjacency
7778,Coast,,
7779,Mountain,,
7779,Coast,,
7780,Oasis,Oasis,
7781,Mountain,,
7781,Oasis,,
7782,Oasis,,
7783,Mountain,,
7785,Mountain,,
7786,Mountain,,
7788,Mountain,,
7789,Mountain,,
7790,Cliffs,,
7791,Cliffs,Bay,
7791,Bay,Bay,
7792,Cliffs,,
7793,Mountain,,
7794,Mountain,,
7794,River,,
7795,Mountain,,
7804,Caves,,
7806,Caves,,
7809,Mountain,,
7812,Caves,,
7814,Caves,,
7816,Caves,,
7817,Caves,,
7819,Caves,,
7821,VEE_SaltPlains,,
7825,VEE_SaltPlains,,
7833,VEE_MineralDevoid,,
7833,VEE_DeepOreDevoid,,
7836,VEE_MineralDevoid,,
7836,VEE_DeepOreDevoid,,
7841,VEE_MineralDevoid,,
7841,VEE_DeepOreDevoid,,
7851,VEE_MineralDevoid,,
7851,VEE_DeepOreDevoid,,
7854,VEE_MineralDevoid,,
7854,VEE_DeepOreDevoid,,
7857,VEE_MineralDevoid,,
7857,VEE_DeepOreDevoid,,
7860,VEE_MineralDevoid,,
7860,VEE_DeepOreDevoid,,
7865,VEE_MineralDevoid,,
7865,VEE_DeepOreDevoid,,
7871,Caves,,
7891,VEE_JaggedRocks,VEE_JaggedRocks,
7897,VEE_DustBowl,VEE_DustBowl,
7897,VEE_PlantLife_Decimated,VEE_DustBowl,
7897,VEE_Fertility_Reduced,VEE_DustBowl,
7897,VEE_DustStorms,VEE_DustBowl,
7900,VEE_MineralDevoid,,
7900,VEE_DeepOreDevoid,,
7903,VEE_MineralDevoid,,
7903,VEE_DeepOreDevoid,,
7904,Dunes,,
7905,Dunes,,
7906,VEE_MineralDevoid,,
7906,VEE_DeepOreDevoid,,
7906,Dunes,,
7907,Dunes,,
7908,Dunes,,
7909,VEE_MineralDevoid,,
7909,VEE_DeepOreDevoid,,
7909,Dunes,,
7924,Mountain,,
7925,Mountain,,
7926,Mountain,,
7927,DryGround,,
7928,VEE_MineralDevoid,,
7928,VEE_DeepOreDevoid,,
7931,VEE_MineralDevoid,,
7931,VEE_DeepOreDevoid,,
7936,VEE_MineralDevoid,,
7936,VEE_DeepOreDevoid,,
7941,VEE_MineralDevoid,,
7941,VEE_DeepOreDevoid,,
7942,DryGround,,
7943,VEE_SaltPlains,,
7944,VEE_MineralDevoid,,
7944,VEE_DeepOreDevoid,,
7945,DryGround,,
7952,Caves,,
7953,Caves,,
7954,Caves,,
7955,Caves,,
7956,Caves,,
7957,Caves,,
7982,Caves,,
7987,Caves,,
8005,AncientRuins,Ruins,
8005,AncientRuins,Ruins,
8006,Mountain,,
8006,Caves,,
8006,MineralRich,,
8006,VEE_DeepOreRich,,
8007,Caves,,
8007,MineralRich,,
8010,Caves,,
8010,MineralRich,,
8013,Oasis,,
8014,Oasis,,
8017,VEE_PlantLife_Overgrown,,
8017,VEE_NoTrees,,
8020,Dunes,,
8021,VEE_MineralDevoid,,
8021,VEE_DeepOreDevoid,,
8021,Dunes,,
8022,Dunes,,
8023,Dunes,,
8028,VEE_MineralDevoid,,
8028,VEE_DeepOreDevoid,,
8028,Dunes,,
8029,Dunes,,
8031,Dunes,,
8032,VEE_MineralDevoid,,
8032,VEE_DeepOreDevoid,,
8032,Dunes,,
8036,Mountain,,
8036,MineralRich,,
8037,Mountain,,
8038,Mountain,,
8040,Mountain,,
8041,Mountain,,
8042,Dunes,,
8043,Dunes,,
8051,Mountain,,
8053,Mountain,,
8060,VEE_MineralDevoid,,
8060,VEE_DeepOreDevoid,,
8060,Dunes,,
8061,Dunes,,
8062,Dunes,,
8063,VEE_MineralDevoid,,
8063,VEE_DeepOreDevoid,,
8063,Dunes,,
8064,Dunes,,
8065,Dunes,,
8066,VEE_MineralDevoid,,
8066,VEE_DeepOreDevoid,,
8066,Dunes,,
8067,Dunes,,
8068,Dunes,,
8069,VEE_MineralDevoid,,
8069,VEE_DeepOreDevoid,,
8069,Dunes,,
8070,Dunes,,
8071,Dunes,,
8072,Mountain,,
8073,Mountain,,
8074,Mountain,,
8078,Mountain,,
8081,Coast,,
8083,Mountain,,
8084,Mountain,Bay,
8084,Bay,Bay,
8085,Mountain,,
8086,Mountain,,
8087,Mountain,,
8088,Mountain,,
8089,Mountain,,
8093,Mountain,,
8096,VEE_MineralDevoid,Dunes,
8096,VEE_DeepOreDevoid,Dunes,
8096,Dunes,Dunes,
8096,Dunes,Dunes,
8100,Dunes,,
8101,Dunes,,
8102,Mountain,,
8104,Mountain,,
8106,VEE_SerpentineCanyons,VEE_SerpentineCanyons,
8107,Mountain,,
8108,VEE_MineralDevoid,,
8108,VEE_DeepOreDevoid,,
8114,VEE_MineralDevoid,,
8114,VEE_DeepOreDevoid,,
8126,Mountain,,
8130,Mountain,,
8132,Oasis,,
8133,Mountain,,
8133,Oasis,,
8134,Mountain,,
8134,Oasis,,
8135,Mountain,,
8135,Oasis,,
8136,Mountain,,
8136,Oasis,,
8137,Oasis,,
8139,Mountain,,
8140,Oasis,,
8141,Mountain,,
8142,Mountain,,
8143,Mountain,,
8143,MineralRich,,
8143,VEE_DeepOreRich,,
8144,Mountain,,
8145,Mountain,,
8146,Mountain,,
8146,Oasis,,
8147,Valley,Valley,
8148,Mountain,,
8149,Mountain,,
8149,Oasis,,
8150,River,,
8151,River,,
8163,Caves,,
8165,Caves,,
8166,Caves,,
8167,Caves,,
8181,Peninsula,Peninsula,
8188,Mountain,,
8189,Mountain,,
8190,Mountain,,
8191,Mountain,,
8193,Caves,,
8194,Caves,,
8195,Caves,,
8196,Caves,,
8199,Caves,,
8246,Caves,,
8247,Caves,,
8248,Caves,,
8250,Caves,,
8251,Caves,,
8268,VEE_MineralDevoid,,
8268,VEE_DeepOreDevoid,,
8272,Oasis,Oasis,
8285,VEE_MineralDevoid,,
8285,VEE_DeepOreDevoid,,
8290,VEE_MineralDevoid,,
8290,VEE_DeepOreDevoid,,
8300,Dunes,,
8301,VEE_MineralDevoid,,
8301,VEE_DeepOreDevoid,,
8302,Dunes,,
8303,Dunes,,
8304,VEE_MineralDevoid,,
8304,VEE_DeepOreDevoid,,
8304,Dunes,,
8305,Dunes,,
8306,Coast,,
8310,Coast,,
8325,Mountain,,
8330,Marshy,,
8330,VEE_StagnantRivulet,,
8330,VEE_IncreasedInfestations,,
8330,AB_LocustPlagues,,
8330,ToxicLake,,
8330,River,,
8331,Marshy,,
8331,VEE_StagnantRivulet,,
8331,VEE_IncreasedInfestations,,
8331,AB_FeraliskNest,,
8331,ToxicLake,,
8331,River,,
8332,Marshy,,
8332,VEE_IncreasedInfestations,,
8332,VEE_StagnantRivulet,,
8332,ToxicLake,,
8333,VEE_IncreasedInfestations,,
8333,AB_BumbledroneNests,,
8333,VEE_IncreasedDiseases,,
8333,Pond,,
8334,Marshy,,
8334,AB_LocustPlagues,,
8334,VEE_StagnantRivulet,,
8334,InsectMegahive,,
8334,VEE_IncreasedDiseases,,
8334,River,,
8335,Marshy,,
8335,VEE_IncreasedInfestations,,
8335,AB_LocustPlagues,,
8335,VEE_IncreasedDiseases,,
8342,VEE_SaltPlains,,
8343,VEE_SaltPlains,,
8344,VEE_SaltPlains,,
8345,VEE_SaltPlains,,
8346,VEE_SaltPlains,,
8347,VEE_SaltPlains,,
8367,CoastalIsland,,
8368,CoastalIsland,,
8372,Caves,,
8372,MineralRich,,
8373,Mountain,,
8373,Caves,,
8373,MineralRich,,
8373,VEE_DeepOreRich,,
8374,Cliffs,Cliffs,
8374,Caves,Cliffs,
8374,MineralRich,Cliffs,
8374,VEE_DeepOreRich,Cliffs,
8375,Mountain,,
8375,Caves,,
8375,MineralRich,,
8375,VEE_DeepOreRich,,
8376,Caves,,
8376,MineralRich,,
8377,Mountain,,
8377,Caves,,
8377,MineralRich,,
8377,VEE_DeepOreRich,,
8378,Caves,,
8379,Caves,,
8383,Caves,,
8388,Caves,,
8388,MineralRich,,
8389,Caves,,
8389,MineralRich,,
8396,Caves,,
8398,Caves,,
8399,Caves,,
8406,Caves,,
8407,Caves,,
8408,Caves,,
8409,Caves,,
8410,Caves,,
8422,Caves,,
8423,Caves,,
8424,Caves,,
8425,Caves,,
8426,Caves,,
8431,Caves,,
8436,Caves,,
8449,AncientWarehouse,AncientWarehouse,
8474,Cliffs,Cliffs,
8474,Caves,Cliffs,
8475,Caves,,
8478,Caves,,
8479,Caves,,
8480,Dunes,Dunes,
8480,Dunes,Dunes,
8486,MineralRich,,
8488,MineralRich,,
8497,Cliffs,,
8498,Oasis,,
8500,VEE_StagnantRivulet,,
8500,River,,
8501,VEE_StagnantRivulet,,
8501,River,,
8503,Oasis,VEE_StagnantRivulet,
8503,VEE_StagnantRivulet,VEE_StagnantRivulet,
8515,Cliffs,,
8518,VEE_SaltPlains,VEE_SaltPlains,
8524,VEE_MineralDevoid,,
8524,VEE_DeepOreDevoid,,
8528,Dunes,,
8529,Dunes,,
8530,VEE_MineralDevoid,,
8530,VEE_DeepOreDevoid,,
8530,Dunes,,
8531,Dunes,,
8532,Dunes,,
8533,VEE_MineralDevoid,,
8533,VEE_DeepOreDevoid,,
8533,Dunes,,
8548,Dunes,,
8553,VEE_MineralDevoid,,
8553,VEE_DeepOreDevoid,,
8556,VEE_MineralDevoid,,
8556,VEE_DeepOreDevoid,,
8564,Mountain,,
8565,Mountain,,
8570,Caves,,
8581,VEE_MineralDevoid,,
8581,VEE_DeepOreDevoid,,
8584,VEE_MineralDevoid,,
8584,VEE_DeepOreDevoid,,
8587,VEE_MineralDevoid,,
8587,VEE_DeepOreDevoid,,
8590,Caves,,
8591,VEE_MineralDevoid,,
8591,VEE_DeepOreDevoid,,
8601,VEE_MineralDevoid,,
8601,VEE_DeepOreDevoid,,
8604,VEE_MineralDevoid,,
8604,VEE_DeepOreDevoid,,
8608,VEE_MineralDevoid,,
8608,VEE_DeepOreDevoid,,
8614,VEE_MineralDevoid,,
8614,VEE_DeepOreDevoid,,
8626,VEE_MineralDevoid,,
8626,VEE_DeepOreDevoid,,
8629,VEE_MineralDevoid,,
8629,VEE_DeepOreDevoid,,
8632,VEE_MineralDevoid,,
8632,VEE_DeepOreDevoid,,
8635,VEE_MineralDevoid,,
8635,VEE_DeepOreDevoid,,
8639,VEE_MineralDevoid,,
8639,VEE_DeepOreDevoid,,
8643,VEE_MineralDevoid,,
8643,VEE_DeepOreDevoid,,
8654,VEE_MineralDevoid,,
8654,VEE_DeepOreDevoid,,
8657,VEE_MineralDevoid,,
8657,VEE_DeepOreDevoid,,
8658,Dunes,,
8659,Dunes,,
8663,VEE_MineralDevoid,,
8663,VEE_DeepOreDevoid,,
8678,Dunes,,
8679,VEE_MineralDevoid,,
8679,VEE_DeepOreDevoid,,
8679,Dunes,,
8680,Dunes,,
8681,Dunes,,
8682,VEE_MineralDevoid,,
8682,VEE_DeepOreDevoid,,
8682,Dunes,,
8683,Dunes,,
8695,Dunes,,
8696,DryGround,,
8699,DryGround,,
8706,DryGround,,
8708,VEE_MineralDevoid,,
8708,VEE_DeepOreDevoid,,
8711,VEE_MineralDevoid,,
8711,VEE_DeepOreDevoid,,
8714,CoastalIsland,,
8715,CoastalIsland,,
8716,CoastalIsland,,
8717,CoastalIsland,,
8718,CoastalIsland,,
8719,CoastalIsland,,
8720,DryGround,,
8727,VEE_MineralDevoid,,
8727,VEE_DeepOreDevoid,,
8731,VEE_SaltPlains,,
8780,Caves,,
8783,Caves,,
8786,Caves,,
8788,Caves,,
8789,Caves,,
8790,Caves,,
8794,AncientWarehouse,AncientWarehouse,
8796,VEE_MeteorCrater,VEE_MeteorCrater,
8802,VEE_Cenotes,VEE_Cenotes,
8802,VEE_Cenotes,VEE_Cenotes,
8804,VEE_MineralDevoid,,
8804,VEE_DeepOreDevoid,,
8804,Dunes,,
8806,Dunes,,
8807,Dunes,,
8808,VEE_MineralDevoid,,
8808,VEE_DeepOreDevoid,,
8808,Dunes,,
8809,Dunes,,
8810,Dunes,,
8811,VEE_MineralDevoid,,
8811,VEE_DeepOreDevoid,,
8812,Dunes,,
8813,Dunes,,
8814,VEE_MineralDevoid,,
8814,VEE_DeepOreDevoid,,
8814,Dunes,,
8815,Dunes,,
8816,River,,
8817,Cavern,Cavern,
8818,Mountain,,
8818,River,,
8819,Mountain,,
8824,VEE_MineralDevoid,,
8824,VEE_DeepOreDevoid,,
8835,Mountain,,
8836,Mountain,,
8837,Mountain,,
8837,MineralRich,,
8837,VEE_DeepOreRich,,
8838,Mountain,,
8838,MineralRich,,
8838,VEE_DeepOreRich,,
8840,Dunes,,
8841,VEE_MineralDevoid,,
8841,VEE_DeepOreDevoid,,
8841,Dunes,,
8842,Dunes,,
8843,Dunes,,
8844,VEE_MineralDevoid,,
8844,VEE_DeepOreDevoid,,
8844,Dunes,,
8845,Dunes,,
8848,Dunes,,
8849,VEE_MineralDevoid,,
8849,VEE_DeepOreDevoid,,
8849,Dunes,,
8850,Dunes,,
8868,Dunes,,
8869,VEE_MineralDevoid,,
8869,VEE_DeepOreDevoid,,
8869,Dunes,,
8870,Mountain,,
8870,MineralRich,,
8870,VEE_DeepOreRich,,
8871,Mountain,,
8872,Mountain,,
8874,MineralRich,,
8875,Mountain,,
8875,MineralRich,,
8883,Caves,CoastalIsland,
8883,CoastalIsland,CoastalIsland,
8884,CoastalIsland,CoastalIsland,
8887,Caves,,
8896,Archipelago,Archipelago,
8898,Coast,,
8904,Peninsula,Peninsula,
8914,VEE_MineralDevoid,,
8914,VEE_DeepOreDevoid,,
8917,VEE_MineralDevoid,,
8917,VEE_DeepOreDevoid,,
8920,VEE_MineralDevoid,,
8920,VEE_DeepOreDevoid,,
8923,VEE_MineralDevoid,,
8923,VEE_DeepOreDevoid,,
8932,VEE_MineralDevoid,,
8932,VEE_DeepOreDevoid,,
8935,VEE_MineralDevoid,,
8935,VEE_DeepOreDevoid,,
8938,VEE_MineralDevoid,,
8938,VEE_DeepOreDevoid,,
8941,VEE_MineralDevoid,,
8941,VEE_DeepOreDevoid,,
8973,VEE_DustBowl,VEE_DustBowl,
8973,VEE_PlantLife_Decimated,VEE_DustBowl,
8973,VEE_Fertility_Reduced,VEE_DustBowl,
8973,VEE_DustStorms,VEE_DustBowl,
8990,VEE_MineralDevoid,,
8990,VEE_DeepOreDevoid,,
9002,Cliffs,,
9002,AB_MagmaVents,,
9003,Mountain,,
9004,DryGround,,
9005,DryGround,,
9007,VEE_SaltPlains,,
9007,DryGround,,
9010,DryGround,,
9019,VEE_MineralDevoid,,
9019,VEE_DeepOreDevoid,,
9020,Chasm,,
9022,Cliffs,,
9023,Cliffs,,
9023,HotSprings,,
9024,VEE_SaltPlains,,
9025,Cliffs,,
9026,VEE_SaltPlains,,
9027,DryGround,,
9028,VEE_SaltPlains,,
9029,VEE_SaltPlains,,
9030,DryGround,,
9031,Plateau,,
9031,VEE_SaltPlains,,
9040,Caves,,
9041,Caves,,
9042,Caves,,
9057,Caves,,
9058,Caves,,
9059,Caves,,
9071,Mountain,,
9072,Mountain,,
9074,Mountain,,
9075,Mountain,,
9076,Mountain,,
9077,Mountain,,
9078,Mountain,,
9079,Mountain,,
9080,Caves,,
9082,Caves,,
9084,Caves,,
9085,Caves,,
9087,AncientRuins,Ruins,
9087,AncientRuins,Ruins,
9090,Caves,,
9092,Dunes,,
9093,Dunes,,
9094,VEE_MineralDevoid,,
9094,VEE_DeepOreDevoid,,
9094,Dunes,,
9095,Dunes,,
9096,Dunes,,
9097,VEE_MineralDevoid,,
9097,VEE_DeepOreDevoid,,
9097,Dunes,,
9098,Dunes,,
9099,Dunes,,
9100,VEE_MineralDevoid,,
9100,VEE_DeepOreDevoid,,
9100,Dunes,,
9101,Dunes,,
9102,Dunes,,
9103,VEE_MineralDevoid,,
9103,VEE_DeepOreDevoid,,
9103,Dunes,,
9104,Dunes,,
9105,Dunes,,
9106,VEE_MineralDevoid,,
9106,VEE_DeepOreDevoid,,
9106,Dunes,,
9108,Dunes,,
9109,Dunes,,
9111,VEE_MineralDevoid,,
9111,VEE_DeepOreDevoid,,
9111,Dunes,,
9112,Dunes,,
9116,Dunes,,
9117,VEE_MineralDevoid,,
9117,VEE_DeepOreDevoid,,
9117,Dunes,,
9118,Dunes,,
9119,Dunes,,
9120,VEE_MineralDevoid,,
9120,VEE_DeepOreDevoid,,
9120,Dunes,,
9121,Dunes,,
9122,Dunes,,
9128,VEE_StagnantRivulet,,
9128,River,,
9129,VEE_StagnantRivulet,,
9129,River,,
9130,VEE_StagnantRivulet,,
9130,River,,
9131,VEE_StagnantRivulet,VEE_StagnantRivulet,
9137,VEE_MineralDevoid,,
9137,VEE_DeepOreDevoid,,
9137,Dunes,,
9138,Dunes,,
9140,Dunes,,
9141,VEE_MineralDevoid,,
9141,VEE_DeepOreDevoid,,
9141,Dunes,,
9142,Dunes,,
9143,Dunes,,
9144,VEE_MineralDevoid,,
9144,VEE_DeepOreDevoid,,
9144,Dunes,,
9145,Dunes,,
9146,Dunes,,
9149,VEE_MineralDevoid,,
9149,VEE_DeepOreDevoid,,
9149,Dunes,,
9150,Dunes,,
9151,Dunes,,
9158,Cliffs,,
9159,Valley,Valley,
9160,Mountain,,
9161,Mountain,,
9162,Mountain,,
9162,MineralRich,,
9162,VEE_DeepOreRich,,
9163,Cliffs,,
9163,VEE_DeepOreRich,,
9163,MineralRich,,
9167,AncientGarrison,AncientGarrison,
9170,Mountain,,
9170,MineralRich,,
9171,Mountain,,
9171,MineralRich,,
9172,Mountain,,
9172,MineralRich,,
9173,MineralRich,VEE_DryRiver,
9173,VEE_DryRiver,VEE_DryRiver,
9174,Mountain,,
9182,VEE_MineralDevoid,,
9182,VEE_DeepOreDevoid,,
9187,VEE_MineralDevoid,,
9187,VEE_DeepOreDevoid,,
9193,VEE_MineralDevoid,,
9193,VEE_DeepOreDevoid,,
9200,VEE_MineralDevoid,,
9200,VEE_DeepOreDevoid,,
9212,Mountain,,
9212,Oasis,,
9213,Mountain,,
9213,Oasis,,
9214,Mountain,,
9214,Oasis,,
9218,Mountain,,
9219,Mountain,,
9220,Mountain,,
9221,Mountain,,
9222,VEE_DryRiver,VEE_DryRiver,
9224,River,,
9225,River,,
9226,Mountain,,
9227,Cliffs,,
9227,Oasis,,
9228,Mountain,,
9228,Oasis,,
9229,Mountain,,
9232,Oasis,,
9233,Oasis,,
9235,Oasis,,
9240,River,,
9241,River,,
9273,Caves,,
9308,Caves,,
9309,Caves,,
9312,Caves,,
9313,Caves,,
9314,Caves,,
9315,Caves,,
9318,Caves,,
9319,Caves,,
9326,Caves,,
9350,VEE_MineralDevoid,,
9350,VEE_DeepOreDevoid,,
9358,VEE_MineralDevoid,,
9358,VEE_DeepOreDevoid,,
9381,VEE_MineralDevoid,,
9381,VEE_DeepOreDevoid,,
9387,Mountain,,
9389,Mountain,,
9390,VEE_PlantLife_Overgrown,,
9390,VEE_NoTrees,,
9391,Mountain,,
9393,VEE_MineralDevoid,,
9393,VEE_DeepOreDevoid,,
9396,VEE_MineralDevoid,,
9396,VEE_DeepOreDevoid,,
9398,Dunes,,
9400,VEE_MineralDevoid,,
9400,VEE_DeepOreDevoid,,
9404,Marshy,,
9404,AB_LocustPlagues,,
9404,ToxicLake,,
9404,River,,
9405,Muddy,,
9405,InsectMegahive,,
9405,VEE_StagnantRivulet,,
9405,AB_BumbledroneNests,,
9405,VEE_IncreasedDiseases,,
9405,River,,
9406,VEE_IncreasedInfestations,,
9406,Pond,,
9406,InsectMegahive,,
9406,VEE_RotstinkVents,,
9407,Marshy,,
9407,AB_FeraliskNest,,
9407,AB_LocustPlagues,,
9407,VEE_IncreasedDiseases,,
9407,River,,
9408,AB_FeraliskNest,,
9408,Pond,,
9408,AB_LocustPlagues,,
9408,VEE_StagnantRivulet,,
9408,VEE_IncreasedDiseases,,
9409,AB_LocustPlagues,,
9409,AB_BumbledroneNests,,
9409,VEE_RotstinkVents,,
9409,Pond,,
9410,Dunes,,
9411,Dunes,,
9412,VEE_MineralDevoid,,
9412,VEE_DeepOreDevoid,,
9412,Dunes,,
9413,Dunes,,
9414,Dunes,,
9415,VEE_MineralDevoid,,
9415,VEE_DeepOreDevoid,,
9415,Dunes,,
9427,VEE_SaltPlains,,
9428,CoastalIsland,,
9429,CoastalIsland,,
9446,CoastalIsland,,
9447,CoastalIsland,,
9448,CoastalIsland,,
9449,CoastalIsland,,
9450,CoastalIsland,,
9451,CoastalIsland,,
9456,VEE_Cenotes,VEE_Cenotes,
9456,VEE_Cenotes,VEE_Cenotes,
9458,Caves,,
9460,Caves,,
9461,Caves,,
9462,Caves,,
9468,Caves,,
9476,Caves,,
9477,VEE_Cenotes,VEE_Cenotes,
9477,VEE_Cenotes,VEE_Cenotes,
9478,Caves,,
9486,Caves,,
9492,Caves,,
9493,Caves,,
9500,Cliffs,Cliffs,
9500,Caves,Cliffs,
9501,Mountain,,
9501,Caves,,
9502,Caves,,
9503,Caves,,
9504,Mountain,,
9504,Caves,,
9505,Mountain,,
9505,Caves,,
9506,Caves,,
9508,Caves,,
9509,Caves,,
9510,Caves,,
9511,Caves,,
9519,Caves,,
9522,Caves,,
9523,Caves,,
9532,VEE_MineralDevoid,,
9532,VEE_DeepOreDevoid,,
9539,VEE_MineralDevoid,ToxicLake,
9539,VEE_DeepOreDevoid,ToxicLake,
9539,ToxicLake,ToxicLake,
9542,Oasis,,
9543,VEE_MineralDevoid,,
9543,VEE_DeepOreDevoid,,
9546,Oasis,,
9547,VEE_MineralDevoid,,
9547,VEE_DeepOreDevoid,,
9553,AncientWarehouse,AncientWarehouse,
9558,AncientGarrison,AncientGarrison,
9566,Plateau,Plateau,
9571,Mountain,,
9581,Mountain,,
9582,Mountain,,
9582,Oasis,,
9583,Mountain,,
9583,Oasis,,
9590,Mountain,,
9590,MineralRich,,
9591,Mountain,,
9591,MineralRich,,
9592,Mountain,,
9592,MineralRich,,
9593,VEE_SerpentineCanyons,VEE_SerpentineCanyons,
9593,MineralRich,VEE_SerpentineCanyons,
9593,VEE_DeepOreRich,VEE_SerpentineCanyons,
9594,Mountain,,
9594,MineralRich,,
9595,Mountain,,
9595,MineralRich,,
9595,VEE_DeepOreRich,,
9598,Dunes,,
9599,Dunes,,
9600,VEE_MineralDevoid,,
9600,VEE_DeepOreDevoid,,
9600,Dunes,,
9614,Dunes,,
9616,Dunes,,
9617,VEE_MineralDevoid,,
9617,VEE_DeepOreDevoid,,
9617,Dunes,,
9619,Dunes,Dunes,
9619,Dunes,Dunes,
9623,Dunes,,
9624,VEE_MineralDevoid,,
9624,VEE_DeepOreDevoid,,
9624,Dunes,,
9625,Dunes,,
9641,Mountain,,
9650,VEE_MineralDevoid,,
9650,VEE_DeepOreDevoid,,
9653,VEE_MineralDevoid,,
9653,VEE_DeepOreDevoid,,
9657,ToxicLake,ToxicLake,
9667,VEE_MineralDevoid,,
9667,VEE_DeepOreDevoid,,
9705,VEE_MineralDevoid,,
9705,VEE_DeepOreDevoid,,
9708,VEE_SaltPlains,VEE_SaltPlains,
9710,VEE_MineralDevoid,,
9710,VEE_DeepOreDevoid,,
9713,VEE_MineralDevoid,,
9713,VEE_DeepOreDevoid,,
9732,VEE_MineralDevoid,,
9732,VEE_DeepOreDevoid,,
9736,VEE_MineralDevoid,,
9736,VEE_DeepOreDevoid,,
9739,VEE_MineralDevoid,,
9739,VEE_DeepOreDevoid,,
9751,VEE_MineralDevoid,,
9751,VEE_DeepOreDevoid,,
9763,VEE_MineralDevoid,,
9763,VEE_DeepOreDevoid,,
9776,Mountain,,
9777,Mountain,,
9777,HotSprings,,
9778,DryGround,,
9780,Chasm,,
9781,Cliffs,,
9781,HotSprings,,
9782,DryGround,,
9783,VEE_SaltPlains,,
9784,AB_TarLakes,,
9785,VEE_SaltPlains,,
9786,VEE_SaltPlains,,
9787,DryGround,,
9794,VEE_MineralDevoid,,
9794,VEE_DeepOreDevoid,,
9797,VEE_MineralDevoid,,
9797,VEE_DeepOreDevoid,,
9801,DryGround,,
9802,DryGround,,
9802,AncientHeatVent,,
9803,DryGround,,
9804,VEE_SaltPlains,,
9805,DryGround,,
9806,CoastalIsland,CoastalIsland,
9808,VEE_MineralDevoid,,
9808,VEE_DeepOreDevoid,,
9810,VEE_SaltPlains,,
9811,VEE_SaltPlains,,
9820,Caves,,
9821,Mountain,,
9821,Caves,,
9822,Caves,,
9823,Caves,,
9837,Caves,,
9845,Caves,,
9881,Caves,,
9889,VEE_QuicksandDunes,VEE_QuicksandDunes,
9889,VEE_QuicksandDunes,VEE_QuicksandDunes,
9892,VEE_SaltPlains,VEE_SaltPlains,
9898,Mountain,,
9913,VEE_MineralDevoid,,
9913,VEE_DeepOreDevoid,,
9913,Dunes,,
9914,Mountain,,
9914,MineralRich,,
9918,Mountain,,
9918,MineralRich,,
9919,Mountain,,
9920,Mountain,,
9921,Mountain,,
9922,Mountain,,
9923,Mountain,,
9924,Mountain,,
9925,Mountain,,
9926,DryLake,DryLake,
9944,Dunes,,
9945,Dunes,,
9947,DryLake,DryLake,
9951,VEE_MineralDevoid,,
9951,VEE_DeepOreDevoid,,
9951,Dunes,,
9952,Dunes,,
9953,Dunes,,
9954,DryLake,DryLake,
9955,VEE_MineralDevoid,,
9955,VEE_DeepOreDevoid,,
9955,Dunes,,
9958,VEE_MineralDevoid,,
9958,VEE_DeepOreDevoid,,
9959,Coast,,
9960,VEE_SaltPlains,,
9961,VEE_SaltPlains,,
9963,VEE_MineralDevoid,,
9963,VEE_DeepOreDevoid,,
9963,Coast,,
9966,VEE_MineralDevoid,,
9966,VEE_DeepOreDevoid,,
9974,VEE_SaltPlains,,
9976,VEE_SaltPlains,,
9978,VEE_SaltPlains,,
9993,VEE_MineralDevoid,,
9993,VEE_DeepOreDevoid,,
9996,VEE_MineralDevoid,,
9996,VEE_DeepOreDevoid,,
10004,Mountain,,
10006,Mountain,,
10007,Mountain,,
10010,Mountain,,
10012,Mountain,,
10015,AB_TarLakes,AB_TarLakes,
10016,VEE_SaltPlains,,
10017,VEE_SaltPlains,,
10018,VEE_SaltPlains,,
10019,VEE_SaltPlains,,
10020,VEE_SaltPlains,,
10021,VEE_SaltPlains,,
10045,Caves,,
10046,Caves,,
10047,Caves,,
10048,Caves,,
10049,Caves,,
10051,Caves,,
10065,VEE_MineralDevoid,,
10065,VEE_DeepOreDevoid,,
10068,VEE_MineralDevoid,,
10068,VEE_DeepOreDevoid,,
10072,VEE_MineralDevoid,,
10072,VEE_DeepOreDevoid,,
10078,VEE_MineralDevoid,,
10078,VEE_DeepOreDevoid,,
10081,VEE_MineralDevoid,,
10081,VEE_DeepOreDevoid,,
10084,VEE_MineralDevoid,,
10084,VEE_DeepOreDevoid,,
10100,VEE_MineralDevoid,,
10100,VEE_DeepOreDevoid,,
10103,VEE_MineralDevoid,,
10103,VEE_DeepOreDevoid,,
10106,VEE_MineralDevoid,,
10106,VEE_DeepOreDevoid,,
10109,VEE_MineralDevoid,,
10109,VEE_DeepOreDevoid,,
10112,VEE_MineralDevoid,,
10112,VEE_DeepOreDevoid,,
10115,VEE_MineralDevoid,,
10115,VEE_DeepOreDevoid,,
10124,VEE_MineralDevoid,,
10124,VEE_DeepOreDevoid,,
10127,VEE_MineralDevoid,,
10127,VEE_DeepOreDevoid,,
10127,Dunes,,
10136,VEE_MineralDevoid,,
10136,VEE_DeepOreDevoid,,
10142,VEE_MineralDevoid,,
10142,VEE_DeepOreDevoid,,
10142,Dunes,,
10143,Dunes,,
10144,Dunes,,
10145,VEE_MineralDevoid,,
10145,VEE_DeepOreDevoid,,
10145,Dunes,,
10148,VEE_MineralDevoid,,
10148,VEE_DeepOreDevoid,,
10148,Dunes,,
10149,Dunes,,
10150,Dunes,,
10151,VEE_MineralDevoid,,
10151,VEE_DeepOreDevoid,,
